Gene1	Gene2	Age	Gene1_GC	Gene2_GC	Class
Zm00001d053402	Zm00001d053403	0.163756788033	0.536536536537	0.594444444444	Syntenic
Zm00001d053433	Zm00001d053434	0.907911818835	0.754578754579	0.700680272109	Syntenic
Zm00001d053513	Zm00001d053514	11.7409788703	0.689814814815	0.670096021948	Syntenic
Zm00001d053578	Zm00001d053579	11.7126093706	0.64135021097	0.642424242424	Syntenic
Zm00001d053587	Zm00001d053588	11.7319205108	0.570590888588	0.528624192059	Syntenic
Zm00001d053599	Zm00001d053600	11.8080833011	0.608465608466	0.564102564103	Syntenic
Zm00001d053684	Zm00001d053685	9.16003318264	0.500343642612	0.484848484848	Syntenic
Zm00001d053770	Zm00001d053772	0.712218441902	0.496233521657	0.530541012216	Syntenic
Zm00001d053784	Zm00001d053785	0.00178603923917	0.551282051282	0.548850574713	Syntenic
Zm00001d053792	Zm00001d053797	11.7330506065	0.640449438202	0.644194756554	Syntenic
Zm00001d053829	Zm00001d053830	2.69804355585	0.703875968992	0.723429951691	Syntenic
Zm00001d053834	Zm00001d053838	11.7214492363	0.552356020942	0.572139303483	Syntenic
Zm00001d053865	Zm00001d053866	0.0126528942517	0.609427609428	0.573051948052	Syntenic
Zm00001d053866	Zm00001d053867	0.76586922835	0.573051948052	0.52035506581	Syntenic
Zm00001d053912	Zm00001d053913	2.87170888551	0.464720194647	0.586402266289	Syntenic
Zm00001d053940	Zm00001d053943	11.806081547	0.663853727145	0.665260196906	Syntenic
Zm00001d053941	Zm00001d053950	0.175334926828	0.499530516432	0.529078014184	Syntenic
Zm00001d053950	Zm00001d053960	11.7123536387	0.529078014184	0.546772068511	Syntenic
Zm00001d054041	Zm00001d054042	11.7060307651	0.65401459854	0.621840724845	Syntenic
Zm00001d054052	Zm00001d054054	1.08206448041	0.437967115097	0.438465371201	Syntenic
Zm00001d054057	Zm00001d054060	0.657268268886	0.662222222222	0.664761904762	Syntenic
Zm00001d054081	Zm00001d054085	4.06587604729	0.534662867996	0.550432276657	Syntenic
Zm00008a000036	Zm00008a000040	11.7340430585	0.660329531052	0.646812957158	Syntenic
Zm00008a000040	Zm00008a035022	7.59864852013	0.646812957158	0.671296296296	Syntenic
Zm00008a000147	Zm00008a000149	0.315529191912	0.467472654001	0.432569974555	Syntenic
Zm00008a000228	Zm00008a000229	11.7340944756	0.614754098361	0.665782493369	Syntenic
Zm00008a000256	Zm00008a000257	11.7255968724	0.696481812761	0.669250645995	Syntenic
Zm00008a000262	Zm00008a000263	1.8243233915	0.659595959596	0.632743362832	Syntenic
Zm00008a000263	Zm00008a000264	6.21775052105	0.632743362832	0.572740112994	Syntenic
Zm00008a000279	Zm00008a000280	8.88330381326	0.524469067405	0.531666666667	Syntenic
Zm00008a000280	Zm00008a000281	7.03005174357	0.531666666667	0.5425	Syntenic
Zm00008a000308	Zm00008a000309	11.7312269764	0.674751243781	0.629975124378	Syntenic
Zm00008a000311	Zm00008a000312	11.7228164447	0.518763796909	0.586805555556	Syntenic
Zm00008a000318	Zm00008a000319	11.7181071378	0.683658170915	0.529581529582	Syntenic
Zm00008a000334	Zm00008a000335	11.7184624831	0.664082687339	0.650557620818	Syntenic
Zm00008a000335	Zm00008a000336	11.7184624831	0.650557620818	0.694716242661	Syntenic
Zm00008a000336	Zm00008a000338	6.41399721229	0.694716242661	0.495726495726	Syntenic
Zm00008a000363	Zm00008a000364	6.81058813135	0.708333333333	0.686549707602	Syntenic
Zm00008a000368	Zm00008a000369	11.7315661581	0.719954648526	0.744733581165	Syntenic
Zm00008a000476	Zm00008a000479	2.87553718189	0.598566308244	0.655172413793	Syntenic
Zm00008a000498	Zm00008a000499	11.8294413248	0.660766961652	0.68326417704	Syntenic
Zm00008a000515	Zm00008a000516	11.7225445381	0.716129032258	0.679432624113	Syntenic
Zm00008a000516	Zm00008a000517	5.34669042521	0.679432624113	0.746666666667	Syntenic
Zm00008a000531	Zm00008a000532	0.892763183744	0.549751243781	0.568181818182	Syntenic
Zm00008a000532	Zm00008a000534	0.892763183744	0.568181818182	0.564393939394	Syntenic
Zm00008a000534	Zm00008a035982	2.58321532482	0.564393939394	0.586839266451	Syntenic
Zm00008a000554	Zm00008a000556	3.81368123951	0.668918918919	0.675675675676	Syntenic
Zm00008a000579	Zm00008a000581	4.96575491989	0.626225490196	0.650713685978	Syntenic
Zm00008a000590	Zm00008a000591	11.717837869	0.645833333333	0.627619047619	Syntenic
Zm00008a000603	Zm00008a000604	2.59359937346	0.439716312057	0.530516431925	Syntenic
Zm00008a000705	Zm00008a000707	5.65369918294	0.660329531052	0.681904761905	Syntenic
Zm00008a000714	Zm00008a000715	11.7355139011	0.498045784478	0.594900849858	Syntenic
Zm00008a000795	Zm00008a000796	11.7309059397	0.543378995434	0.566308243728	Syntenic
Zm00008a000845	Zm00008a000846	4.85155798791	0.538949275362	0.54279959718	Syntenic
Zm00008a000867	Zm00008a000868	11.8020987912	0.576923076923	0.566666666667	Syntenic
Zm00008a000869	Zm00008a000870	11.7249409799	0.66568914956	0.678178178178	Syntenic
Zm00008a000872	Zm00008a000873	11.7299257767	0.443868739206	0.448608745031	Syntenic
Zm00008a000874	Zm00008a000875	11.7355162161	0.69696969697	0.630952380952	Syntenic
Zm00008a000887	Zm00008a000890	11.7495470608	0.550585729499	0.597898758357	Syntenic
Zm00008a000976	Zm00008a000977	7.31358042211	0.687106918239	0.68137254902	Syntenic
Zm00008a000977	Zm00008a000980	11.7244140865	0.68137254902	0.691011235955	Syntenic
Zm00008a000999	Zm00008a001000	11.7626068539	0.595061728395	0.596049382716	Syntenic
Zm00008a001039	Zm00008a001042	11.7247057567	0.635220125786	0.65	Syntenic
Zm00008a001046	Zm00008a001047	1.46016929503	0.557271557272	0.556254367575	Syntenic
Zm00008a001093	Zm00008a001098	11.7387829175	0.598308668076	0.587786259542	Syntenic
Zm00008a001134	Zm00008a001135	11.0835612456	0.628710462287	0.681468324452	Syntenic
Zm00008a001144	Zm00008a001145	11.8032582087	0.496774193548	0.564476885645	Syntenic
Zm00008a001187	Zm00008a001202	11.704906289	0.638888888889	0.583769633508	Syntenic
Zm00008a001249	Zm00008a001250	10.4125233014	0.662525879917	0.670807453416	Syntenic
Zm00008a001288	Zm00008a001290	2.12559100826	0.64950166113	0.644628099174	Syntenic
Zm00008a001290	Zm00008a035455	7.8600621756	0.644628099174	0.643835616438	Syntenic
Zm00008a001393	Zm00008a001394	11.7325217706	0.56	0.691358024691	Syntenic
Zm00008a001438	Zm00008a001440	1.01469746069	0.722222222222	0.721247563353	Syntenic
Zm00008a001454	Zm00008a001455	0.0659201099947	0.65390070922	0.664700098328	Syntenic
Zm00008a001482	Zm00008a001496	11.7384713908	0.477652127087	0.491569390402	Syntenic
Zm00008a001502	Zm00008a001503	3.29432667045	0.585127201566	0.636225266362	Syntenic
Zm00008a001503	Zm00008a001512	3.29432667045	0.636225266362	0.596448748991	Syntenic
Zm00008a001532	Zm00008a001533	4.3312300094	0.55111745126	0.506578947368	Syntenic
Zm00008a001538	Zm00008a001539	11.7424206218	0.630236794171	0.640804597701	Syntenic
Zm00008a001590	Zm00008a001592	0.330413506635	0.599148418491	0.59412470024	Syntenic
Zm00008a001591	Zm00008a001594	1.19138468988	0.578754578755	0.616326530612	Syntenic
Zm00008a001592	Zm00008a001593	5.95290079059	0.59412470024	0.583687943262	Syntenic
Zm00008a001609	Zm00008a001613	1.35722563625	0.651014492754	0.697478991597	Syntenic
Zm00008a001636	Zm00008a001638	2.38269676551	0.557395143488	0.575757575758	Syntenic
Zm00008a001638	Zm00008a001639	6.89958984153	0.575757575758	0.560846560847	Syntenic
Zm00008a001639	Zm00008a035103	11.7303320082	0.560846560847	0.571171171171	Syntenic
Zm00008a001644	Zm00008a001646	0.0276966762724	0.608594657375	0.578666666667	Syntenic
Zm00008a001651	Zm00008a001652	7.8411436013	0.681605975724	0.684761904762	Syntenic
Zm00008a001652	Zm00008a001653	10.8157016077	0.684761904762	0.670289855072	Syntenic
Zm00008a001653	Zm00008a035119	11.7360299576	0.670289855072	0.680290644868	Syntenic
Zm00008a001702	Zm00008a001703	8.0993114668	0.504678362573	0.490725126476	Syntenic
Zm00008a001717	Zm00008a001718	3.88628204738	0.546816479401	0.542124542125	Syntenic
Zm00008a001718	Zm00008a001720	11.7131650028	0.542124542125	0.58064516129	Syntenic
Zm00008a001757	Zm00008a001758	11.6995593297	0.757894736842	0.531213191991	Syntenic
Zm00008a001811	Zm00008a001812	0.64658338713	0.641791044776	0.629297458894	Syntenic
Zm00008a001812	Zm00008a001816	2.96868145532	0.629297458894	0.638683127572	Syntenic
Zm00008a001816	Zm00008a001817	11.7128253941	0.638683127572	0.616421568627	Syntenic
Zm00008a001819	Zm00008a001821	11.723967861	0.658436213992	0.691091954023	Syntenic
Zm00008a001821	Zm00008a001822	2.69843911813	0.691091954023	0.698550724638	Syntenic
Zm00008a001822	Zm00008a035210	8.59278987741	0.698550724638	0.694736842105	Syntenic
Zm00008a001848	Zm00008a001850	11.722715899	0.72	0.712121212121	Syntenic
Zm00008a001850	Zm00008a001852	11.722715899	0.712121212121	0.619469026549	Syntenic
Zm00008a001859	Zm00008a001861	9.1622147241	0.576519916143	0.61646090535	Syntenic
Zm00008a001968	Zm00008a001970	11.7368397648	0.619369369369	0.594074074074	Syntenic
Zm00008a001969	Zm00008a001971	11.7211350222	0.681704260652	0.646746347942	Syntenic
Zm00008a001970	Zm00008a001972	1.92723256171	0.594074074074	0.610256410256	Syntenic
Zm00008a001971	Zm00008a001973	11.7211350222	0.646746347942	0.687943262411	Syntenic
Zm00008a001972	Zm00008a001978	11.7368397648	0.610256410256	0.623693379791	Syntenic
Zm00008a001973	Zm00008a001979	5.58019633636	0.687943262411	0.654279279279	Syntenic
Zm00008a001987	Zm00008a001999	11.7795345158	0.716475095785	0.742081447964	Syntenic
Zm00008a002028	Zm00008a002029	11.7278284583	0.696741854637	0.694029850746	Syntenic
Zm00008a002067	Zm00008a002071	11.7211883026	0.640264026403	0.651340996169	Syntenic
Zm00008a002072	Zm00008a002073	6.68834704545	0.692953020134	0.667248400233	Syntenic
Zm00008a002201	Zm00008a002203	11.7416386925	0.513147718484	0.600138600139	Syntenic
Zm00008a002226	Zm00008a002228	1.61711527038	0.56632996633	0.539449541284	Syntenic
Zm00008a002253	Zm00008a002254	11.7374150803	0.680625348967	0.555555555556	Syntenic
Zm00008a002291	Zm00008a002299	11.7423585679	0.505970149254	0.486975013291	Syntenic
Zm00008a002316	Zm00008a002317	11.7248044844	0.593029792018	0.547055251973	Syntenic
Zm00008a002317	Zm00008a002318	11.7248044844	0.547055251973	0.638418079096	Syntenic
Zm00008a002318	Zm00008a002320	2.65158743862	0.638418079096	0.607536231884	Syntenic
Zm00008a002320	Zm00008a002321	4.05487035546	0.607536231884	0.560686796921	Syntenic
Zm00008a002334	Zm00008a002340	11.7229702541	0.635341365462	0.60780141844	Syntenic
Zm00008a002354	Zm00008a002362	11.7392550098	0.468553459119	0.466340933768	Syntenic
Zm00008a002362	Zm00008a002363	11.7392550098	0.466340933768	0.484060984061	Syntenic
Zm00008a002382	Zm00008a002383	11.7319847303	0.72349726776	0.721739130435	Syntenic
Zm00008a002384	Zm00008a002389	11.7343662695	0.5859375	0.65	Syntenic
Zm00008a002402	Zm00008a002403	11.7264763835	0.689800210305	0.664879356568	Syntenic
Zm00008a002411	Zm00008a002412	9.12631403833	0.656156156156	0.655502392344	Syntenic
Zm00008a002414	Zm00008a002416	11.7318398056	0.567510548523	0.627401837928	Syntenic
Zm00008a002479	Zm00008a002490	11.8161099303	0.382239382239	0.379142300195	Syntenic
Zm00008a002684	Zm00008a002687	0.487607160832	0.458574181118	0.456560283688	Syntenic
Zm00008a002685	Zm00008a002686	11.7122799326	0.567204301075	0.540404040404	Syntenic
Zm00008a002774	Zm00008a002781	6.78605178049	0.66870540265	0.653992395437	Syntenic
Zm00008a002781	Zm00008a002785	6.78605178049	0.653992395437	0.670627062706	Syntenic
Zm00008a002785	Zm00008a002787	11.7174081598	0.670627062706	0.695081967213	Syntenic
Zm00008a002821	Zm00008a002822	0.0038234920515	0.510989010989	0.61871616396	Syntenic
Zm00008a002834	Zm00008a002837	10.0718356321	0.573934837093	0.581761006289	Syntenic
Zm00008a003015	Zm00008a003017	11.7169540193	0.682170542636	0.564547206166	Syntenic
Zm00008a003017	Zm00008a003018	11.7169540193	0.564547206166	0.654929577465	Syntenic
Zm00008a003018	Zm00008a003021	6.48503371078	0.654929577465	0.697142857143	Syntenic
Zm00008a003045	Zm00008a003046	11.7303697555	0.755144032922	0.595785440613	Syntenic
Zm00008a003046	Zm00008a003047	2.63305139694	0.595785440613	0.700305810398	Syntenic
Zm00008a003051	Zm00008a003052	11.7427650282	0.618122977346	0.599537037037	Syntenic
Zm00008a003067	Zm00008a003068	11.7277425087	0.629559748428	0.65664160401	Syntenic
Zm00008a003129	Zm00008a003130	2.59024434996	0.607092198582	0.488980716253	Syntenic
Zm00008a003220	Zm00008a003221	11.7297008384	0.728997289973	0.662760416667	Syntenic
Zm00008a003221	Zm00008a003222	7.12837799495	0.662760416667	0.740916271722	Syntenic
Zm00008a003265	Zm00008a003266	11.7112375796	0.715986394558	0.631182795699	Syntenic
Zm00008a003266	Zm00008a003267	0.915507475047	0.631182795699	0.689458689459	Syntenic
Zm00008a003303	Zm00008a003304	9.35210186784	0.721544715447	0.621118012422	Syntenic
Zm00008a003304	Zm00008a003305	5.60044478084	0.621118012422	0.52798053528	Syntenic
Zm00008a003306	Zm00008a003307	9.88838752875	0.547126436782	0.540865384615	Syntenic
Zm00008a003307	Zm00008a003308	11.7089274252	0.540865384615	0.57223796034	Syntenic
Zm00008a003336	Zm00008a003337	11.7393864505	0.699530516432	0.684738955823	Syntenic
Zm00008a003366	Zm00008a003367	11.7305041334	0.596638655462	0.616	Syntenic
Zm00008a003374	Zm00008a003375	11.7395556271	0.697163120567	0.649045521292	Syntenic
Zm00008a003480	Zm00008a003482	8.73278712717	0.733333333333	0.704268292683	Syntenic
Zm00008a003488	Zm00008a003489	0.507737064621	0.650721336371	0.664978902954	Syntenic
Zm00008a003489	Zm00008a003490	11.7489821869	0.664978902954	0.598673300166	Syntenic
Zm00008a003490	Zm00008a003491	11.7489821869	0.598673300166	0.617073170732	Syntenic
Zm00008a003544	Zm00008a003545	10.0505026606	0.676543209877	0.677083333333	Syntenic
Zm00008a003574	Zm00008a003575	11.727127117	0.542635658915	0.533333333333	Syntenic
Zm00008a003592	Zm00008a003602	11.7390721495	0.639902676399	0.595061728395	Syntenic
Zm00008a003595	Zm00008a003597	1.87532002849	0.477083333333	0.4796875	Syntenic
Zm00008a003618	Zm00008a003630	11.7240277151	0.707189542484	0.582914572864	Syntenic
Zm00008a003645	Zm00008a003646	3.68195273153	0.61037037037	0.597147950089	Syntenic
Zm00008a003678	Zm00008a003680	11.7257171843	0.73381294964	0.729797979798	Syntenic
Zm00008a003680	Zm00008a003682	6.87190762594	0.729797979798	0.706467661692	Syntenic
Zm00008a003748	Zm00008a003753	11.736327844	0.661054994388	0.677454153182	Syntenic
Zm00008a003753	Zm00008a003773	0.0287599292698	0.677454153182	0.526455026455	Syntenic
Zm00008a003843	Zm00008a003845	11.7286754562	0.65503875969	0.652882205514	Syntenic
Zm00008a003940	Zm00008a003941	11.7305695278	0.68253968254	0.725725725726	Syntenic
Zm00008a003986	Zm00008a003987	0.426389490555	0.666666666667	0.691148775895	Syntenic
Zm00008a003987	Zm00008a003994	6.33930225526	0.691148775895	0.703492063492	Syntenic
Zm00008a004010	Zm00008a004011	11.7658852491	0.538596491228	0.60226283725	Syntenic
Zm00008a004045	Zm00008a004046	7.6966461187	0.620689655172	0.616379310345	Syntenic
Zm00008a004058	Zm00008a004063	11.7308480658	0.478120978121	0.478764478764	Syntenic
Zm00008a004059	Zm00008a004064	11.759619484	0.669333333333	0.602985074627	Syntenic
Zm00008a004060	Zm00008a004065	0.196097512658	0.489533011272	0.49114331723	Syntenic
Zm00008a004093	Zm00008a004094	8.97156479612	0.618789521229	0.658168083097	Syntenic
Zm00008a004108	Zm00008a004110	3.5039916709	0.696618357488	0.637037037037	Syntenic
Zm00008a004110	Zm00008a004111	1.09858168856	0.637037037037	0.645687645688	Syntenic
Zm00008a004111	Zm00008a004112	0.651262303171	0.645687645688	0.635687732342	Syntenic
Zm00008a004112	Zm00008a004113	1.09858168856	0.635687732342	0.677655677656	Syntenic
Zm00008a004113	Zm00008a004114	1.2900870088	0.677655677656	0.686006825939	Syntenic
Zm00008a004114	Zm00008a004115	0.721724611693	0.686006825939	0.725738396624	Syntenic
Zm00008a004115	Zm00008a019946	11.7253455563	0.725738396624	0.649916247906	Syntenic
Zm00008a004167	Zm00008a004168	0.0368980016785	0.558849955076	0.510204081633	Syntenic
Zm00008a004168	Zm00008a004169	1.20739988664	0.510204081633	0.483592400691	Syntenic
Zm00008a004190	Zm00008a004192	11.7370652948	0.706632653061	0.690972222222	Syntenic
Zm00008a004214	Zm00008a004215	8.46838154319	0.667217630854	0.693467336683	Syntenic
Zm00008a004216	Zm00008a004217	4.8024141793	0.615814473317	0.655423883318	Syntenic
Zm00008a004219	Zm00008a004220	11.7257796006	0.666666666667	0.707055214724	Syntenic
Zm00008a004248	Zm00008a004250	10.5210175843	0.67706013363	0.689438943894	Syntenic
Zm00008a004250	Zm00008a004253	10.5210175843	0.689438943894	0.670498084291	Syntenic
Zm00008a004280	Zm00008a004281	0.00536277724569	0.605982905983	0.596899224806	Syntenic
Zm00008a004294	Zm00008a004295	3.01141961592	0.649684619117	0.659680638723	Syntenic
Zm00008a004295	Zm00008a004296	11.720953578	0.659680638723	0.682701652089	Syntenic
Zm00008a004300	Zm00008a004301	11.7179457975	0.696382428941	0.665374677003	Syntenic
Zm00008a004301	Zm00008a004302	11.7179457975	0.665374677003	0.692506459948	Syntenic
Zm00008a004302	Zm00008a004304	2.79446290853	0.692506459948	0.664717348928	Syntenic
Zm00008a004304	Zm00008a004305	0.501649805479	0.664717348928	0.667984189723	Syntenic
Zm00008a004305	Zm00008a004307	3.92624150171	0.667984189723	0.691699604743	Syntenic
Zm00008a004325	Zm00008a004326	11.7538951765	0.706454465075	0.590854392298	Syntenic
Zm00008a004437	Zm00008a004438	8.45771667713	0.615164520744	0.605898123324	Syntenic
Zm00008a004465	Zm00008a004466	3.23991469656	0.623819163293	0.607024519549	Syntenic
Zm00008a004466	Zm00008a019850	11.7201501723	0.607024519549	0.624350408315	Syntenic
Zm00008a004513	Zm00008a004514	11.6874268179	0.502243982048	0.594350282486	Syntenic
Zm00008a004517	Zm00008a004527	2.8366784435	0.639869281046	0.667305236271	Syntenic
Zm00008a004552	Zm00008a004553	0.17922439602	0.524561403509	0.541125541126	Syntenic
Zm00008a004567	Zm00008a004568	11.7292105117	0.732283464567	0.787280701754	Syntenic
Zm00008a004601	Zm00008a004603	6.15102699395	0.514166666667	0.511666666667	Syntenic
Zm00008a004607	Zm00008a004608	11.7310304799	0.708117443869	0.73261065944	Syntenic
Zm00008a004660	Zm00008a004664	3.37057394266	0.42904290429	0.42191500256	Syntenic
Zm00008a004688	Zm00008a004690	8.14567462404	0.506134969325	0.436974789916	Syntenic
Zm00008a004725	Zm00008a004726	11.7193310308	0.708333333333	0.759036144578	Syntenic
Zm00008a004730	Zm00008a004732	7.43368201077	0.648876404494	0.642084562439	Syntenic
Zm00008a004732	Zm00008a004733	11.737551688	0.642084562439	0.639498432602	Syntenic
Zm00008a004745	Zm00008a004746	1.94522974149	0.637254901961	0.580498866213	Syntenic
Zm00008a004746	Zm00008a004748	1.67584224573	0.580498866213	0.637640449438	Syntenic
Zm00008a004748	Zm00008a004750	0.309273037282	0.637640449438	0.637640449438	Syntenic
Zm00008a004750	Zm00008a004751	1.94522974149	0.637640449438	0.638095238095	Syntenic
Zm00008a004751	Zm00008a004754	1.94522974149	0.638095238095	0.635767790262	Syntenic
Zm00008a004754	Zm00008a004757	3.17236903277	0.635767790262	0.599467731204	Syntenic
Zm00008a004767	Zm00008a004768	10.9860880501	0.625	0.736842105263	Syntenic
Zm00008a004768	Zm00008a004769	1.72898274117	0.736842105263	0.72972972973	Syntenic
Zm00008a004769	Zm00008a004770	3.43917777746	0.72972972973	0.718309859155	Syntenic
Zm00008a004770	Zm00008a004771	4.98519692513	0.718309859155	0.766025641026	Syntenic
Zm00008a004771	Zm00008a019698	11.7351600517	0.766025641026	0.718654434251	Syntenic
Zm00008a004791	Zm00008a004792	11.7352623816	0.674922600619	0.664728682171	Syntenic
Zm00008a004819	Zm00008a004820	11.7295885285	0.62922705314	0.655049151028	Syntenic
Zm00008a004835	Zm00008a004836	3.73360669764	0.641843971631	0.645390070922	Syntenic
Zm00008a004865	Zm00008a004869	11.7207361251	0.694329183956	0.702469135802	Syntenic
Zm00008a004895	Zm00008a004897	11.7380109992	0.512820512821	0.547126436782	Syntenic
Zm00008a004906	Zm00008a004907	0.0288071055837	0.48	0.435940099834	Syntenic
Zm00008a004932	Zm00008a004933	5.45509362946	0.535907859079	0.518064718819	Syntenic
Zm00008a004965	Zm00008a004966	11.1063144355	0.6640625	0.651685393258	Syntenic
Zm00008a004966	Zm00008a004967	11.7261503529	0.651685393258	0.694235588972	Syntenic
Zm00008a004996	Zm00008a004998	11.7149689609	0.733118971061	0.735042735043	Syntenic
Zm00008a004998	Zm00008a019521	11.7149689609	0.735042735043	0.725490196078	Syntenic
Zm00008a005038	Zm00008a005039	11.7319339658	0.479381443299	0.444444444444	Syntenic
Zm00008a005080	Zm00008a005081	11.7442681464	0.65671641791	0.763513513514	Syntenic
Zm00008a005086	Zm00008a005087	7.71613802426	0.582905982906	0.631188118812	Syntenic
Zm00008a005087	Zm00008a005088	11.7347663729	0.631188118812	0.570127504554	Syntenic
Zm00008a005172	Zm00008a005173	11.7133607956	0.747815230961	0.716828478964	Syntenic
Zm00008a005184	Zm00008a005185	2.77170434513	0.58962011771	0.66472303207	Syntenic
Zm00008a005185	Zm00008a019398	11.7273464172	0.66472303207	0.661482633489	Syntenic
Zm00008a005193	Zm00008a005194	11.7841697055	0.710900473934	0.709677419355	Syntenic
Zm00008a005228	Zm00008a005229	1.65431033198	0.594736842105	0.593368237347	Syntenic
Zm00008a005236	Zm00008a005237	11.7199214067	0.670254754216	0.671014492754	Syntenic
Zm00008a005237	Zm00008a005238	2.13647583903	0.671014492754	0.627450980392	Syntenic
Zm00008a005253	Zm00008a005254	0.219026287084	0.634003350084	0.646224447226	Syntenic
Zm00008a005254	Zm00008a005257	11.7146559023	0.646224447226	0.646078431373	Syntenic
Zm00008a005257	Zm00008a005259	11.7146559023	0.646078431373	0.699107866991	Syntenic
Zm00008a005259	Zm00008a005272	9.48966633527	0.699107866991	0.630291005291	Syntenic
Zm00008a005272	Zm00008a019359	3.39449559178	0.630291005291	0.700245700246	Syntenic
Zm00008a005274	Zm00008a005283	11.7323839146	0.428425357873	0.477642276423	Syntenic
Zm00008a005276	Zm00008a005278	4.98650739736	0.685897435897	0.699386503067	Syntenic
Zm00008a005301	Zm00008a005303	11.7430606317	0.506387921022	0.542111506524	Syntenic
Zm00008a005302	Zm00008a005305	6.35918026388	0.447811447811	0.464052287582	Syntenic
Zm00008a005303	Zm00008a005304	11.7430606317	0.542111506524	0.56432748538	Syntenic
Zm00008a005422	Zm00008a005424	11.7265328602	0.654263565891	0.516304347826	Syntenic
Zm00008a005424	Zm00008a019249	11.7265328602	0.516304347826	0.524371069182	Syntenic
Zm00008a005431	Zm00008a005433	7.13553181151	0.514508656425	0.50455777285	Syntenic
Zm00008a005433	Zm00008a005434	11.7161874572	0.50455777285	0.513184079602	Syntenic
Zm00008a005453	Zm00008a005454	0.0128220149803	0.730418943534	0.675126903553	Syntenic
Zm00008a005454	Zm00008a005455	0.0128220149803	0.675126903553	0.716666666667	Syntenic
Zm00008a005456	Zm00008a005457	2.68796260741	0.704467353952	0.716494845361	Syntenic
Zm00008a005457	Zm00008a005458	11.7342630157	0.716494845361	0.738738738739	Syntenic
Zm00008a005466	Zm00008a005467	11.7158892926	0.639892904953	0.566137566138	Syntenic
Zm00008a005480	Zm00008a005482	0.611895459249	0.569144684253	0.567871485944	Syntenic
Zm00008a005483	Zm00008a005484	11.7284903479	0.514102564103	0.637982195846	Syntenic
Zm00008a005540	Zm00008a005541	9.60003040151	0.552083333333	0.583908045977	Syntenic
Zm00008a005561	Zm00008a005562	2.2354493272	0.573607932876	0.59250764526	Syntenic
Zm00008a005562	Zm00008a005568	10.1581974722	0.59250764526	0.66106442577	Syntenic
Zm00008a005637	Zm00008a005638	11.7297435949	0.72255489022	0.514285714286	Syntenic
Zm00008a005645	Zm00008a005655	11.7272360659	0.545171339564	0.575899843505	Syntenic
Zm00008a005719	Zm00008a005720	11.7191417774	0.712418300654	0.693098384728	Syntenic
Zm00008a005742	Zm00008a005746	4.44180831446	0.5	0.499605055292	Syntenic
Zm00008a005847	Zm00008a005851	11.7301974684	0.521645021645	0.457407407407	Syntenic
Zm00008a005883	Zm00008a005884	7.49849433839	0.672480620155	0.647679324895	Syntenic
Zm00008a005957	Zm00008a005960	11.8063705845	0.539855072464	0.540404040404	Syntenic
Zm00008a005990	Zm00008a005991	11.7372291689	0.54693877551	0.569811320755	Syntenic
Zm00008a006081	Zm00008a006082	11.7288234954	0.590804597701	0.595135908441	Syntenic
Zm00008a006082	Zm00008a006083	11.7288234954	0.595135908441	0.590804597701	Syntenic
Zm00008a006084	Zm00008a006085	11.7427121012	0.672588832487	0.614457831325	Syntenic
Zm00008a006085	Zm00008a006086	3.74688992616	0.614457831325	0.625	Syntenic
Zm00008a006086	Zm00008a006090	9.70141487029	0.625	0.668384879725	Syntenic
Zm00008a006138	Zm00008a006139	4.03071640588	0.729603729604	0.683006535948	Syntenic
Zm00008a006192	Zm00008a006193	0.894142688241	0.570788530466	0.484057971014	Syntenic
Zm00008a006193	Zm00008a006196	0.381720405975	0.484057971014	0.45604719764	Syntenic
Zm00008a006196	Zm00008a006199	0.178472839367	0.45604719764	0.462033462033	Syntenic
Zm00008a006197	Zm00008a006200	11.7280300757	0.462282398453	0.470531400966	Syntenic
Zm00008a006199	Zm00008a006209	2.77507685585	0.462033462033	0.606449106449	Syntenic
Zm00008a006209	Zm00008a006210	0.869992617118	0.606449106449	0.607364341085	Syntenic
Zm00008a006213	Zm00008a006220	1.27848015908	0.574652777778	0.539007092199	Syntenic
Zm00008a006216	Zm00008a006221	2.26626219891	0.495433789954	0.537414965986	Syntenic
Zm00008a006220	Zm00008a006224	0.879385565908	0.539007092199	0.576388888889	Syntenic
Zm00008a006221	Zm00008a006227	2.26626219891	0.537414965986	0.447598253275	Syntenic
Zm00008a006227	Zm00008a006228	0.625293864671	0.447598253275	0.454678362573	Syntenic
Zm00008a006280	Zm00008a006282	11.8108999809	0.765676567657	0.746438746439	Syntenic
Zm00008a006352	Zm00008a006353	11.7368840812	0.75	0.725225225225	Syntenic
Zm00008a006362	Zm00008a006363	11.7386701886	0.642058165548	0.702637889688	Syntenic
Zm00008a006363	Zm00008a006364	5.94498833079	0.702637889688	0.62962962963	Syntenic
Zm00008a006364	Zm00008a038561	11.7386701886	0.62962962963	0.691086691087	Syntenic
Zm00008a006383	Zm00008a006384	3.09145482332	0.684684684685	0.685858585859	Syntenic
Zm00008a006384	Zm00008a006385	11.7156874534	0.685858585859	0.639393939394	Syntenic
Zm00008a006406	Zm00008a006419	4.31165836837	0.534027777778	0.487630208333	Syntenic
Zm00008a006450	Zm00008a006451	11.7727449378	0.66318537859	0.48436103664	Syntenic
Zm00008a006453	Zm00008a006454	11.7297297254	0.711974110032	0.70652173913	Syntenic
Zm00008a006454	Zm00008a038373	2.22938303826	0.70652173913	0.673469387755	Syntenic
