Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_0996	Sb03g022970.1,Zm00001d044586,Zm00001d044587,Zm00001d044590,Zm00001d044589,Zm00001d044588	Zm00001d044588	Sb03g022970.1	3.1681	1.5585	0.4797	0.8653	0.0721	1.8040	0.4608
Anc_Cluster_0996	Sb03g022970.1,Zm00001d044586,Zm00001d044587,Zm00001d044590,Zm00001d044589,Zm00001d044588	Zm00001d044588	Zm00001d044586	0.6054	1.5585	0.7570	0.1897	0.0216	0.2506	0.0535
Anc_Cluster_0996	Sb03g022970.1,Zm00001d044586,Zm00001d044587,Zm00001d044590,Zm00001d044589,Zm00001d044588	Zm00001d044588	Zm00001d044587	4.3766	1.5585	0.2373	0.8681	0.0734	3.6590	5.0017
Anc_Cluster_0996	Sb03g022970.1,Zm00001d044586,Zm00001d044587,Zm00001d044590,Zm00001d044589,Zm00001d044588	Zm00001d044588	Zm00001d044590	3.4849	1.5585	0.4069	0.8955	0.0755	2.2007	0.7583
Anc_Cluster_0996	Sb03g022970.1,Zm00001d044586,Zm00001d044587,Zm00001d044590,Zm00001d044589,Zm00001d044588	Zm00001d044588	Zm00001d044589	3.8837	1.5585	0.3026	0.8820	0.0739	2.9151	1.9175
Anc_Cluster_0997	Sb08g000800.1,Zm00001d044622,Zm00001d044625	Zm00001d044622	Sb08g000800.1	1.0444	1.1858	0.4397	0.2697	0.0238	0.6133	0.0914
Anc_Cluster_0997	Sb08g000800.1,Zm00001d044622,Zm00001d044625	Zm00001d044625	Sb08g000800.1	1.8319	1.1858	0.3696	0.4239	0.0336	1.1470	0.2004
Anc_Cluster_0997	Sb08g000800.1,Zm00001d044622,Zm00001d044625	Zm00001d044625	Zm00001d044622	1.0201	1.1858	0.6411	0.2969	0.0259	0.4631	0.0618
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044623	Sb08g000820.1	0.2096	2.0684	0.7937	0.0670	0.0339	0.0844	0.0857
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044626	Sb08g000820.1	3.3423	2.0684	0.8138	1.0496	0.3012	1.2898	0.7694
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044626	Zm00001d044623	3.3687	2.0684	0.9469	1.1054	0.3026	1.1674	0.5551
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044627	Sb08g000820.1	0.2096	2.0684	0.7937	0.0670	0.0339	0.0844	0.0857
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044627	Zm00001d044623	-0.0000	2.0684	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_0998	Sb08g000820.1,Zm00001d044623,Zm00001d044626,Zm00001d044627	Zm00001d044627	Zm00001d044626	3.3687	2.0684	0.9469	1.1054	0.3026	1.1674	0.5551
Anc_Cluster_0999	Sb08g000930.1,Zm00001d044628,Zm00001d044624	Zm00001d044628	Sb08g000930.1	0.2590	2.2610	0.2206	0.0424	0.0069	0.1924	0.0256
Anc_Cluster_0999	Sb08g000930.1,Zm00001d044628,Zm00001d044624	Zm00001d044624	Sb08g000930.1	0.1990	2.2610	0.1226	0.0214	0.0049	0.1747	0.0243
Anc_Cluster_0999	Sb08g000930.1,Zm00001d044628,Zm00001d044624	Zm00001d044624	Zm00001d044628	0.0770	2.2610	0.9027	0.0249	0.0053	0.0276	0.0086
Anc_Cluster_1000	Sb08g001430.1,Zm00001d044642,Zm00001d044644	Zm00001d044642	Sb08g001430.1	1.3912	1.7152	0.4215	0.3452	0.0501	0.8189	0.2053
Anc_Cluster_1000	Sb08g001430.1,Zm00001d044642,Zm00001d044644	Zm00001d044644	Sb08g001430.1	1.8605	1.7152	0.5647	0.5240	0.0684	0.9280	0.2598
Anc_Cluster_1000	Sb08g001430.1,Zm00001d044642,Zm00001d044644	Zm00001d044644	Zm00001d044642	5.0575	1.7152	0.3740	1.1881	0.1721	3.1765	3.6497
Anc_Cluster_1001	Sb08g001470.1,Zm00001d044647,Zm00001d044646	Zm00001d044647	Sb08g001470.1	0.2861	1.8516	0.3598	0.0668	0.0090	0.1856	0.0304
Anc_Cluster_1001	Sb08g001470.1,Zm00001d044647,Zm00001d044646	Zm00001d044646	Sb08g001470.1	3.5521	1.8516	0.7053	1.0766	0.0721	1.5265	0.2195
Anc_Cluster_1001	Sb08g001470.1,Zm00001d044647,Zm00001d044646	Zm00001d044646	Zm00001d044647	4.9075	1.8516	0.3015	1.0543	0.0708	3.4966	17.5987
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040029	Sb03g007420.1	0.4223	2.7828	0.2583	0.1048	0.0230	0.4057	0.1483
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040028	Sb03g007420.1	0.3888	2.7828	0.2819	0.0995	0.0223	0.3529	0.1343
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040028	Zm00001d040029	0.0242	2.7828	0.1180	0.0045	0.0045	0.0378	0.0383
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040027	Sb03g007420.1	0.4306	2.7828	0.3323	0.1156	0.0244	0.3478	0.1330
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040027	Zm00001d040029	0.1140	2.7828	0.1400	0.0227	0.0102	0.1619	0.0846
Anc_Cluster_1004	Sb03g007420.1,Zm00001d040029,Zm00001d040028,Zm00001d040027	Zm00001d040027	Zm00001d040028	0.0875	2.7828	0.1507	0.0180	0.0091	0.1197	0.0722
Anc_Cluster_1005	Sb03g007470.1,Zm00001d040034,Zm00001d040035	Zm00001d040034	Sb03g007470.1	0.2657	1.4297	0.1330	0.0503	0.0059	0.3781	0.0603
Anc_Cluster_1005	Sb03g007470.1,Zm00001d040034,Zm00001d040035	Zm00001d040035	Sb03g007470.1	2.2311	1.4297	0.0791	0.3149	0.0170	3.9836	6.1944
Anc_Cluster_1005	Sb03g007470.1,Zm00001d040034,Zm00001d040035	Zm00001d040035	Zm00001d040034	2.2552	1.4297	0.0783	0.3131	0.0170	3.9975	6.2514
Anc_Cluster_1006	Sb03g007558.1,Zm00001d040043,Zm00001d040044	Zm00001d040043	Sb03g007558.1	3.3260	2.4822	0.3501	0.8701	0.1316	2.4850	2.3465
Anc_Cluster_1006	Sb03g007558.1,Zm00001d040043,Zm00001d040044	Zm00001d040044	Sb03g007558.1	0.9171	2.4822	0.5813	0.2781	0.0485	0.4784	0.1889
Anc_Cluster_1006	Sb03g007558.1,Zm00001d040043,Zm00001d040044	Zm00001d040044	Zm00001d040043	3.8323	2.4822	0.3689	0.9743	0.1550	2.6410	2.5887
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040059	Sb03g007370.1	0.5909	1.7003	0.1912	0.1342	0.0135	0.7020	0.1652
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040075	Sb03g007370.1	2.2975	1.7003	0.1125	0.3983	0.0271	3.5389	4.6228
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040075	Zm00001d040059	2.1548	1.7003	0.1155	0.3990	0.0269	3.4540	4.3729
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040071	Sb03g007370.1	2.3760	1.7003	0.1063	0.3828	0.0265	3.6010	4.8150
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040071	Zm00001d040059	2.2331	1.7003	0.1094	0.3853	0.0264	3.5222	4.5725
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040071	Zm00001d040075	0.9181	1.7003	0.1174	0.1605	0.0151	1.3669	0.4366
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040066	Sb03g007370.1	1.6084	1.7003	0.2051	0.3684	0.0257	1.7958	0.4815
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040066	Zm00001d040059	2.0472	1.7003	0.1027	0.3554	0.0248	3.4599	4.3897
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040066	Zm00001d040075	2.2891	1.7003	0.1183	0.4151	0.0279	3.5090	4.5333
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040066	Zm00001d040071	2.3831	1.7003	0.1131	0.4046	0.0275	3.5757	4.7357
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040067	Sb03g007370.1	2.2510	1.7003	0.1157	0.4052	0.0276	3.5022	4.5130
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040067	Zm00001d040059	2.1355	1.7003	0.1215	0.4148	0.0278	3.4138	4.2594
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040067	Zm00001d040075	2.2141	1.7003	0.1208	0.4179	0.0279	3.4592	4.3879
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040067	Zm00001d040071	2.3832	1.7003	0.1242	0.4383	0.0291	3.5275	4.5885
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040067	Zm00001d040066	1.9302	1.7003	0.0887	0.3074	0.0224	3.4670	4.4101
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Sb03g007370.1	1.8644	1.7003	0.1482	0.3602	0.0253	2.4310	1.0441
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Zm00001d040059	2.1657	1.7003	0.1039	0.3652	0.0254	3.5143	4.5490
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Zm00001d040075	2.4139	1.7003	0.1215	0.4317	0.0289	3.5541	4.6692
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Zm00001d040071	2.5187	1.7003	0.1180	0.4264	0.0287	3.6152	4.8599
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Zm00001d040066	1.0540	1.7003	0.1722	0.2222	0.0183	1.2904	0.4264
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040060	Zm00001d040067	2.1444	1.7003	0.1005	0.3537	0.0248	3.5196	4.5647
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Sb03g007370.1	1.8262	1.7003	0.1876	0.4051	0.0275	2.1589	0.7674
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040059	2.1672	1.7003	0.1182	0.4074	0.0274	3.4476	4.3545
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040075	2.3118	1.7003	0.1243	0.4340	0.0288	3.4926	4.4849
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040071	2.4731	1.7003	0.1261	0.4491	0.0297	3.5612	4.6910
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040066	1.3168	1.7003	0.0852	0.2014	0.0172	2.3635	3.7291
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040067	1.9141	1.7003	0.0897	0.3097	0.0225	3.4535	4.3715
Anc_Cluster_1007	Sb03g007370.1,Zm00001d040059,Zm00001d040075,Zm00001d040071,Zm00001d040066,Zm00001d040067,Zm00001d040060,Zm00001d040064	Zm00001d040064	Zm00001d040060	0.8673	1.7003	0.2818	0.2218	0.0183	0.7869	0.2207
Anc_Cluster_1008	Sb03g001750.1,Zm00001d039363,Zm00001d039364	Zm00001d039363	Sb03g001750.1	2.0765	1.7298	0.2225	0.3799	0.0343	1.7074	0.3677
Anc_Cluster_1008	Sb03g001750.1,Zm00001d039363,Zm00001d039364	Zm00001d039364	Sb03g001750.1	4.8946	1.7298	0.7397	1.4616	0.2198	1.9760	0.8533
Anc_Cluster_1008	Sb03g001750.1,Zm00001d039363,Zm00001d039364	Zm00001d039364	Zm00001d039363	4.6358	1.7298	1.2969	1.6744	0.2323	1.2911	0.1948
Anc_Cluster_1009	Sb03g008090.1,Zm00001d040090,Zm00001d040091	Zm00001d040090	Sb03g008090.1	0.1643	1.3287	0.0527	0.0178	0.0051	0.3370	0.0836
Anc_Cluster_1009	Sb03g008090.1,Zm00001d040090,Zm00001d040091	Zm00001d040091	Sb03g008090.1	0.4971	1.3287	0.1381	0.0932	0.0123	0.6751	0.1439
Anc_Cluster_1009	Sb03g008090.1,Zm00001d040090,Zm00001d040091	Zm00001d040091	Zm00001d040090	0.2881	1.3287	0.3051	0.0749	0.0109	0.2456	0.0597
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039374	Sb03g001960.1	1.9436	3.0380	0.3573	0.4318	0.2728	1.2084	1.0963
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039375	Sb03g001960.1	3.6543	3.0380	0.5663	1.0522	0.8637	1.8579	3.6868
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039375	Zm00001d039374	2.5929	3.0380	1.0421	0.8702	0.4408	0.8351	0.8724
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039377	Sb03g001960.1	41.9329	3.0380	0.0135	1.3382	0.8228	99.0000	0.8724
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039377	Zm00001d039374	38.0014	3.0380	0.0111	1.1022	0.5390	99.0000	0.8724
Anc_Cluster_1010	Sb03g001960.1,Zm00001d039374,Zm00001d039375,Zm00001d039377	Zm00001d039377	Zm00001d039375	13.0139	3.0380	0.0082	0.8070	0.3602	99.0000	0.8724
Anc_Cluster_1011	Sb03g008430.1,Zm00001d040127,Zm00001d040128	Zm00001d040127	Sb03g008430.1	0.3787	1.8238	0.0802	0.0325	0.0116	0.4061	0.0905
Anc_Cluster_1011	Sb03g008430.1,Zm00001d040127,Zm00001d040128	Zm00001d040128	Sb03g008430.1	4.5028	1.8238	1.2057	1.5882	0.3953	1.3172	0.3794
Anc_Cluster_1011	Sb03g008430.1,Zm00001d040127,Zm00001d040128	Zm00001d040128	Zm00001d040127	4.3080	1.8238	0.9815	1.4275	0.2850	1.4544	0.5109
Anc_Cluster_1012	Sb03g008560.1,Zm00001d040152,Zm00001d040148	Zm00001d040152	Sb03g008560.1	2.0979	1.9511	0.1102	0.3466	0.0335	3.1443	3.5744
Anc_Cluster_1012	Sb03g008560.1,Zm00001d040152,Zm00001d040148	Zm00001d040148	Sb03g008560.1	0.2745	1.9511	0.1359	0.0578	0.0113	0.4252	0.1395
Anc_Cluster_1012	Sb03g008560.1,Zm00001d040152,Zm00001d040148	Zm00001d040148	Zm00001d040152	2.1676	1.9511	0.1127	0.3570	0.0344	3.1676	3.6288
Anc_Cluster_1013	Sb03g008640.1,Zm00001d040161,Zm00001d040162	Zm00001d040161	Sb03g008640.1	0.2634	2.9446	0.4756	0.0674	0.0086	0.1416	0.0215
Anc_Cluster_1013	Sb03g008640.1,Zm00001d040161,Zm00001d040162	Zm00001d040162	Sb03g008640.1	0.3208	2.9446	0.5335	0.0863	0.0097	0.1617	0.0234
Anc_Cluster_1013	Sb03g008640.1,Zm00001d040161,Zm00001d040162	Zm00001d040162	Zm00001d040161	0.0641	2.9446	1.0484	0.0217	0.0047	0.0207	0.0075
Anc_Cluster_1014	Sb03g002130.1,Zm00001d039392,Zm00001d039393	Zm00001d039392	Sb03g002130.1	0.2252	1.9380	0.0883	0.0320	0.0049	0.3619	0.0563
Anc_Cluster_1014	Sb03g002130.1,Zm00001d039392,Zm00001d039393	Zm00001d039393	Sb03g002130.1	0.3263	1.9380	0.1618	0.0631	0.0070	0.3898	0.0567
Anc_Cluster_1014	Sb03g002130.1,Zm00001d039392,Zm00001d039393	Zm00001d039393	Zm00001d039392	0.1187	1.9380	0.3304	0.0308	0.0048	0.0931	0.0219
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040210	Sb03g009100.1	0.6494	1.8707	0.2798	0.1674	0.0330	0.5983	0.2439
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040211	Sb03g009100.1	1.8946	1.8707	0.0675	0.2473	0.0419	3.6629	11.9454
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040211	Zm00001d040210	1.2743	1.8707	0.1298	0.2640	0.0432	2.0338	1.5907
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040212	Sb03g009100.1	0.1499	1.8707	0.0364	0.0112	0.0079	0.3079	0.1854
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040212	Zm00001d040210	0.7222	1.8707	0.2767	0.1857	0.0351	0.6710	0.3687
Anc_Cluster_1015	Sb03g009100.1,Zm00001d040210,Zm00001d040211,Zm00001d040212	Zm00001d040212	Zm00001d040211	2.1509	1.8707	0.0607	0.2624	0.0435	4.3213	28.6773
Anc_Cluster_1016	Sb03g009230.1,Zm00001d040232,Zm00001d040231	Zm00001d040232	Sb03g009230.1	0.2784	1.8925	0.0919	0.0347	0.0143	0.3776	0.1468
Anc_Cluster_1016	Sb03g009230.1,Zm00001d040232,Zm00001d040231	Zm00001d040231	Sb03g009230.1	3.8817	1.8925	0.3514	0.9662	0.1453	2.7500	2.7742
Anc_Cluster_1016	Sb03g009230.1,Zm00001d040232,Zm00001d040231	Zm00001d040231	Zm00001d040232	4.2288	1.8925	0.3612	1.0288	0.1562	2.8481	2.9533
Anc_Cluster_1019	Sb03g009930.1,Zm00001d040302,Zm00001d040301	Zm00001d040302	Sb03g009930.1	0.1644	2.6862	0.2196	0.0273	0.0054	0.1242	0.0199
Anc_Cluster_1019	Sb03g009930.1,Zm00001d040302,Zm00001d040301	Zm00001d040301	Sb03g009930.1	1.3608	2.6862	0.4066	0.3183	0.0220	0.7829	0.0839
Anc_Cluster_1019	Sb03g009930.1,Zm00001d040302,Zm00001d040301	Zm00001d040301	Zm00001d040302	1.3419	2.6862	0.4089	0.3157	0.0218	0.7720	0.0846
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039420	Sb03g002700.1	0.4623	1.7218	0.2827	0.1234	0.0187	0.4365	0.1986
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039423	Sb03g002700.1	2.4514	1.7218	0.1777	0.5281	0.0500	2.9711	3.1960
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039423	Zm00001d039420	2.4037	1.7218	0.1681	0.5018	0.0480	2.9853	3.2254
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039419	Sb03g002700.1	0.4553	1.7218	0.2711	0.1203	0.0185	0.4438	0.2057
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039419	Zm00001d039420	0.0068	1.7218	99.0000	0.0025	0.0025	-0.0000	0.0000
Anc_Cluster_1020	Sb03g002700.1,Zm00001d039420,Zm00001d039423,Zm00001d039419	Zm00001d039419	Zm00001d039423	2.3879	1.7218	0.1673	0.4987	0.0477	2.9804	3.2151
Anc_Cluster_1021	Sb03g010220.1,Zm00001d040366,Zm00001d040365	Zm00001d040366	Sb03g010220.1	0.1994	3.2738	0.4825	0.0515	0.0261	0.1067	0.0628
Anc_Cluster_1021	Sb03g010220.1,Zm00001d040366,Zm00001d040365	Zm00001d040365	Sb03g010220.1	5.1656	3.2738	0.5584	1.4207	0.3704	2.5445	2.4358
Anc_Cluster_1021	Sb03g010220.1,Zm00001d040366,Zm00001d040365	Zm00001d040365	Zm00001d040366	5.4688	3.2738	0.6195	1.5688	0.4386	2.5325	2.4175
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040423	Sb03g010960.1	0.3341	1.6613	0.1143	0.0553	0.0099	0.4838	0.1051
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040428	Sb03g010960.1	3.4112	1.6613	0.1091	0.4102	0.0346	3.7599	5.3448
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040428	Zm00001d040423	3.4475	1.6613	0.1130	0.4248	0.0355	3.7604	5.3468
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040426	Sb03g010960.1	1.1894	1.6613	0.1515	0.2136	0.0214	1.4101	0.4716
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040426	Zm00001d040423	1.3465	1.6613	0.1309	0.2224	0.0219	1.6984	0.6483
Anc_Cluster_1024	Sb03g010960.1,Zm00001d040423,Zm00001d040428,Zm00001d040426	Zm00001d040426	Zm00001d040428	3.7756	1.6613	0.1325	0.5035	0.0411	3.8003	5.4890
Anc_Cluster_1025	Sb03g011140.1,Zm00001d040448,Zm00001d040449	Zm00001d040448	Sb03g011140.1	0.4951	1.1049	0.3531	0.1210	0.0177	0.3427	0.0713
Anc_Cluster_1025	Sb03g011140.1,Zm00001d040448,Zm00001d040449	Zm00001d040449	Sb03g011140.1	2.9035	1.1049	0.3629	0.7155	0.0637	1.9717	1.4729
Anc_Cluster_1025	Sb03g011140.1,Zm00001d040448,Zm00001d040449	Zm00001d040449	Zm00001d040448	4.0994	1.1049	0.3357	0.9687	0.0923	2.8854	1.9453
Anc_Cluster_1026	Sb03g011200.1,Zm00001d040460,Zm00001d040461	Zm00001d040460	Sb03g011200.1	2.9698	1.4848	0.6419	0.8833	0.0831	1.3759	0.2886
Anc_Cluster_1026	Sb03g011200.1,Zm00001d040460,Zm00001d040461	Zm00001d040461	Sb03g011200.1	0.6555	1.4848	0.4151	0.1638	0.0224	0.3945	0.0740
Anc_Cluster_1026	Sb03g011200.1,Zm00001d040460,Zm00001d040461	Zm00001d040461	Zm00001d040460	2.9322	1.4848	0.6908	0.8861	0.0845	1.2828	0.2493
Anc_Cluster_1029	Sb03g011510.2,Zm00001d040509,Zm00001d040508	Zm00001d040509	Sb03g011510.2	3.6759	3.0714	2.9102	1.6354	0.7920	0.5619	0.2832
Anc_Cluster_1029	Sb03g011510.2,Zm00001d040509,Zm00001d040508	Zm00001d040508	Sb03g011510.2	0.2145	3.0714	0.2653	0.0358	0.0363	0.1350	0.0979
Anc_Cluster_1029	Sb03g011510.2,Zm00001d040509,Zm00001d040508	Zm00001d040508	Zm00001d040509	3.7825	3.0714	2.9775	1.7188	0.8932	0.5773	0.2951
Anc_Cluster_1030	Sb03g011670.1,Zm00001d040539,Zm00001d040540	Zm00001d040539	Sb03g011670.1	0.8831	0.7550	0.5706	0.2502	0.0440	0.4386	0.1233
Anc_Cluster_1030	Sb03g011670.1,Zm00001d040539,Zm00001d040540	Zm00001d040540	Sb03g011670.1	5.5986	0.7550	0.4634	1.4222	0.3580	3.0690	3.4043
Anc_Cluster_1030	Sb03g011670.1,Zm00001d040539,Zm00001d040540	Zm00001d040540	Zm00001d040539	4.9312	0.7550	0.3922	1.1830	0.2015	3.0162	3.2903
Anc_Cluster_1031	Sb03g011790.1,Zm00001d040548,Zm00001d040549	Zm00001d040548	Sb03g011790.1	0.4901	1.4513	0.2140	0.0988	0.0280	0.4619	0.1798
Anc_Cluster_1031	Sb03g011790.1,Zm00001d040548,Zm00001d040549	Zm00001d040549	Sb03g011790.1	1.1841	1.4513	0.0640	0.1160	0.0303	1.8127	4.1291
Anc_Cluster_1031	Sb03g011790.1,Zm00001d040548,Zm00001d040549	Zm00001d040549	Zm00001d040548	0.4220	1.4513	0.2963	0.1004	0.0280	0.3388	0.1381
Anc_Cluster_1032	Sb03g011980.1,Zm00001d040581,Zm00001d040578,Zm00001d040579	Zm00001d040581	Sb03g011980.1	0.2033	1.1801	0.0634	0.0270	0.0059	0.4261	0.0969
