GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d032239,Zm00001d032240	1468,1292	2,3	NA	NA	2,3	NA	1468,1292	NA
Zm00001d032285,Zm00001d032287	773,782	1,1	NA	NA	1,1	NA	773,782	NA
Zm00001d032391,Zm00001d032392,Zm00001d032394	4252,434,434	5,1,1	Zm00001d032391	5	1,1	4252	434,434	DHH00003B73v400477,RLX24330B73v400001
Zm00001d032405,Zm00001d032406	2192,1082	4,2	NA	NA	4,2	NA	2192,1082	NA
Zm00001d032422,Zm00001d032423	1793,1261	3,3	NA	NA	3,3	NA	1793,1261	NA
Zm00001d032447,Zm00001d032448	750,870	2,2	NA	NA	2,2	NA	750,870	NA
Zm00001d032458,Zm00001d032459	1544,1595	1,1	NA	NA	1,1	NA	1544,1595	NA
Zm00001d032491,Zm00001d032492	1148,1839	1,2	NA	NA	1,2	NA	1148,1839	NA
Zm00001d032535,Zm00001d032536	1855,3388	2,2	NA	NA	2,2	NA	1855,3388	NA
Zm00001d032548,Zm00001d032556	978,951	2,2	NA	NA	2,2	NA	978,951	NA
Zm00001d032550,Zm00001d032557	3876,3827	6,5	NA	NA	6,5	NA	3876,3827	NA
Zm00001d032605,Zm00001d032608	11941,2847	16,11	NA	NA	16,11	NA	11941,2847	NA
Zm00001d032624,Zm00001d032626,Zm00001d032628,Zm00001d032629,Zm00001d032630,Zm00001d032631	581,533,434,434,687,506	1,1,1,1,2,1	NA	NA	1,1,1,1,2,1	NA	581,533,434,434,687,506	NA
Zm00001d032691,Zm00001d032692	3374,3226	6,5	NA	NA	6,5	NA	3374,3226	NA
Zm00001d032719,Zm00001d032721	5151,5430	3,3	NA	NA	3,3	NA	5151,5430	NA
Zm00001d032740,Zm00001d032744	3248,4672	3,3	NA	NA	3,3	NA	3248,4672	NA
Zm00001d032750,Zm00001d032753	1886,1928	1,1	NA	NA	1,1	NA	1886,1928	NA
Zm00001d032791,Zm00001d032794,Zm00001d032795,Zm00001d032797	1385,1805,1454,1541	1,1,1,1	NA	NA	1,1,1,1	NA	1385,1805,1454,1541	NA
Zm00001d032822,Zm00001d032823	773,623	1,1	NA	NA	1,1	NA	773,623	NA
Zm00001d032830,Zm00001d032831	5281,1702	8,6	NA	NA	8,6	NA	5281,1702	NA
Zm00001d032836,Zm00001d032837	1974,1936	2,2	NA	NA	2,2	NA	1974,1936	NA
Zm00001d032843,Zm00001d032847	5511,5510	5,4	Zm00001d032843,Zm00001d032847	5,4	NA	5511,5510	NA	RLG18961B73v400001
Zm00001d032868,Zm00001d032869,Zm00001d032870	2060,2051,2066	1,1,1	NA	NA	1,1,1	NA	2060,2051,2066	NA
Zm00001d032876,Zm00001d032881,Zm00001d032882,Zm00001d032883,Zm00001d032884,Zm00001d032885,Zm00001d032886	905,1478,1059,1526,1063,738,758	2,3,2,2,2,2,1	NA	NA	2,3,2,2,2,2,1	NA	905,1478,1059,1526,1063,738,758	NA
Zm00001d032927,Zm00001d032929	715,1454	3,6	NA	NA	3,6	NA	715,1454	NA
Zm00001d032942,Zm00001d032943	1755,1115	2,1	NA	NA	2,1	NA	1755,1115	NA
Zm00001d032946,Zm00001d032947	848,860	1,1	NA	NA	1,1	NA	848,860	NA
Zm00001d032985,Zm00001d032987	5342,10041	5,16	Zm00001d032985,Zm00001d032987	5,16	NA	5342,10041	NA	DHH00002B73v403234,DHH00002B73v406346,DHH00002B73v404703,RLX05818B73v400001,DHH00002B73v402202,DHH00002B73v401858,RLG00005B73v404188,RLX01112B73v400004,DHH00002B73v404417,RLG00018B73v400585,DHH00002B73v409650,RLC00041B73v400213,DHH00003B73v404645,DHH00002B73v409872,DHH00002B73v409874,RLX17489B73v400001,RLG00021B73v400512,DHH00002B73v403976,DHH00002B73v402032,RLX01550B73v400003,RLX17256B73v400001,RLC00004B73v411998,RLG00001B73v416074,RLX18959B73v400001,RLX11820B73v400001,DHH00002B73v402218,RLG00001B73v415308,RLX12547B73v400001,DHH00002B73v407825,DHH00002B73v403574,DHH00002B73v407124,DHH00056B73v400004,DHH00002B73v408150,RLC16879B73v400001,RLC00002B73v415229,DHH00002B73v402699,RLC04362B73v400001,RLX21819B73v400001,RLG00001B73v415261,DHH00001B73v410485,RLC00179B73v400020,DHH00002B73v406230,DHH00004B73v402581,RLX08769B73v400001,DHH00002B73v407630,RLC00254B73v400012,DHH00002B73v408139,DHH00002B73v409630,DHH00002B73v405640,DHH00008B73v401102,RLC00485B73v400001,DHH00005B73v400748,RLX17817B73v400001,RLG00438B73v400006,DHH00002B73v410193,RLG00003B73v412906,RLG00043B73v400129,DHH00002B73v407217,RLG00215B73v400013,RLG00001B73v416092,DHH00002B73v404757,RLC00002B73v414873,DHH00002B73v405732,RLX05543B73v400001,DHH00002B73v406098,RLX09981B73v400001,RLC00002B73v415244,RLC00256B73v400014,DHH00002B73v402735,DHH00002B73v402324,DHH00002B73v407245,DHH00002B73v409833,DHH00002B73v405748,RLX09762B73v400001,DHH00002B73v402176,RLG00003B73v412808,DHH00002B73v400469,DHH00002B73v407272,RLC00002B73v415246,RLX15423B73v400001,DHH00002B73v401883,RLX15623B73v400001,DHH00003B73v400333,DHH00002B73v408034,RLC00002B73v415260,DHH00002B73v400709,RLX00088B73v400032,RLX15191B73v400001,DHH00002B73v404167,RLG00073B73v400031,DHH00002B73v406763,DHH00002B73v407077,DHH00002B73v406605,RLG17520B73v400001,RLG01471B73v400003,RLG00007B73v403255,DHH00002B73v408377,RLX09953B73v400001,DHH00002B73v406208,RLX19644B73v400001,RLG00005B73v404202,RLX20428B73v400001,DHH00002B73v405261,RLC00002B73v415339,DHH00002B73v403204,DHH00002B73v404644,DHH00002B73v405570,DHH00002B73v403522,RLG18925B73v400001,RLC04445B73v400002,RLC00041B73v400208,RLX21848B73v400001,RLC00004B73v412030,DHH00002B73v409571,DHH00347B73v400001,RLC00004B73v411986,RLX16298B73v400001
Zm00001d033013,Zm00001d033015	413,665	1,1	NA	NA	1,1	NA	413,665	NA
Zm00001d033029,Zm00001d033030	1827,1594	2,2	NA	NA	2,2	NA	1827,1594	NA
Zm00001d033049,Zm00001d033050	488,548	1,1	NA	NA	1,1	NA	488,548	NA
Zm00001d033061,Zm00001d033062,Zm00001d033063	8059,3015,10567	7,7,7	NA	NA	7,7,7	NA	8059,3015,10567	NA
Zm00001d033066,Zm00001d033067,Zm00001d033068,Zm00001d033071	4548,3708,5026,3588	8,9,10,10	NA	NA	8,9,10,10	NA	4548,3708,5026,3588	NA
Zm00001d033129,Zm00001d033130	4076,9483	3,10	NA	NA	3,10	NA	4076,9483	NA
Zm00001d033132,Zm00001d033136	1237,1237	2,2	NA	NA	2,2	NA	1237,1237	NA
Zm00001d033154,Zm00001d033156	1535,528	1,1	NA	NA	1,1	NA	1535,528	NA
Zm00001d033189,Zm00001d033190	3045,4660	4,3	NA	NA	4,3	NA	3045,4660	NA
Zm00001d033195,Zm00001d033196,Zm00001d033200,Zm00001d033201	411,777,733,627	2,2,2,2	NA	NA	2,2,2,2	NA	411,777,733,627	NA
Zm00001d033207,Zm00001d033208	470,455	1,1	NA	NA	1,1	NA	470,455	NA
Zm00001d033247,Zm00001d033248	14700,9315	6,6	Zm00001d033247,Zm00001d033248	6,6	NA	14700,9315	NA	RLX24291B73v400001,RLX17415B73v400001
Zm00001d033250,Zm00001d033252	1090,1863	2,3	NA	NA	2,3	NA	1090,1863	NA
Zm00001d033254,Zm00001d033256	1289,1331	1,1	NA	NA	1,1	NA	1289,1331	NA
Zm00001d033272,Zm00001d033273	6237,4253	9,5	NA	NA	9,5	NA	6237,4253	NA
Zm00001d033313,Zm00001d033314	2114,9544	5,8	Zm00001d033314	8	5	9544	2114	DHH00012B73v400277,RLC00265B73v400012
Zm00001d033348,Zm00001d033351	1204,1076	2,1	NA	NA	2,1	NA	1204,1076	NA
Zm00001d033360,Zm00001d033362	4199,4712	6,5	NA	NA	6,5	NA	4199,4712	NA
Zm00001d033407,Zm00001d033412,Zm00001d033413	2493,1247,1083	2,2,2	NA	NA	2,2,2	NA	2493,1247,1083	NA
Zm00001d033408,Zm00001d033409	4493,2579	7,6	NA	NA	7,6	NA	4493,2579	NA
Zm00001d033415,Zm00001d033416	2834,1097	2,1	NA	NA	2,1	NA	2834,1097	NA
Zm00001d033429,Zm00001d033430,Zm00001d033433,Zm00001d033434,Zm00001d033436,Zm00001d033438,Zm00001d033440,Zm00001d033442	1064,1067,3943,3381,5777,3947,3931,1205	1,1,2,2,2,2,2,1	Zm00001d033436	2	1,1,2,2,2,2,1	5777	1064,1067,3943,3381,3947,3931,1205	RLX24279B73v400001,RLX18955B73v400001,RLC14116B73v400001,DHH00002B73v401046,RLC14117B73v400001,RLX24280B73v400001
Zm00001d033460,Zm00001d033462,Zm00001d033463,Zm00001d033464	326,332,311,311	1,1,1,1	NA	NA	1,1,1,1	NA	326,332,311,311	NA
Zm00001d033489,Zm00001d033490	2088,3131	5,4	NA	NA	5,4	NA	2088,3131	NA
Zm00001d033514,Zm00001d033516	1026,1584	2,2	NA	NA	2,2	NA	1026,1584	NA
Zm00001d033530,Zm00001d033531	281,281	1,1	NA	NA	1,1	NA	281,281	NA
Zm00001d033535,Zm00001d033537	3739,3701	6,6	NA	NA	6,6	NA	3739,3701	NA
Zm00001d033564,Zm00001d033571	722,3953	1,2	NA	NA	1,2	NA	722,3953	NA
Zm00001d033606,Zm00001d033607	3355,2329	5,6	NA	NA	5,6	NA	3355,2329	NA
Zm00001d033623,Zm00001d033624	5057,15560	7,9	Zm00001d033624	9	7	15560	5057	RLG00011B73v400936
Zm00001d033649,Zm00001d033650,Zm00001d033651	3964,3310,8906	11,11,10	NA	NA	11,11,10	NA	3964,3310,8906	NA
Zm00001d033686,Zm00001d033689,Zm00001d033694	584,721,722	1,1,1	NA	NA	1,1,1	NA	584,721,722	NA
Zm00001d033699,Zm00001d033700	248,248	1,1	NA	NA	1,1	NA	248,248	NA
Zm00001d033709,Zm00001d033710,Zm00001d033711	999,953,958	2,2,2	NA	NA	2,2,2	NA	999,953,958	NA
Zm00001d033754,Zm00001d033765	1001,989	1,1	NA	NA	1,1	NA	1001,989	NA
Zm00001d033836,Zm00001d033837	3403,5656	6,6	NA	NA	6,6	NA	3403,5656	NA
Zm00001d033859,Zm00001d033861	7907,21962	5,5	Zm00001d033861	5	5	21962	7907	RLC00054B73v400018
Zm00001d033890,Zm00001d033891,Zm00001d033892	2823,2423,2733	3,2,2	NA	NA	3,2,2	NA	2823,2423,2733	NA
Zm00001d033897,Zm00001d033899	4001,247	3,2	NA	NA	3,2	NA	4001,247	NA
Zm00001d033942,Zm00001d033943	599,500	1,1	NA	NA	1,1	NA	599,500	NA
Zm00001d034002,Zm00001d034003	1210,897	2,2	NA	NA	2,2	NA	1210,897	NA
Zm00001d034015,Zm00001d034017	5484,2780	10,7	NA	NA	10,7	NA	5484,2780	NA
Zm00001d034040,Zm00001d034043	3359,2916	2,5	NA	NA	2,5	NA	3359,2916	NA
Zm00001d034045,Zm00001d034047	29806,9188	8,8	Zm00001d034047	8	8	9188	29806	DHH00003B73v403092
Zm00001d034057,Zm00001d034058	1165,33893	4,5	Zm00001d034058	5	4	33893	1165	RLX14050B73v400001,RLX24256B73v400001,RLX20567B73v400001
Zm00001d034066,Zm00001d034067,Zm00001d034068,Zm00001d034069	4379,1379,1847,1955	3,1,2,2	NA	NA	3,1,2,2	NA	4379,1379,1847,1955	NA
Zm00001d034095,Zm00001d034096,Zm00001d034097,Zm00001d034104,Zm00001d034107	1819,1827,1698,1019,1838	2,2,2,1,2	NA	NA	2,2,2,1,2	NA	1819,1827,1698,1019,1838	NA
Zm00001d034125,Zm00001d034137	5970,11725	11,10	Zm00001d034137	10	11	11725	5970	DHH00002B73v406771
Zm00001d034128,Zm00001d034129	1552,2664	5,3	NA	NA	5,3	NA	1552,2664	NA
Zm00001d034164,Zm00001d034166	6057,17303	6,14	Zm00001d034164,Zm00001d034166	6,14	NA	6057,17303	NA	DHH00002B73v406776,RLX20564B73v400001,RLX14041B73v400001
Zm00001d034184,Zm00001d034186	1550,1559	1,1	NA	NA	1,1	NA	1550,1559	NA
Zm00001d034200,Zm00001d034201	3076,2898	3,4	NA	NA	3,4	NA	3076,2898	NA
Zm00001d034246,Zm00001d034247	2569,3845	6,7	NA	NA	6,7	NA	2569,3845	NA
Zm00001d034265,Zm00001d034266	1229,1190	1,1	NA	NA	1,1	NA	1229,1190	NA
Zm00001d034305,Zm00001d034307	608,558	2,2	NA	NA	2,2	NA	608,558	NA
Zm00001d034322,Zm00001d034324	2225,1376	2,1	NA	NA	2,1	NA	2225,1376	NA
Zm00001d034327,Zm00001d034331	635,632	1,1	NA	NA	1,1	NA	635,632	NA
Zm00001d034330,Zm00001d034333	480,1458	1,2	NA	NA	1,2	NA	480,1458	NA
Zm00001d034372,Zm00001d034376	3969,4459	7,8	NA	NA	7,8	NA	3969,4459	NA
Zm00001d034385,Zm00001d034387,Zm00001d034388	8163,7978,7249	10,10,10	Zm00001d034385	10	10,10	8163	7978,7249	RLC02607B73v400002
Zm00001d034415,Zm00001d034416	1274,928	4,3	NA	NA	4,3	NA	1274,928	NA
Zm00001d034417,Zm00001d034418,Zm00001d034419	581,581,554	1,1,1	NA	NA	1,1,1	NA	581,581,554	NA
Zm00001d034431,Zm00001d034432	1304,11837	2,5	Zm00001d034432	5	2	11837	1304	RLG00008B73v401473,RLG00008B73v401638,RLC00002B73v415121,RLG03053B73v400002,RLG00008B73v401777,RLG00008B73v401651,RLC00004B73v411494,RLG16251B73v400001,RLG00005B73v403988,RLG00008B73v402684,RLG00008B73v400342,RLC19703B73v400001,DHH00002B73v404029,RLG00191B73v400017,RLG00012B73v400414,RLG00008B73v401323,RLG00011B73v400964,RLC01009B73v400004,RLG00008B73v400430,DHH00001B73v406352,RLC00029B73v400365,RLG00001B73v412642,RLG00007B73v402420,RLG00001B73v414169,RLG00006B73v403914,RLC01488B73v400003,RLG00008B73v401812,RLG00001B73v413140,RLG00008B73v402314,RLX13228B73v400001,RLG00008B73v401688,RLG00008B73v400899,RLG00008B73v401036,RLG00008B73v401261,RLC00256B73v400012,RLG00003B73v412705,RLC00004B73v411394,RLG00001B73v416036,RLG00008B73v400072,RLG00008B73v400641,RLG00008B73v401222,RLC00887B73v400005
Zm00001d034446,Zm00001d034454,Zm00001d034456	7640,4571,4571	19,11,11	NA	NA	19,11,11	NA	7640,4571,4571	NA
Zm00001d034447,Zm00001d034448,Zm00001d034455,Zm00001d034457	3228,1492,3315,4731	5,2,6,6	NA	NA	5,2,6,6	NA	3228,1492,3315,4731	NA
Zm00001d034452,Zm00001d034453	5603,2151	8,6	NA	NA	8,6	NA	5603,2151	NA
Zm00001d034460,Zm00001d034461	5361,2131	8,6	NA	NA	8,6	NA	5361,2131	NA
Zm00001d034482,Zm00001d034483	260,272	1,1	NA	NA	1,1	NA	260,272	NA
Zm00001d034488,Zm00001d034489	1838,1844	1,1	NA	NA	1,1	NA	1838,1844	NA
Zm00001d034520,Zm00001d034521	2627,2755	6,4	NA	NA	6,4	NA	2627,2755	NA
Zm00001d034538,Zm00001d034540,Zm00001d034541,Zm00001d034542	641,1709,2009,3881	1,2,2,2	NA	NA	1,2,2,2	NA	641,1709,2009,3881	NA
Zm00001d034551,Zm00001d034552	8918,1865	4,3	NA	NA	4,3	NA	8918,1865	NA
Zm00001d034620,Zm00001d034621	4810,4712	5,4	NA	NA	5,4	NA	4810,4712	NA
Zm00001d034639,Zm00001d034641,Zm00001d034642	452,521,437	1,1,1	NA	NA	1,1,1	NA	452,521,437	NA
Zm00001d034643,Zm00001d034644	935,2568	2,3	NA	NA	2,3	NA	935,2568	NA
Zm00001d034651,Zm00001d034653	2807,674	3,1	NA	NA	3,1	NA	2807,674	NA
Zm00001d034671,Zm00001d034672	2048,2075	1,1	NA	NA	1,1	NA	2048,2075	NA
Zm00001d034675,Zm00001d034676	4584,2484	2,5	NA	NA	2,5	NA	4584,2484	NA
Zm00001d034686,Zm00001d034687	1439,1439	1,1	NA	NA	1,1	NA	1439,1439	NA
Zm00001d034715,Zm00001d034716	656,2363	1,4	NA	NA	1,4	NA	656,2363	NA
Zm00001d034741,Zm00001d034742	1135,694	1,1	NA	NA	1,1	NA	1135,694	NA
Zm00001d034746,Zm00001d034747	611,581	1,1	NA	NA	1,1	NA	611,581	NA
Zm00001d034771,Zm00001d034773,Zm00001d034776	5125,4295,4295	3,3,3	Zm00001d034771,Zm00001d034773,Zm00001d034776	3,3,3	NA	5125,4295,4295	NA	RLC00278B73v400010
Zm00001d034802,Zm00001d034803	1137,1341	2,2	NA	NA	2,2	NA	1137,1341	NA
Zm00001d034900,Zm00001d034904	7275,19496	11,11	NA	NA	11,11	NA	7275,19496	NA
Zm00001d034945,Zm00001d034946,Zm00001d034947	515,896,506	1,1,1	NA	NA	1,1,1	NA	515,896,506	NA
Zm00001d034976,Zm00001d034977	641,644	1,1	NA	NA	1,1	NA	641,644	NA
Zm00001d035001,Zm00001d035002,Zm00001d035003	452,416,422	1,1,1	NA	NA	1,1,1	NA	452,416,422	NA
Zm00001d035020,Zm00001d035021	722,701	1,1	NA	NA	1,1	NA	722,701	NA
Zm00001d035037,Zm00001d035038	2553,3114	3,5	NA	NA	3,5	NA	2553,3114	NA
Zm00001d035056,Zm00001d035063	5316,1562	4,3	Zm00001d035056	4	3	5316	1562	DHH00002B73v403789
Zm00001d035057,Zm00001d035064	8825,1463	6,1	Zm00001d035057	6	1	8825	1463	DHH00002B73v403789
Zm00001d035076,Zm00001d035084	3212,2106	4,3	NA	NA	4,3	NA	3212,2106	NA
Zm00001d035079,Zm00001d035080	359,440	1,1	NA	NA	1,1	NA	359,440	NA
Zm00001d035100,Zm00001d035101,Zm00001d035102,Zm00001d035104,Zm00001d035108,Zm00001d035109,Zm00001d035111,Zm00001d035112	879,715,841,715,850,850,866,1594	2,2,2,2,2,2,2,2	NA	NA	2,2,2,2,2,2,2,2	NA	879,715,841,715,850,850,866,1594	NA
Zm00001d035143,Zm00001d035145	6788,6590	7,4	Zm00001d035143,Zm00001d035145	7,4	NA	6788,6590	NA	RLX18598B73v400001
Zm00001d035154,Zm00001d035155	934,359	2,1	NA	NA	2,1	NA	934,359	NA
Zm00001d035157,Zm00001d035161,Zm00001d035162,Zm00001d035163,Zm00001d035166	4069,2003,2802,7860,6787	7,7,7,7,11	NA	NA	7,7,7,7,11	NA	4069,2003,2802,7860,6787	NA
Zm00001d035172,Zm00001d035174,Zm00001d035183	2749,1399,46919	2,2,3	NA	NA	2,2,3	NA	2749,1399,46919	NA
Zm00001d035224,Zm00001d035230,Zm00001d035234	3098,5719,2915	4,5,4	NA	NA	4,5,4	NA	3098,5719,2915	NA
Zm00001d035228,Zm00001d035229	6342,6217	4,5	NA	NA	4,5	NA	6342,6217	NA
Zm00001d035232,Zm00001d035233	725,818	1,1	NA	NA	1,1	NA	725,818	NA
Zm00001d035246,Zm00001d035249	2388,1330	2,2	NA	NA	2,2	NA	2388,1330	NA
Zm00001d035257,Zm00001d035262	535,535	2,2	NA	NA	2,2	NA	535,535	NA
Zm00001d035258,Zm00001d035261	1529,1532	3,3	NA	NA	3,3	NA	1529,1532	NA
Zm00001d035309,Zm00001d035310	2049,760	4,3	NA	NA	4,3	NA	2049,760	NA
Zm00001d035316,Zm00001d035317	3184,2020	3,3	NA	NA	3,3	NA	3184,2020	NA
Zm00001d035361,Zm00001d035362	569,794	1,1	NA	NA	1,1	NA	569,794	NA
Zm00001d035389,Zm00001d035392	13817,13958	12,8	Zm00001d035389	12	8	13817	13958	RLX17893B73v400001
Zm00001d035400,Zm00001d035401	3084,4009	6,7	NA	NA	6,7	NA	3084,4009	NA
Zm00001d035428,Zm00001d035434	9387,2914	4,2	NA	NA	4,2	NA	9387,2914	NA
Zm00001d035542,Zm00001d035543	4895,2790	2,3	NA	NA	2,3	NA	4895,2790	NA
Zm00001d035551,Zm00001d035552	3774,3175	7,7	NA	NA	7,7	NA	3774,3175	NA
Zm00001d035558,Zm00001d035559,Zm00001d035560,Zm00001d035561,Zm00001d035562	1727,1582,1609,1629,1624	4,4,4,4,4	NA	NA	4,4,4,4,4	NA	1727,1582,1609,1629,1624	NA
