GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a027866,Zm00008a027872	553,587	2,2	NA	NA	2,2	NA	553,587	NA
Zm00008a027867,Zm00008a027873	4470,3331	14,10	NA	NA	14,10	NA	4470,3331	NA
Zm00008a027874,Zm00008a027877	494,527	1,1	NA	NA	1,1	NA	494,527	NA
Zm00008a027890,Zm00008a027891	25476,6329	5,6	NA	NA	5,6	NA	25476,6329	NA
Zm00008a027902,Zm00008a027903	2612,13998	3,2	NA	NA	3,2	NA	2612,13998	NA
Zm00008a027973,Zm00008a027974,Zm00008a027975	1578,1475,2275	4,3,4	NA	NA	4,3,4	NA	1578,1475,2275	NA
Zm00008a027979,Zm00008a027982	1021,1040	3,2	NA	NA	3,2	NA	1021,1040	NA
Zm00008a028043,Zm00008a028046	806,896	1,1	NA	NA	1,1	NA	806,896	NA
Zm00008a028058,Zm00008a028060	1254,35505	3,6	NA	NA	3,6	NA	1254,35505	NA
Zm00008a028061,Zm00008a028062	1796,1484	2,2	NA	NA	2,2	NA	1796,1484	NA
Zm00008a028069,Zm00008a028070	2318,1131	3,2	NA	NA	3,2	NA	2318,1131	NA
Zm00008a028071,Zm00008a028072	320,383	1,1	NA	NA	1,1	NA	320,383	NA
Zm00008a028086,Zm00008a028087,Zm00008a028091,Zm00008a028092	2213,1948,1459,2993	2,2,2,3	NA	NA	2,2,2,3	NA	2213,1948,1459,2993	NA
Zm00008a028094,Zm00008a028096	1688,15773	3,3	NA	NA	3,3	NA	1688,15773	NA
Zm00008a028110,Zm00008a028112,Zm00008a028113	2524,305,51401	3,2,3	NA	NA	3,2,3	NA	2524,305,51401	NA
Zm00008a028124,Zm00008a028125	1856,3006	6,6	NA	NA	6,6	NA	1856,3006	NA
Zm00008a028132,Zm00008a028134	9494,6484	6,5	NA	NA	6,5	NA	9494,6484	NA
Zm00008a028142,Zm00008a028145	1244,311	3,1	NA	NA	3,1	NA	1244,311	NA
Zm00008a028196,Zm00008a028197	1134,956	2,1	NA	NA	2,1	NA	1134,956	NA
Zm00008a028204,Zm00008a028205	7455,5718	12,10	NA	NA	12,10	NA	7455,5718	NA
Zm00008a028242,Zm00008a028243,Zm00008a028246,Zm00008a028249,Zm00008a028250,Zm00008a028252,Zm00008a028253	1393,6626,8909,10536,1255,38545,2543	2,3,2,2,2,3,2	NA	NA	2,3,2,2,2,3,2	NA	1393,6626,8909,10536,1255,38545,2543	NA
Zm00008a028254,Zm00008a028255,Zm00008a028256	588,575,638	2,1,1	NA	NA	2,1,1	NA	588,575,638	NA
Zm00008a028275,Zm00008a028276	10991,13585	17,12	NA	NA	17,12	NA	10991,13585	NA
Zm00008a028281,Zm00008a028288,Zm00008a028289,Zm00008a028290,Zm00008a028291,Zm00008a028292,Zm00008a028293,Zm00008a028294,Zm00008a028295	932,1133,34244,1379,2643,999,986,449,2665	1,3,2,2,2,2,1,1,3	NA	NA	1,3,2,2,2,2,1,1,3	NA	932,1133,34244,1379,2643,999,986,449,2665	NA
Zm00008a028299,Zm00008a028300,Zm00008a028301,Zm00008a028302	2148,2874,2343,5757	8,8,7,8	NA	NA	8,8,7,8	NA	2148,2874,2343,5757	NA
Zm00008a028334,Zm00008a028341	1214,6227	3,3	NA	NA	3,3	NA	1214,6227	NA
Zm00008a028379,Zm00008a028380	2920,5247	3,4	NA	NA	3,4	NA	2920,5247	NA
Zm00008a028444,Zm00008a028445,Zm00008a028446,Zm00008a028447	2319,1701,4632,3113	6,6,5,8	NA	NA	6,6,5,8	NA	2319,1701,4632,3113	NA
Zm00008a028516,Zm00008a028517	1583,1340	3,2	NA	NA	3,2	NA	1583,1340	NA
Zm00008a028534,Zm00008a028536	6582,1944	8,4	NA	NA	8,4	NA	6582,1944	NA
Zm00008a028548,Zm00008a028549	7850,1186	3,2	NA	NA	3,2	NA	7850,1186	NA
Zm00008a028582,Zm00008a028583	1693,1484	2,2	NA	NA	2,2	NA	1693,1484	NA
Zm00008a028633,Zm00008a028634	2778,1166	9,1	NA	NA	9,1	NA	2778,1166	NA
Zm00008a028661,Zm00008a028668	2233,3679	4,3	NA	NA	4,3	NA	2233,3679	NA
Zm00008a028776,Zm00008a028777	4615,2501	3,3	NA	NA	3,3	NA	4615,2501	NA
Zm00008a028807,Zm00008a028809	2786,25616	3,2	NA	NA	3,2	NA	2786,25616	NA
Zm00008a028808,Zm00008a028811	440,2393	1,2	NA	NA	1,2	NA	440,2393	NA
Zm00008a028848,Zm00008a028849	4150,14317	2,3	NA	NA	2,3	NA	4150,14317	NA
Zm00008a028860,Zm00008a028862	2646,1635	4,4	NA	NA	4,4	NA	2646,1635	NA
Zm00008a028905,Zm00008a028906	4938,19390	2,4	NA	NA	2,4	NA	4938,19390	NA
Zm00008a028915,Zm00008a028916	2219,824	3,2	NA	NA	3,2	NA	2219,824	NA
Zm00008a028965,Zm00008a028966	365,847	1,2	NA	NA	1,2	NA	365,847	NA
Zm00008a028986,Zm00008a028987	2287,2813	6,7	NA	NA	6,7	NA	2287,2813	NA
Zm00008a029006,Zm00008a029007,Zm00008a029008,Zm00008a029010,Zm00008a029012,Zm00008a029013,Zm00008a029015,Zm00008a029017,Zm00008a029021,Zm00008a029026	6051,3374,2944,4454,4452,7583,3069,19623,4166,27587	6,6,5,6,6,6,5,8,7,11	NA	NA	6,6,5,6,6,6,5,8,7,11	NA	6051,3374,2944,4454,4452,7583,3069,19623,4166,27587	NA
Zm00008a029014,Zm00008a029019,Zm00008a029025	2062,2833,1806	3,5,2	NA	NA	3,5,2	NA	2062,2833,1806	NA
Zm00008a029033,Zm00008a029034	1349,1045	2,2	NA	NA	2,2	NA	1349,1045	NA
Zm00008a029049,Zm00008a029061,Zm00008a029063	9559,7155,5181	5,3,4	NA	NA	5,3,4	NA	9559,7155,5181	NA
Zm00008a029052,Zm00008a029059	5820,4179	8,3	NA	NA	8,3	NA	5820,4179	NA
Zm00008a029054,Zm00008a029057	14418,3160	6,3	NA	NA	6,3	NA	14418,3160	NA
Zm00008a029055,Zm00008a029056	2079,3456	2,3	NA	NA	2,3	NA	2079,3456	NA
Zm00008a029065,Zm00008a029068,Zm00008a029069	1990,4851,2832	7,8,9	NA	NA	7,8,9	NA	1990,4851,2832	NA
Zm00008a029071,Zm00008a029072	1451,111088	1,5	NA	NA	1,5	NA	1451,111088	NA
Zm00008a029081,Zm00008a029092	1347,1027	2,2	NA	NA	2,2	NA	1347,1027	NA
Zm00008a029146,Zm00008a029147,Zm00008a029150	3170,6278,2816	2,3,2	NA	NA	2,3,2	NA	3170,6278,2816	NA
Zm00008a029173,Zm00008a029174,Zm00008a029175	1825,4409,2045	2,2,1	NA	NA	2,2,1	NA	1825,4409,2045	NA
Zm00008a029199,Zm00008a029200,Zm00008a029201,Zm00008a029202,Zm00008a029203	1787,1785,2509,17894,6639	2,3,2,4,5	NA	NA	2,3,2,4,5	NA	1787,1785,2509,17894,6639	NA
Zm00008a029241,Zm00008a029248	464,596	1,1	NA	NA	1,1	NA	464,596	NA
Zm00008a029264,Zm00008a029266	1149,1200	2,2	NA	NA	2,2	NA	1149,1200	NA
Zm00008a029300,Zm00008a029301	1984,2018	6,6	NA	NA	6,6	NA	1984,2018	NA
Zm00008a029306,Zm00008a029307	305,284	1,1	NA	NA	1,1	NA	305,284	NA
Zm00008a029311,Zm00008a029314	839,782	1,1	NA	NA	1,1	NA	839,782	NA
Zm00008a029312,Zm00008a029315	3344,1466	4,1	NA	NA	4,1	NA	3344,1466	NA
Zm00008a029324,Zm00008a029328	6091,5609	3,2	NA	NA	3,2	NA	6091,5609	NA
Zm00008a029363,Zm00008a029378	875,1191	2,2	NA	NA	2,2	NA	875,1191	NA
Zm00008a029392,Zm00008a029393	3172,2533	7,6	NA	NA	7,6	NA	3172,2533	NA
Zm00008a029404,Zm00008a029405	3058,4865	9,10	NA	NA	9,10	NA	3058,4865	NA
Zm00008a029474,Zm00008a029475,Zm00008a029476,Zm00008a029477,Zm00008a029479,Zm00008a029480	1179,1250,1598,1076,1342,1822	2,2,2,2,2,3	NA	NA	2,2,2,2,2,3	NA	1179,1250,1598,1076,1342,1822	NA
Zm00008a029499,Zm00008a029502,Zm00008a029504,Zm00008a029505	1055,1037,1037,1390	1,1,1,2	NA	NA	1,1,1,2	NA	1055,1037,1037,1390	NA
Zm00008a029613,Zm00008a029614,Zm00008a029615,Zm00008a029618	2122,1447,1620,1529	3,3,3,3	NA	NA	3,3,3,3	NA	2122,1447,1620,1529	NA
Zm00008a029620,Zm00008a029621	2121,1406	3,1	NA	NA	3,1	NA	2121,1406	NA
Zm00008a029651,Zm00008a029656	1604,1264	2,4	NA	NA	2,4	NA	1604,1264	NA
Zm00008a029653,Zm00008a029655	1171,617	2,1	NA	NA	2,1	NA	1171,617	NA
Zm00008a029782,Zm00008a029783	1513,4778	2,2	NA	NA	2,2	NA	1513,4778	NA
Zm00008a029817,Zm00008a029818,Zm00008a029819	435,435,434	2,2,2	NA	NA	2,2,2	NA	435,435,434	NA
Zm00008a029867,Zm00008a029868	2111,1597	5,3	NA	NA	5,3	NA	2111,1597	NA
Zm00008a029882,Zm00008a029883	7206,6586	7,7	NA	NA	7,7	NA	7206,6586	NA
Zm00008a029890,Zm00008a029891,Zm00008a029892	822,925,4631	3,2,6	NA	NA	3,2,6	NA	822,925,4631	NA
Zm00008a029955,Zm00008a029956	4445,3092	3,2	NA	NA	3,2	NA	4445,3092	NA
Zm00008a029989,Zm00008a029990	23564,824	3,1	NA	NA	3,1	NA	23564,824	NA
Zm00008a030017,Zm00008a030018	1853,2787	3,3	NA	NA	3,3	NA	1853,2787	NA
Zm00008a030038,Zm00008a030039	2289,431	2,1	NA	NA	2,1	NA	2289,431	NA
Zm00008a030065,Zm00008a030069	7045,4581	3,6	NA	NA	3,6	NA	7045,4581	NA
Zm00008a030081,Zm00008a030082	958,2105	2,2	NA	NA	2,2	NA	958,2105	NA
Zm00008a030107,Zm00008a030109	3538,1634	2,1	NA	NA	2,1	NA	3538,1634	NA
Zm00008a030116,Zm00008a030117	1566,1137	3,3	NA	NA	3,3	NA	1566,1137	NA
Zm00008a030289,Zm00008a030295	1459,1379	2,1	NA	NA	2,1	NA	1459,1379	NA
Zm00008a030292,Zm00008a030293	6616,3206	2,2	NA	NA	2,2	NA	6616,3206	NA
Zm00008a030297,Zm00008a030298	1832,1922	1,2	NA	NA	1,2	NA	1832,1922	NA
Zm00008a030316,Zm00008a030319,Zm00008a030320,Zm00008a030321,Zm00008a030325	12552,1438,1490,3133,2207	8,4,4,5,4	NA	NA	8,4,4,5,4	NA	12552,1438,1490,3133,2207	NA
Zm00008a030363,Zm00008a030364,Zm00008a030366,Zm00008a030367	8968,2551,1684,2446	4,3,3,3	NA	NA	4,3,3,3	NA	8968,2551,1684,2446	NA
Zm00008a030414,Zm00008a030415	3445,24566	4,3	NA	NA	4,3	NA	3445,24566	NA
Zm00008a030459,Zm00008a030460	948,1577	2,3	NA	NA	2,3	NA	948,1577	NA
Zm00008a030474,Zm00008a030475	1731,3426	2,2	NA	NA	2,2	NA	1731,3426	NA
Zm00008a030489,Zm00008a030490	2843,2906	8,8	NA	NA	8,8	NA	2843,2906	NA
Zm00008a030498,Zm00008a030499	552,552	2,2	NA	NA	2,2	NA	552,552	NA
Zm00008a030684,Zm00008a030686	5870,12157	11,12	NA	NA	11,12	NA	5870,12157	NA
Zm00008a030693,Zm00008a030695	1498,1498	3,3	NA	NA	3,3	NA	1498,1498	NA
Zm00008a030776,Zm00008a030777	6950,5366	2,2	NA	NA	2,2	NA	6950,5366	NA
Zm00008a030804,Zm00008a030807,Zm00008a030809	7242,5207,7789	15,16,14	NA	NA	15,16,14	NA	7242,5207,7789	NA
Zm00008a030839,Zm00008a030840,Zm00008a030842	2840,1214,6229	5,3,4	NA	NA	5,3,4	NA	2840,1214,6229	NA
Zm00008a030874,Zm00008a030875	2335,1559	3,1	NA	NA	3,1	NA	2335,1559	NA
Zm00008a030895,Zm00008a030899	4898,3802	4,5	NA	NA	4,5	NA	4898,3802	NA
Zm00008a030896,Zm00008a030900	1750,1716	2,2	NA	NA	2,2	NA	1750,1716	NA
Zm00008a030898,Zm00008a030902	2387,2396	1,1	NA	NA	1,1	NA	2387,2396	NA
Zm00008a030945,Zm00008a030959	4539,3794	5,6	NA	NA	5,6	NA	4539,3794	NA
Zm00008a030946,Zm00008a030960	731,1448	1,2	NA	NA	1,2	NA	731,1448	NA
Zm00008a030947,Zm00008a030961	1109,1811	1,2	NA	NA	1,2	NA	1109,1811	NA
Zm00008a031000,Zm00008a031001,Zm00008a031017	2259,2757,554	2,3,1	NA	NA	2,3,1	NA	2259,2757,554	NA
Zm00008a031014,Zm00008a031015	5777,4717	3,2	NA	NA	3,2	NA	5777,4717	NA
Zm00008a031025,Zm00008a031028	611,593	1,1	NA	NA	1,1	NA	611,593	NA
Zm00008a031066,Zm00008a031069	6116,7616	10,10	NA	NA	10,10	NA	6116,7616	NA
Zm00008a031123,Zm00008a031124	12280,15667	4,6	NA	NA	4,6	NA	12280,15667	NA
Zm00008a031179,Zm00008a031182,Zm00008a031183,Zm00008a031195	591,53880,1074,1086	2,3,2,3	NA	NA	2,3,2,3	NA	591,53880,1074,1086	NA
Zm00008a031222,Zm00008a031226	2590,3391	3,2	NA	NA	3,2	NA	2590,3391	NA
Zm00008a031223,Zm00008a031227	1526,4401	3,5	NA	NA	3,5	NA	1526,4401	NA
Zm00008a031283,Zm00008a031284	2580,2697	5,6	NA	NA	5,6	NA	2580,2697	NA
Zm00008a031298,Zm00008a031299	8879,8995	13,12	NA	NA	13,12	NA	8879,8995	NA
Zm00008a031329,Zm00008a031330	1121,1121	1,1	NA	NA	1,1	NA	1121,1121	NA
Zm00008a031382,Zm00008a031383	1775,1163	5,5	NA	NA	5,5	NA	1775,1163	NA
Zm00008a031409,Zm00008a031410	1682,894	6,4	NA	NA	6,4	NA	1682,894	NA
Zm00008a031411,Zm00008a031417	11886,6511	5,19	NA	NA	5,19	NA	11886,6511	NA
Zm00008a031418,Zm00008a031419	4382,2199	5,5	NA	NA	5,5	NA	4382,2199	NA
Zm00008a031586,Zm00008a031587	1666,2133	3,2	NA	NA	3,2	NA	1666,2133	NA
Zm00008a031588,Zm00008a031589	617,1172	1,2	NA	NA	1,2	NA	617,1172	NA
Zm00008a031594,Zm00008a031595	5337,3459	5,5	NA	NA	5,5	NA	5337,3459	NA
Zm00008a031643,Zm00008a031645	800,1491	1,2	NA	NA	1,2	NA	800,1491	NA
Zm00008a031654,Zm00008a031656	2655,4374	5,9	NA	NA	5,9	NA	2655,4374	NA
Zm00008a031752,Zm00008a031753	1313,2869	2,4	NA	NA	2,4	NA	1313,2869	NA
Zm00008a031760,Zm00008a031761	7737,11011	8,6	NA	NA	8,6	NA	7737,11011	NA
Zm00008a031786,Zm00008a031799,Zm00008a031809	2779,1472,4004	5,1,6	NA	NA	5,1,6	NA	2779,1472,4004	NA
Zm00008a031805,Zm00008a031819	1566,9426	3,2	NA	NA	3,2	NA	1566,9426	NA
Zm00008a031840,Zm00008a031841	3384,4895	8,7	NA	NA	8,7	NA	3384,4895	NA
Zm00008a031883,Zm00008a031889	1558,1807	5,4	NA	NA	5,4	NA	1558,1807	NA
Zm00008a032063,Zm00008a032064	7109,6809	22,18	NA	NA	22,18	NA	7109,6809	NA
Zm00008a032076,Zm00008a032077	1299,5931	2,4	NA	NA	2,4	NA	1299,5931	NA
Zm00008a032130,Zm00008a032132,Zm00008a032134,Zm00008a032135	7243,6617,7431,2742	4,5,8,6	NA	NA	4,5,8,6	NA	7243,6617,7431,2742	NA
Zm00008a032148,Zm00008a032158	4837,1776	9,7	NA	NA	9,7	NA	4837,1776	NA
Zm00008a032203,Zm00008a032209	608,653	1,1	NA	NA	1,1	NA	608,653	NA
Zm00008a032232,Zm00008a032233	5575,2435	2,1	NA	NA	2,1	NA	5575,2435	NA
Zm00008a032260,Zm00008a032261,Zm00008a032262	860,8229,878	1,2,1	NA	NA	1,2,1	NA	860,8229,878	NA
Zm00008a032264,Zm00008a032266	15826,947	2,1	NA	NA	2,1	NA	15826,947	NA
Zm00008a032297,Zm00008a032301,Zm00008a032303	8128,1355,10755	7,2,4	NA	NA	7,2,4	NA	8128,1355,10755	NA
Zm00008a032314,Zm00008a032317	3432,4132	2,2	NA	NA	2,2	NA	3432,4132	NA
Zm00008a032378,Zm00008a032379	2669,2844	8,8	NA	NA	8,8	NA	2669,2844	NA
Zm00008a032389,Zm00008a032390	1082,2102	1,2	NA	NA	1,2	NA	1082,2102	NA
Zm00008a032404,Zm00008a032405	431,269	1,1	NA	NA	1,1	NA	431,269	NA
Zm00008a032462,Zm00008a032463	1955,892	2,2	NA	NA	2,2	NA	1955,892	NA
Zm00008a032484,Zm00008a032485	790,1085	2,2	NA	NA	2,2	NA	790,1085	NA
Zm00008a032499,Zm00008a032502	688,3728	2,2	NA	NA	2,2	NA	688,3728	NA
Zm00008a032533,Zm00008a032536	2877,1385	2,3	NA	NA	2,3	NA	2877,1385	NA
Zm00008a032555,Zm00008a032556	380,371	1,2	NA	NA	1,2	NA	380,371	NA
Zm00008a032558,Zm00008a032559,Zm00008a032560	1181,931,817	2,2,2	NA	NA	2,2,2	NA	1181,931,817	NA
Zm00008a032579,Zm00008a032581	3965,1251	6,2	NA	NA	6,2	NA	3965,1251	NA
Zm00008a032614,Zm00008a032615	567,530	2,1	NA	NA	2,1	NA	567,530	NA
Zm00008a032623,Zm00008a032624,Zm00008a032625,Zm00008a032626,Zm00008a032627	542,844,443,9177,1238	2,2,1,5,3	NA	NA	2,2,1,5,3	NA	542,844,443,9177,1238	NA
Zm00008a032647,Zm00008a032649	4100,3392	3,3	NA	NA	3,3	NA	4100,3392	NA
Zm00008a032670,Zm00008a032673	951,293	3,1	NA	NA	3,1	NA	951,293	NA
Zm00008a032682,Zm00008a032683	281,6459	1,2	NA	NA	1,2	NA	281,6459	NA
Zm00008a032720,Zm00008a032721	1151,1491	1,2	NA	NA	1,2	NA	1151,1491	NA
Zm00008a032748,Zm00008a032749,Zm00008a032750,Zm00008a032751,Zm00008a032752	632,497,638,632,644	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	632,497,638,632,644	NA
Zm00008a032783,Zm00008a032786	1985,1422	5,3	NA	NA	5,3	NA	1985,1422	NA
Zm00008a032836,Zm00008a032841	2833,2266	4,4	NA	NA	4,4	NA	2833,2266	NA
Zm00008a032862,Zm00008a032863	1532,1391	1,1	NA	NA	1,1	NA	1532,1391	NA
Zm00008a032883,Zm00008a032884,Zm00008a032885,Zm00008a032892,Zm00008a032894	2137,1037,1037,1049,1037	2,1,1,1,1	NA	NA	2,1,1,1,1	NA	2137,1037,1037,1049,1037	NA
Zm00008a032889,Zm00008a032890	3721,7551	4,6	NA	NA	4,6	NA	3721,7551	NA
Zm00008a032941,Zm00008a032943	554,641	1,1	NA	NA	1,1	NA	554,641	NA
Zm00008a032957,Zm00008a032960	2211,1370	4,3	NA	NA	4,3	NA	2211,1370	NA
Zm00008a033040,Zm00008a033041	3213,1355	3,3	NA	NA	3,3	NA	3213,1355	NA
Zm00008a033083,Zm00008a033084	500,716	1,1	NA	NA	1,1	NA	500,716	NA
Zm00008a033094,Zm00008a033113,Zm00008a033123	1579,2865,6020	3,3,5	NA	NA	3,3,5	NA	1579,2865,6020	NA
Zm00008a033176,Zm00008a033177	1553,1586	1,2	NA	NA	1,2	NA	1553,1586	NA
Zm00008a033243,Zm00008a033244,Zm00008a033247,Zm00008a033250	1478,1924,1406,1730	1,2,1,1	NA	NA	1,2,1,1	NA	1478,1924,1406,1730	NA
Zm00008a033289,Zm00008a033290,Zm00008a033291,Zm00008a033292	1916,1835,1863,2169	4,5,4,4	NA	NA	4,5,4,4	NA	1916,1835,1863,2169	NA
Zm00008a033299,Zm00008a033300,Zm00008a033301	1386,1201,770	4,4,1	NA	NA	4,4,1	NA	1386,1201,770	NA
Zm00008a033371,Zm00008a033372	1012,1223	2,2	NA	NA	2,2	NA	1012,1223	NA
Zm00008a033387,Zm00008a033388	1207,1328	2,2	NA	NA	2,2	NA	1207,1328	NA
Zm00008a033421,Zm00008a033422	1262,1355	1,1	NA	NA	1,1	NA	1262,1355	NA
Zm00008a033455,Zm00008a033457	1849,10549	3,5	NA	NA	3,5	NA	1849,10549	NA
Zm00008a033489,Zm00008a033490	1709,1710	4,6	NA	NA	4,6	NA	1709,1710	NA
Zm00008a033508,Zm00008a033509	959,962	1,1	NA	NA	1,1	NA	959,962	NA
Zm00008a033534,Zm00008a033535	263,1462	1,2	NA	NA	1,2	NA	263,1462	NA
Zm00008a033539,Zm00008a033540	743,1960	1,6	NA	NA	1,6	NA	743,1960	NA
Zm00008a033592,Zm00008a033593	890,1739	1,3	NA	NA	1,3	NA	890,1739	NA
Zm00008a033594,Zm00008a033598	3052,3423	3,4	NA	NA	3,4	NA	3052,3423	NA
Zm00008a033607,Zm00008a033610	2566,4085	4,3	NA	NA	4,3	NA	2566,4085	NA
Zm00008a033611,Zm00008a033612	416,1190	2,3	NA	NA	2,3	NA	416,1190	NA
Zm00008a033613,Zm00008a033623	4304,3509	7,4	NA	NA	7,4	NA	4304,3509	NA
Zm00008a033642,Zm00008a033644,Zm00008a033645	1224,1207,1256	2,2,2	NA	NA	2,2,2	NA	1224,1207,1256	NA
Zm00008a033650,Zm00008a033655,Zm00008a033656,Zm00008a033662,Zm00008a033663	1629,842,1701,1666,1575	3,2,3,2,2	NA	NA	3,2,3,2,2	NA	1629,842,1701,1666,1575	NA
Zm00008a033652,Zm00008a033653,Zm00008a033654	326,326,326	1,2,1	NA	NA	1,2,1	NA	326,326,326	NA
Zm00008a033659,Zm00008a033660	1268,4661	1,3	NA	NA	1,3	NA	1268,4661	NA
Zm00008a033671,Zm00008a033677	12075,4973	12,7	Zm00008a033671	12	7	12075	4973	DHH00011B73v400249
Zm00008a033673,Zm00008a033675	2566,2266	3,2	NA	NA	3,2	NA	2566,2266	NA
Zm00008a033685,Zm00008a033686,Zm00008a033687	7318,2273,1292	7,3,2	NA	NA	7,3,2	NA	7318,2273,1292	NA
Zm00008a033710,Zm00008a033716	3058,7175	8,16	NA	NA	8,16	NA	3058,7175	NA
Zm00008a033717,Zm00008a033718	4408,9961	5,4	NA	NA	5,4	NA	4408,9961	NA
Zm00008a033761,Zm00008a033762	1952,1353	5,3	NA	NA	5,3	NA	1952,1353	NA
Zm00008a033771,Zm00008a033772	1938,959	4,2	NA	NA	4,2	NA	1938,959	NA
Zm00008a033777,Zm00008a033780,Zm00008a033782,Zm00008a033784,Zm00008a033785,Zm00008a033786,Zm00008a033787	4905,15344,1974,623,2730,809,817	2,3,2,1,2,1,2	NA	NA	2,3,2,1,2,1,2	NA	4905,15344,1974,623,2730,809,817	NA
Zm00008a033778,Zm00008a033781	389,584	1,1	NA	NA	1,1	NA	389,584	NA
Zm00008a033815,Zm00008a033819	66275,1976	8,3	NA	NA	8,3	NA	66275,1976	NA
Zm00008a033821,Zm00008a033822	285,2027	2,2	NA	NA	2,2	NA	285,2027	NA
Zm00008a033843,Zm00008a033846	93622,1241	3,3	NA	NA	3,3	NA	93622,1241	NA
Zm00008a033899,Zm00008a033900	2122,1904	4,5	NA	NA	4,5	NA	2122,1904	NA
Zm00008a033934,Zm00008a033939,Zm00008a033943	4061,2676,1675	6,4,5	NA	NA	6,4,5	NA	4061,2676,1675	NA
Zm00008a033935,Zm00008a033936,Zm00008a033937,Zm00008a033938	5424,9225,4029,1769	6,10,8,8	NA	NA	6,10,8,8	NA	5424,9225,4029,1769	NA
Zm00008a034005,Zm00008a034006	344,299	1,1	NA	NA	1,1	NA	344,299	NA
Zm00008a034026,Zm00008a034030,Zm00008a034031,Zm00008a034032,Zm00008a034033,Zm00008a034035	1123,1123,1120,1264,1120,1029	2,2,2,2,2,2	NA	NA	2,2,2,2,2,2	NA	1123,1123,1120,1264,1120,1029	NA
Zm00008a034036,Zm00008a034037,Zm00008a034039	47960,2470,1726	3,4,2	NA	NA	3,4,2	NA	47960,2470,1726	NA
Zm00008a034079,Zm00008a034080	975,932	2,2	NA	NA	2,2	NA	975,932	NA
Zm00008a034094,Zm00008a034095	850,1167	3,4	NA	NA	3,4	NA	850,1167	NA
Zm00008a034115,Zm00008a034120,Zm00008a034121,Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034134	1495,4863,2358,1154,1421,1091,1256	2,5,2,1,2,1,1	NA	NA	2,5,2,1,2,1,1	NA	1495,4863,2358,1154,1421,1091,1256	NA
Zm00008a034122,Zm00008a034123	1249,3231	3,3	NA	NA	3,3	NA	1249,3231	NA
Zm00008a034143,Zm00008a034145	885,703	2,2	NA	NA	2,2	NA	885,703	NA
Zm00008a034216,Zm00008a034228,Zm00008a034229	5693,2149,5889	5,3,6	NA	NA	5,3,6	NA	5693,2149,5889	NA
Zm00008a034236,Zm00008a034237	8631,2923	3,2	NA	NA	3,2	NA	8631,2923	NA
Zm00008a034251,Zm00008a034253	1715,17189	4,8	NA	NA	4,8	NA	1715,17189	NA
Zm00008a034293,Zm00008a034298,Zm00008a034303	1419,1436,1464	3,3,3	NA	NA	3,3,3	NA	1419,1436,1464	NA
Zm00008a034324,Zm00008a034326,Zm00008a034327,Zm00008a034329,Zm00008a034333,Zm00008a034336,Zm00008a034337,Zm00008a034338	479,656,605,437,746,587,644,1633	1,1,1,1,1,1,1,2	NA	NA	1,1,1,1,1,1,1,2	NA	479,656,605,437,746,587,644,1633	NA
Zm00008a034334,Zm00008a034335	346,2803	2,3	NA	NA	2,3	NA	346,2803	NA
Zm00008a034347,Zm00008a034348	2584,2897	3,4	NA	NA	3,4	NA	2584,2897	NA
Zm00008a034372,Zm00008a034374	2073,3574	4,4	NA	NA	4,4	NA	2073,3574	NA
Zm00008a034390,Zm00008a034391	1237,1312	4,4	NA	NA	4,4	NA	1237,1312	NA
Zm00008a034397,Zm00008a034398	308,227	1,1	NA	NA	1,1	NA	308,227	NA
Zm00008a034414,Zm00008a034417	4616,12298	3,6	NA	NA	3,6	NA	4616,12298	NA
Zm00008a034445,Zm00008a034446,Zm00008a034450	1595,1580,1595	1,1,1	NA	NA	1,1,1	NA	1595,1580,1595	NA
Zm00008a034448,Zm00008a034449	16010,48082	7,6	NA	NA	7,6	NA	16010,48082	NA
Zm00008a034463,Zm00008a034464	4037,6585	8,8	NA	NA	8,8	NA	4037,6585	NA
Zm00008a034553,Zm00008a034557,Zm00008a034568	1418,1382,1435	1,1,2	NA	NA	1,1,2	NA	1418,1382,1435	NA
Zm00008a034578,Zm00008a034579	1912,1816	4,4	NA	NA	4,4	NA	1912,1816	NA
Zm00008a034580,Zm00008a034581	5151,1652	4,3	NA	NA	4,3	NA	5151,1652	NA
Zm00008a034596,Zm00008a034597	6734,6405	5,4	NA	NA	5,4	NA	6734,6405	NA
Zm00008a034604,Zm00008a034605,Zm00008a034606	8857,4467,1354	3,3,2	NA	NA	3,3,2	NA	8857,4467,1354	NA
Zm00008a034624,Zm00008a034625	2822,2822	4,4	NA	NA	4,4	NA	2822,2822	NA
Zm00008a034657,Zm00008a034658	1325,1439	1,1	NA	NA	1,1	NA	1325,1439	NA
Zm00008a034702,Zm00008a034703	314,230	1,1	NA	NA	1,1	NA	314,230	NA
Zm00008a034708,Zm00008a034709	8713,200	2,1	NA	NA	2,1	NA	8713,200	NA
Zm00008a034725,Zm00008a034726,Zm00008a034732,Zm00008a034733,Zm00008a034734,Zm00008a034736,Zm00008a034737	2255,4457,2499,1323,478,884,1721	5,7,4,3,2,3,6	NA	NA	5,7,4,3,2,3,6	NA	2255,4457,2499,1323,478,884,1721	NA
