GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d016867,Zm00001d016868,Zm00001d016870,Zm00001d016871	958,803,800,977	2,1,1,1	NA	NA	2,1,1,1	NA	958,803,800,977	NA
Zm00001d016882,Zm00001d016883	762,1163	2,3	NA	NA	2,3	NA	762,1163	NA
Zm00001d016884,Zm00001d016885	4108,4108	3,3	NA	NA	3,3	NA	4108,4108	NA
Zm00001d016899,Zm00001d016900	783,1103	2,2	NA	NA	2,2	NA	783,1103	NA
Zm00001d016939,Zm00001d016940	236,284	1,1	NA	NA	1,1	NA	236,284	NA
Zm00001d016946,Zm00001d016947,Zm00001d016948,Zm00001d016949	365,338,335,3928	1,1,1,3	NA	NA	1,1,1,3	NA	365,338,335,3928	NA
Zm00001d017001,Zm00001d017008,Zm00001d017009,Zm00001d017014,Zm00001d017019	1781,485,868,545,917	2,1,2,2,2	NA	NA	2,1,2,2,2	NA	1781,485,868,545,917	NA
Zm00001d017021,Zm00001d017022	1006,551	2,2	NA	NA	2,2	NA	1006,551	NA
Zm00001d017031,Zm00001d017032,Zm00001d017033	425,760,862	2,2,2	NA	NA	2,2,2	NA	425,760,862	NA
Zm00001d017043,Zm00001d017045	3231,1957	5,2	NA	NA	5,2	NA	3231,1957	NA
Zm00001d017161,Zm00001d017163	893,391	2,2	NA	NA	2,2	NA	893,391	NA
Zm00001d017164,Zm00001d017165	6831,8972	9,7	NA	NA	9,7	NA	6831,8972	NA
Zm00001d017188,Zm00001d017189,Zm00001d017190,Zm00001d017191,Zm00001d017192	1286,30199,854,841,1721	2,13,1,2,2	NA	NA	2,13,1,2,2	NA	1286,30199,854,841,1721	NA
Zm00001d017222,Zm00001d017234,Zm00001d017236,Zm00001d017237,Zm00001d017238	3749,819,20207,4490,3602	5,4,5,4,4	NA	NA	5,4,5,4,4	NA	3749,819,20207,4490,3602	NA
Zm00001d017228,Zm00001d017229	185,185	1,1	NA	NA	1,1	NA	185,185	NA
Zm00001d017274,Zm00001d017275,Zm00001d017276,Zm00001d017279	3634,4070,2114,2147	2,2,1,1	NA	NA	2,2,1,1	NA	3634,4070,2114,2147	NA
Zm00001d017285,Zm00001d017286	1057,1049	3,2	NA	NA	3,2	NA	1057,1049	NA
Zm00001d017326,Zm00001d017329	1733,1876	2,2	NA	NA	2,2	NA	1733,1876	NA
Zm00001d017334,Zm00001d017335	12976,3361	6,6	NA	NA	6,6	NA	12976,3361	NA
Zm00001d017336,Zm00001d017340	8862,6374	11,9	NA	NA	11,9	NA	8862,6374	NA
Zm00001d017383,Zm00001d017385	4454,2002	3,3	NA	NA	3,3	NA	4454,2002	NA
Zm00001d017427,Zm00001d017429	2988,3109	7,7	NA	NA	7,7	NA	2988,3109	NA
Zm00001d017458,Zm00001d017459	4493,3099	8,8	NA	NA	8,8	NA	4493,3099	NA
Zm00001d017462,Zm00001d017466	848,989	1,1	NA	NA	1,1	NA	848,989	NA
Zm00001d017477,Zm00001d017478,Zm00001d017480	833,773,686	1,1,1	NA	NA	1,1,1	NA	833,773,686	NA
Zm00001d017493,Zm00001d017494,Zm00001d017495	1738,1787,1920	4,4,4	NA	NA	4,4,4	NA	1738,1787,1920	NA
Zm00001d017499,Zm00001d017500	1098,1035	5,3	NA	NA	5,3	NA	1098,1035	NA
Zm00001d017508,Zm00001d017510	380,386	1,1	NA	NA	1,1	NA	380,386	NA
Zm00001d017534,Zm00001d017535	395,380	1,1	NA	NA	1,1	NA	395,380	NA
Zm00001d017570,Zm00001d017571	1990,1916	3,3	NA	NA	3,3	NA	1990,1916	NA
Zm00001d017591,Zm00001d017592	836,695	1,1	NA	NA	1,1	NA	836,695	NA
Zm00001d017612,Zm00001d017615	599,464	1,1	NA	NA	1,1	NA	599,464	NA
Zm00001d017646,Zm00001d017647,Zm00001d017648	996,1161,344	2,2,1	NA	NA	2,2,1	NA	996,1161,344	NA
Zm00001d017713,Zm00001d017714	3112,5431	4,6	NA	NA	4,6	NA	3112,5431	NA
Zm00001d017731,Zm00001d017732,Zm00001d017733,Zm00001d017734,Zm00001d017735,Zm00001d017736,Zm00001d017737,Zm00001d017740,Zm00001d017741	730,812,812,4682,761,581,812,927,479	2,1,1,2,1,1,1,1,1	NA	NA	2,1,1,2,1,1,1,1,1	NA	730,812,812,4682,761,581,812,927,479	NA
Zm00001d017776,Zm00001d017777	1723,3396	3,5	NA	NA	3,5	NA	1723,3396	NA
Zm00001d017786,Zm00001d017787	2921,5114	8,7	NA	NA	8,7	NA	2921,5114	NA
Zm00001d017814,Zm00001d017817	398,425	1,1	NA	NA	1,1	NA	398,425	NA
Zm00001d017840,Zm00001d017841	1163,1121	1,1	NA	NA	1,1	NA	1163,1121	NA
Zm00001d017864,Zm00001d017866,Zm00001d017867,Zm00001d017869	2478,7406,2452,5010	2,5,2,3	NA	NA	2,5,2,3	NA	2478,7406,2452,5010	NA
Zm00001d017865,Zm00001d017868	5967,5967	9,9	NA	NA	9,9	NA	5967,5967	NA
Zm00001d017952,Zm00001d017953	1554,5234	6,7	NA	NA	6,7	NA	1554,5234	NA
Zm00001d017973,Zm00001d017974,Zm00001d017975	260,251,242	1,1,1	NA	NA	1,1,1	NA	260,251,242	NA
Zm00001d018002,Zm00001d018003	710,755	1,1	NA	NA	1,1	NA	710,755	NA
Zm00001d018065,Zm00001d018066	1175,1172	1,2	NA	NA	1,2	NA	1175,1172	NA
Zm00001d018105,Zm00001d018106,Zm00001d018107	1409,4456,944	1,2,1	NA	NA	1,2,1	NA	1409,4456,944	NA
Zm00001d018123,Zm00001d018124	1618,1115	1,1	NA	NA	1,1	NA	1618,1115	NA
Zm00001d018155,Zm00001d018156	4961,3529	2,4	NA	NA	2,4	NA	4961,3529	NA
Zm00001d018181,Zm00001d018184	1095,1118	2,2	NA	NA	2,2	NA	1095,1118	NA
Zm00001d018182,Zm00001d018185	2675,2648	1,1	NA	NA	1,1	NA	2675,2648	NA
Zm00001d018183,Zm00001d018187	4776,4658	6,6	NA	NA	6,6	NA	4776,4658	NA
Zm00001d018251,Zm00001d018253,Zm00001d018254	366,600,618	2,2,2	NA	NA	2,2,2	NA	366,600,618	NA
Zm00001d018281,Zm00001d018282	2363,2351	1,1	NA	NA	1,1	NA	2363,2351	NA
Zm00001d018321,Zm00001d018322,Zm00001d018323,Zm00001d018324	530,527,620,548	1,1,1,1	NA	NA	1,1,1,1	NA	530,527,620,548	NA
Zm00001d018329,Zm00001d018332	3211,3712	3,4	NA	NA	3,4	NA	3211,3712	NA
Zm00001d018336,Zm00001d018340	5469,3682	12,12	NA	NA	12,12	NA	5469,3682	NA
Zm00001d018451,Zm00001d018452	1577,1816	2,3	NA	NA	2,3	NA	1577,1816	NA
Zm00001d018505,Zm00001d018506	2186,3362	6,8	NA	NA	6,8	NA	2186,3362	NA
Zm00001d018614,Zm00001d018615	4142,4042	4,4	NA	NA	4,4	NA	4142,4042	NA
Zm00001d018618,Zm00001d018619,Zm00001d018620	1755,14320,1013	2,6,1	NA	NA	2,6,1	NA	1755,14320,1013	NA
Zm00001d018628,Zm00001d018629,Zm00001d018630,Zm00001d018631	639,632,401,752	2,1,1,1	NA	NA	2,1,1,1	NA	639,632,401,752	NA
Zm00001d018632,Zm00001d018633	1719,953	1,1	NA	NA	1,1	NA	1719,953	NA
Zm00001d018648,Zm00001d018649,Zm00001d018650,Zm00001d018652	1846,1937,1735,1591	3,3,3,3	NA	NA	3,3,3,3	NA	1846,1937,1735,1591	NA
Zm00001d018670,Zm00001d018673	1418,1427	1,1	NA	NA	1,1	NA	1418,1427	NA
Zm00001d018680,Zm00001d018681,Zm00001d018685,Zm00001d018686,Zm00001d018687,Zm00001d018690,Zm00001d018691,Zm00001d018692	1620,2793,1442,1358,6626,1102,9865,1481	2,2,1,1,6,2,5,1	NA	NA	2,2,1,1,6,2,5,1	NA	1620,2793,1442,1358,6626,1102,9865,1481	NA
Zm00001d018682,Zm00001d018683	431,431	1,1	NA	NA	1,1	NA	431,431	NA
Zm00001d018700,Zm00001d018701	1812,1778	2,1	NA	NA	2,1	NA	1812,1778	NA
Zm00001d018703,Zm00001d018705	2147,1199	2,1	NA	NA	2,1	NA	2147,1199	NA
Zm00001d018708,Zm00001d018709	1631,3954	1,2	NA	NA	1,2	NA	1631,3954	NA
Zm00001d018710,Zm00001d018711	2282,2240	1,1	NA	NA	1,1	NA	2282,2240	NA
Zm00001d018734,Zm00001d018737,Zm00001d018738	455,509,491	1,1,1	NA	NA	1,1,1	NA	455,509,491	NA
Zm00001d018759,Zm00001d018760,Zm00001d018762,Zm00001d018764,Zm00001d018766	2111,1998,2122,1728,2099	1,2,2,3,2	NA	NA	1,2,2,3,2	NA	2111,1998,2122,1728,2099	NA
Zm00001d018761,Zm00001d018763,Zm00001d018765	2209,2178,2174	7,7,7	NA	NA	7,7,7	NA	2209,2178,2174	NA
Zm00001d018830,Zm00001d018837	2296,4017	3,4	NA	NA	3,4	NA	2296,4017	NA
Zm00001d018844,Zm00001d018845	563,656	1,1	NA	NA	1,1	NA	563,656	NA
Zm00001d018846,Zm00001d018847	761,1322	1,2	NA	NA	1,2	NA	761,1322	NA
Zm00001d018848,Zm00001d018853,Zm00001d018854,Zm00001d018855,Zm00001d018857	1007,1037,1055,1106,986	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	1007,1037,1055,1106,986	NA
Zm00001d018874,Zm00001d018876,Zm00001d018877,Zm00001d018879,Zm00001d018880	648,1111,594,1211,595	2,2,2,3,2	NA	NA	2,2,2,3,2	NA	648,1111,594,1211,595	NA
Zm00001d018918,Zm00001d018924	3917,1913	8,3	NA	NA	8,3	NA	3917,1913	NA
Zm00001d018965,Zm00001d018966	923,926	1,1	NA	NA	1,1	NA	923,926	NA
Zm00001d018976,Zm00001d018977	10785,14576	16,15	NA	NA	16,15	NA	10785,14576	NA
Zm00001d018989,Zm00001d018990,Zm00001d018994,Zm00001d018995,Zm00001d018998,Zm00001d019000,Zm00001d019001	1214,1214,1199,1223,1187,1214,1223	1,1,1,1,1,1,1	NA	NA	1,1,1,1,1,1,1	NA	1214,1214,1199,1223,1187,1214,1223	NA
Zm00001d019032,Zm00001d019033	583,833	2,2	NA	NA	2,2	NA	583,833	NA
Zm00001d019034,Zm00001d019035	2544,1098	3,3	NA	NA	3,3	NA	2544,1098	NA
Zm00001d019043,Zm00001d019044	1346,1419	1,2	NA	NA	1,2	NA	1346,1419	NA
Zm00001d019057,Zm00001d019059	1346,1701	2,2	NA	NA	2,2	NA	1346,1701	NA
Zm00001d019064,Zm00001d019065,Zm00001d019066	3927,3527,3885	10,9,10	NA	NA	10,9,10	NA	3927,3527,3885	NA
Zm00001d019079,Zm00001d019084,Zm00001d019086	19200,2125,6736	4,3,3	NA	NA	4,3,3	NA	19200,2125,6736	NA
Zm00001d019096,Zm00001d019098	989,1088	1,1	NA	NA	1,1	NA	989,1088	NA
Zm00001d019120,Zm00001d019122	965,965	2,2	NA	NA	2,2	NA	965,965	NA
Zm00001d019155,Zm00001d019160,Zm00001d019162	722,846,844	1,2,2	NA	NA	1,2,2	NA	722,846,844	NA
Zm00001d019213,Zm00001d019214	806,881	1,1	NA	NA	1,1	NA	806,881	NA
Zm00001d019246,Zm00001d019247	2276,4352	6,11	NA	NA	6,11	NA	2276,4352	NA
Zm00001d019250,Zm00001d019251	1607,8229	2,2	NA	NA	2,2	NA	1607,8229	NA
Zm00001d019254,Zm00001d019256,Zm00001d019258,Zm00001d019259,Zm00001d019265	1537,1789,1551,1720,1721	2,2,2,2,2	NA	NA	2,2,2,2,2	NA	1537,1789,1551,1720,1721	NA
Zm00001d019270,Zm00001d019271,Zm00001d019274	557,563,557	1,1,1	NA	NA	1,1,1	NA	557,563,557	NA
Zm00001d019279,Zm00001d019280	3164,1567	5,4	NA	NA	5,4	NA	3164,1567	NA
Zm00001d019290,Zm00001d019291	740,896	1,1	NA	NA	1,1	NA	740,896	NA
Zm00001d019300,Zm00001d019302	413,518	1,1	NA	NA	1,1	NA	413,518	NA
Zm00001d019303,Zm00001d019304	638,671	1,1	NA	NA	1,1	NA	638,671	NA
Zm00001d019306,Zm00001d019311	5278,7612	5,6	NA	NA	5,6	NA	5278,7612	NA
Zm00001d019333,Zm00001d019334	2072,1625	1,1	NA	NA	1,1	NA	2072,1625	NA
Zm00001d019373,Zm00001d019374	1973,3271	2,2	NA	NA	2,2	NA	1973,3271	NA
Zm00001d019380,Zm00001d019385,Zm00001d019394	2474,2186,1554	6,6,2	NA	NA	6,6,2	NA	2474,2186,1554	NA
Zm00001d019399,Zm00001d019400	311,317	1,1	NA	NA	1,1	NA	311,317	NA
Zm00001d019405,Zm00001d019406,Zm00001d019407	893,893,893	1,1,1	NA	NA	1,1,1	NA	893,893,893	NA
Zm00001d019411,Zm00001d019413	2051,2054	1,1	NA	NA	1,1	NA	2051,2054	NA
Zm00001d019549,Zm00001d019550	2409,2168	3,3	NA	NA	3,3	NA	2409,2168	NA
Zm00001d019557,Zm00001d019560	997,1576	2,2	NA	NA	2,2	NA	997,1576	NA
Zm00001d019563,Zm00001d019565	3166,1467	3,3	NA	NA	3,3	NA	3166,1467	NA
Zm00001d019678,Zm00001d019680	3163,3163	3,3	NA	NA	3,3	NA	3163,3163	NA
Zm00001d019704,Zm00001d019705	697,979	2,2	NA	NA	2,2	NA	697,979	NA
Zm00001d019725,Zm00001d019726	524,524	1,1	NA	NA	1,1	NA	524,524	NA
Zm00001d019734,Zm00001d019744	773,410	1,1	NA	NA	1,1	NA	773,410	NA
Zm00001d019756,Zm00001d019757	5178,6169	10,10	NA	NA	10,10	NA	5178,6169	NA
Zm00001d019761,Zm00001d019762	597,362	1,1	NA	NA	1,1	NA	597,362	NA
Zm00001d019854,Zm00001d019863	6502,5463	8,8	NA	NA	8,8	NA	6502,5463	NA
Zm00001d019951,Zm00001d019961	12702,16513	17,14	NA	NA	17,14	NA	12702,16513	NA
Zm00001d020019,Zm00001d020020	5600,4360	6,7	NA	NA	6,7	NA	5600,4360	NA
Zm00001d020112,Zm00001d020117	4978,9814	3,5	NA	NA	3,5	NA	4978,9814	NA
Zm00001d020136,Zm00001d020137	2031,1873	3,3	NA	NA	3,3	NA	2031,1873	NA
Zm00001d020183,Zm00001d020185	9642,23111	12,11	NA	NA	12,11	NA	9642,23111	NA
Zm00001d020250,Zm00001d020251	545,677	1,1	NA	NA	1,1	NA	545,677	NA
Zm00001d020260,Zm00001d020261	3299,12911	2,2	NA	NA	2,2	NA	3299,12911	NA
Zm00001d020265,Zm00001d020266	542,509	1,1	NA	NA	1,1	NA	542,509	NA
Zm00001d020277,Zm00001d020279,Zm00001d020280,Zm00001d020281,Zm00001d020282	3393,1677,4616,2066,2037	3,2,3,3,3	NA	NA	3,2,3,3,3	NA	3393,1677,4616,2066,2037	NA
Zm00001d020306,Zm00001d020307	2990,1771	3,3	NA	NA	3,3	NA	2990,1771	NA
Zm00001d020350,Zm00001d020351	786,2115	2,4	NA	NA	2,4	NA	786,2115	NA
Zm00001d020400,Zm00001d020401	1959,1460	4,4	NA	NA	4,4	NA	1959,1460	NA
Zm00001d020405,Zm00001d020408	1098,2799	2,5	NA	NA	2,5	NA	1098,2799	NA
Zm00001d020468,Zm00001d020475,Zm00001d020483	1545,1879,1813	2,2,2	NA	NA	2,2,2	NA	1545,1879,1813	NA
Zm00001d020472,Zm00001d020476	4992,12573	3,5	NA	NA	3,5	NA	4992,12573	NA
Zm00001d020480,Zm00001d020484	806,806	1,1	NA	NA	1,1	NA	806,806	NA
Zm00001d020492,Zm00001d020495	1818,1232	3,3	NA	NA	3,3	NA	1818,1232	NA
Zm00001d020496,Zm00001d020497	1394,1331	1,1	NA	NA	1,1	NA	1394,1331	NA
Zm00001d020501,Zm00001d020502	2257,3555	3,3	NA	NA	3,3	NA	2257,3555	NA
Zm00001d020503,Zm00001d020504	320,326	1,1	NA	NA	1,1	NA	320,326	NA
Zm00001d020521,Zm00001d020524	2333,18311	2,5	NA	NA	2,5	NA	2333,18311	NA
Zm00001d020528,Zm00001d020530	1885,10174	2,2	NA	NA	2,2	NA	1885,10174	NA
Zm00001d020550,Zm00001d020551	704,527	1,1	NA	NA	1,1	NA	704,527	NA
Zm00001d020555,Zm00001d020556	1914,2760	6,6	NA	NA	6,6	NA	1914,2760	NA
Zm00001d020563,Zm00001d020568	5345,23167	6,4	NA	NA	6,4	NA	5345,23167	NA
Zm00001d020573,Zm00001d020574,Zm00001d020575,Zm00001d020577	461,461,461,425	1,1,1,1	NA	NA	1,1,1,1	NA	461,461,461,425	NA
Zm00001d020584,Zm00001d020585	311,311	1,1	NA	NA	1,1	NA	311,311	NA
Zm00001d020591,Zm00001d020592	926,671	1,1	NA	NA	1,1	NA	926,671	NA
Zm00001d020605,Zm00001d020606	473,909	1,2	NA	NA	1,2	NA	473,909	NA
Zm00001d020651,Zm00001d020652	926,956	1,1	NA	NA	1,1	NA	926,956	NA
Zm00001d020727,Zm00001d020728	12141,27007	19,18	NA	NA	19,18	NA	12141,27007	NA
Zm00001d020732,Zm00001d020735,Zm00001d020736,Zm00001d020737,Zm00001d020738,Zm00001d020740,Zm00001d020741,Zm00001d020742,Zm00001d020744	932,17236,1040,947,1001,992,1139,1709,991	1,2,1,1,1,1,1,2,2	NA	NA	1,2,1,1,1,1,1,2,2	NA	932,17236,1040,947,1001,992,1139,1709,991	NA
Zm00001d020746,Zm00001d020747	275,644	1,1	NA	NA	1,1	NA	275,644	NA
Zm00001d020750,Zm00001d020751,Zm00001d020752,Zm00001d020754	2236,2502,3579,5663	7,8,9,7	NA	NA	7,8,9,7	NA	2236,2502,3579,5663	NA
Zm00001d020789,Zm00001d020791	1196,1085	1,1	NA	NA	1,1	NA	1196,1085	NA
Zm00001d020793,Zm00001d020794	837,968	2,2	NA	NA	2,2	NA	837,968	NA
Zm00001d020804,Zm00001d020805	2070,1051	3,3	NA	NA	3,3	NA	2070,1051	NA
Zm00001d020839,Zm00001d020840	1097,806	1,1	NA	NA	1,1	NA	1097,806	NA
Zm00001d020863,Zm00001d020864	3124,5360	3,3	NA	NA	3,3	NA	3124,5360	NA
Zm00001d020886,Zm00001d020887	1779,2481	2,2	NA	NA	2,2	NA	1779,2481	NA
Zm00001d020957,Zm00001d020958,Zm00001d020961	2176,1764,2950	6,6,6	NA	NA	6,6,6	NA	2176,1764,2950	NA
Zm00001d020967,Zm00001d020968	704,683	1,1	NA	NA	1,1	NA	704,683	NA
Zm00001d021016,Zm00001d021017	1825,818	2,1	NA	NA	2,1	NA	1825,818	NA
Zm00001d021018,Zm00001d021020	1949,1754	5,4	NA	NA	5,4	NA	1949,1754	NA
Zm00001d021047,Zm00001d021048	1321,1344	2,3	NA	NA	2,3	NA	1321,1344	NA
Zm00001d021093,Zm00001d021094,Zm00001d021095	704,575,817	1,1,1	NA	NA	1,1,1	NA	704,575,817	NA
Zm00001d021097,Zm00001d021099,Zm00001d021103,Zm00001d021107,Zm00001d021115,Zm00001d021117	1127,1075,917,1094,9417,1183	1,2,1,1,2,2	NA	NA	1,2,1,1,2,2	NA	1127,1075,917,1094,9417,1183	NA
Zm00001d021167,Zm00001d021168	1742,1783	2,2	NA	NA	2,2	NA	1742,1783	NA
Zm00001d021189,Zm00001d021191	5290,3272	4,4	NA	NA	4,4	NA	5290,3272	NA
Zm00001d021205,Zm00001d021207,Zm00001d021208,Zm00001d021214	740,716,782,656	1,1,1,1	NA	NA	1,1,1,1	NA	740,716,782,656	NA
Zm00001d021250,Zm00001d021251	950,9330	1,5	NA	NA	1,5	NA	950,9330	NA
Zm00001d021285,Zm00001d021290	1777,800	2,2	NA	NA	2,2	NA	1777,800	NA
Zm00001d021321,Zm00001d021324,Zm00001d021329	1232,1334,1473	1,1,1	NA	NA	1,1,1	NA	1232,1334,1473	NA
Zm00001d021423,Zm00001d021424	4336,2473	3,3	NA	NA	3,3	NA	4336,2473	NA
Zm00001d021454,Zm00001d021455,Zm00001d021456,Zm00001d021457,Zm00001d021459	449,458,476,431,437	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	449,458,476,431,437	NA
Zm00001d021484,Zm00001d021485	6846,6788	6,6	NA	NA	6,6	NA	6846,6788	NA
Zm00001d021491,Zm00001d021492	4643,14398	2,3	NA	NA	2,3	NA	4643,14398	NA
Zm00001d021508,Zm00001d021511	2501,1846	4,4	NA	NA	4,4	NA	2501,1846	NA
Zm00001d021571,Zm00001d021572,Zm00001d021576,Zm00001d021577	2056,4771,1481,1442	1,2,1,1	NA	NA	1,2,1,1	NA	2056,4771,1481,1442	NA
Zm00001d021602,Zm00001d021605	755,1325	1,1	NA	NA	1,1	NA	755,1325	NA
Zm00001d021630,Zm00001d021632	377,287	2,1	NA	NA	2,1	NA	377,287	NA
Zm00001d021655,Zm00001d021656	2686,2332	6,7	NA	NA	6,7	NA	2686,2332	NA
Zm00001d021682,Zm00001d021683,Zm00001d021684,Zm00001d021686,Zm00001d021688,Zm00001d021689,Zm00001d021692,Zm00001d021693,Zm00001d021696,Zm00001d021698,Zm00001d021699	6175,3066,3570,4597,4663,7829,2721,860,4165,2619,3004	6,4,6,7,7,6,4,1,8,4,4	NA	NA	6,4,6,7,7,6,4,1,8,4,4	NA	6175,3066,3570,4597,4663,7829,2721,860,4165,2619,3004	NA
Zm00001d021690,Zm00001d021695,Zm00001d021697	2490,2608,2583	4,5,4	NA	NA	4,5,4	NA	2490,2608,2583	NA
Zm00001d021706,Zm00001d021707	1268,1108	2,2	NA	NA	2,2	NA	1268,1108	NA
Zm00001d021726,Zm00001d021727,Zm00001d021729,Zm00001d021737	4799,4610,5929,2480	6,5,9,1	NA	NA	6,5,9,1	NA	4799,4610,5929,2480	NA
Zm00001d021731,Zm00001d021732,Zm00001d021736	4610,4257,3194	3,4,4	NA	NA	3,4,4	NA	4610,4257,3194	NA
Zm00001d021733,Zm00001d021734	1961,2916	2,3	NA	NA	2,3	NA	1961,2916	NA
Zm00001d021740,Zm00001d021744	1229,1166	1,1	NA	NA	1,1	NA	1229,1166	NA
Zm00001d021747,Zm00001d021752,Zm00001d021753	2206,5088,3939	7,8,10	NA	NA	7,8,10	NA	2206,5088,3939	NA
Zm00001d021755,Zm00001d021757	1451,1556	1,1	NA	NA	1,1	NA	1451,1556	NA
Zm00001d021772,Zm00001d021773	206,230	1,1	NA	NA	1,1	NA	206,230	NA
Zm00001d021864,Zm00001d021867	3164,2385	2,2	NA	NA	2,2	NA	3164,2385	NA
Zm00001d021866,Zm00001d021868	3189,2758	2,2	NA	NA	2,2	NA	3189,2758	NA
Zm00001d021896,Zm00001d021897	2063,2045	1,1	NA	NA	1,1	NA	2063,2045	NA
Zm00001d021935,Zm00001d021936,Zm00001d021938,Zm00001d021942,Zm00001d021943	2566,2193,2387,1799,6902	2,3,2,2,5	NA	NA	2,3,2,2,5	NA	2566,2193,2387,1799,6902	NA
Zm00001d021951,Zm00001d021952	2711,2970	2,2	NA	NA	2,2	NA	2711,2970	NA
Zm00001d021990,Zm00001d021992	659,659	1,1	NA	NA	1,1	NA	659,659	NA
Zm00001d021991,Zm00001d021993	3031,3701	6,5	NA	NA	6,5	NA	3031,3701	NA
Zm00001d022035,Zm00001d022036	1510,1250	2,2	NA	NA	2,2	NA	1510,1250	NA
Zm00001d022053,Zm00001d022055,Zm00001d022057	878,471,317	1,2,1	NA	NA	1,2,1	NA	878,471,317	NA
Zm00001d022081,Zm00001d022082	2621,2305	6,6	NA	NA	6,6	NA	2621,2305	NA
Zm00001d022089,Zm00001d022090	305,257	1,1	NA	NA	1,1	NA	305,257	NA
Zm00001d022117,Zm00001d022120	2301,2302	6,4	NA	NA	6,4	NA	2301,2302	NA
Zm00001d022119,Zm00001d022122	2532,4068	4,6	NA	NA	4,6	NA	2532,4068	NA
Zm00001d022192,Zm00001d022193	3081,4235	10,11	NA	NA	10,11	NA	3081,4235	NA
Zm00001d022216,Zm00001d022221	2488,2488	3,3	NA	NA	3,3	NA	2488,2488	NA
Zm00001d022217,Zm00001d022222	1960,1484	3,2	NA	NA	3,2	NA	1960,1484	NA
Zm00001d022218,Zm00001d022223	1911,1701	2,2	NA	NA	2,2	NA	1911,1701	NA
Zm00001d022268,Zm00001d022269	10816,5942	9,9	NA	NA	9,9	NA	10816,5942	NA
Zm00001d022270,Zm00001d022271	838,1037	2,2	NA	NA	2,2	NA	838,1037	NA
Zm00001d022279,Zm00001d022280,Zm00001d022281,Zm00001d022282,Zm00001d022283,Zm00001d022284,Zm00001d022289,Zm00001d022290	1210,1254,1460,1480,1265,1524,1447,1819	2,2,3,2,2,2,2,2	NA	NA	2,2,3,2,2,2,2,2	NA	1210,1254,1460,1480,1265,1524,1447,1819	NA
Zm00001d022317,Zm00001d022320,Zm00001d022323,Zm00001d022326,Zm00001d022327	1055,1070,1031,1025,1073	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	1055,1070,1031,1025,1073	NA
Zm00001d022343,Zm00001d022344,Zm00001d022346	14946,4933,31546	15,8,22	NA	NA	15,8,22	NA	14946,4933,31546	NA
Zm00001d022356,Zm00001d022360	6933,6934	12,11	NA	NA	12,11	NA	6933,6934	NA
Zm00001d022357,Zm00001d022361	9823,1747	3,3	NA	NA	3,3	NA	9823,1747	NA
Zm00001d022420,Zm00001d022421	617,1761	1,3	NA	NA	1,3	NA	617,1761	NA
Zm00001d022450,Zm00001d022451	1355,1313	1,1	NA	NA	1,1	NA	1355,1313	NA
Zm00001d022453,Zm00001d022456,Zm00001d022457,Zm00001d022458	1703,1595,1617,2254	3,2,3,2	NA	NA	3,2,3,2	NA	1703,1595,1617,2254	NA
Zm00001d022471,Zm00001d022472	1423,386	2,1	NA	NA	2,1	NA	1423,386	NA
Zm00001d022555,Zm00001d022556	13046,17737	10,9	NA	NA	10,9	NA	13046,17737	NA
Zm00001d022617,Zm00001d022618	572,2069	1,2	NA	NA	1,2	NA	572,2069	NA
Zm00001d022637,Zm00001d022643	1559,1796	3,3	NA	NA	3,3	NA	1559,1796	NA
Zm00001d023210,Zm00001d023213	1603,1583	1,1	NA	NA	1,1	NA	1603,1583	NA
Zm00001d023215,Zm00001d023216	1406,1376	1,1	NA	NA	1,1	NA	1406,1376	NA
Zm00001d023217,Zm00001d023225	5086,2026	5,5	NA	NA	5,5	NA	5086,2026	NA
Zm00001d023227,Zm00001d023228	1499,1715	1,1	NA	NA	1,1	NA	1499,1715	NA
Zm00001d023247,Zm00001d023248	2270,1520	3,1	NA	NA	3,1	NA	2270,1520	NA
Zm00001d023254,Zm00001d023257	1494,1363	2,2	NA	NA	2,2	NA	1494,1363	NA
Zm00001d023265,Zm00001d023267	6704,6362	5,3	NA	NA	5,3	NA	6704,6362	NA
Zm00001d023282,Zm00001d023284,Zm00001d023287	1233,857,899	2,1,1	NA	NA	2,1,1	NA	1233,857,899	NA
Zm00001d023285,Zm00001d023286,Zm00001d023288,Zm00001d023289	299,296,299,296	1,1,1,1	NA	NA	1,1,1,1	NA	299,296,299,296	NA
Zm00001d023303,Zm00001d023304	6890,4981	6,5	NA	NA	6,5	NA	6890,4981	NA
Zm00001d023313,Zm00001d023314	3218,2321	4,3	NA	NA	4,3	NA	3218,2321	NA
Zm00001d023317,Zm00001d023318,Zm00001d023320,Zm00001d023321,Zm00001d023322,Zm00001d023323,Zm00001d023325,Zm00001d023326,Zm00001d023327,Zm00001d023329,Zm00001d023330	4501,15405,8001,7991,1472,5490,18679,18733,18749,3836,3821	2,2,3,5,1,3,3,16,14,1,1	NA	NA	2,2,3,5,1,3,3,16,14,1,1	NA	4501,15405,8001,7991,1472,5490,18679,18733,18749,3836,3821	NA
Zm00001d023337,Zm00001d023339	8921,4960	9,10	NA	NA	9,10	NA	8921,4960	NA
