GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a039285,Zm00008a039286,Zm00008a039291,Zm00008a039302,Zm00008a039312,Zm00008a039320,Zm00008a039333,Zm00008a039338,Zm00008a039339,Zm00008a039360,Zm00008a039362,Zm00008a039363,Zm00008a039372,Zm00008a039373,Zm00008a039375,Zm00008a039394,Zm00008a039395,Zm00008a039396,Zm00008a039402,Zm00008a039406,Zm00008a039418,Zm00008a039430	3650,1901,9716,1503,7309,16402,6148,965,1793,630,1904,959,2492,1556,1819,3011,902,652,2405,3713,5978,2272	6,3,6,3,6,12,6,1,4,2,3,2,3,2,2,1,1,2,2,4,4,3	Zm00008a039291,Zm00008a039320,Zm00008a039418	6,12,4	6,3,3,6,6,1,4,2,3,2,3,2,2,1,1,2,2,4,3	9716,16402,5978	3650,1901,1503,7309,6148,965,1793,630,1904,959,2492,1556,1819,3011,902,652,2405,3713,2272	RLG00001B73v413973,RLG00010B73v401035,RLG00001B73v400253,RLG00001B73v410028,RLG00001B73v405205,RLG00001B73v403075,RLG00089B73v400043,RLG00001B73v407926,RLG00001B73v405363,RLG00001B73v401214,RLG00009B73v401699,RLG00027B73v400135,RLG00001B73v405687,RLG00001B73v405559,RLG00001B73v411552,RLX20479B73v400001,DHH00001B73v408428,RLG00001B73v409562,RLG00010B73v401148,RLC01523B73v400003,DHH00001B73v403900,RLC00042B73v400039,RLG00001B73v412051,RLC20683B73v400001,RLG00001B73v405162,RLG00001B73v412112,RLG00012B73v400307,RLG00001B73v415627,RLG19257B73v400001,RLG00001B73v410153,RLG00001B73v410155,RLG00001B73v415302,RLG00071B73v400040,RLG00001B73v405526,RLG24540B73v400001,RLG00001B73v406594,RLG00001B73v415308,RLG00051B73v400092,RLG00047B73v400045,RLG00051B73v400090,RLX03026B73v400002,RLX04565B73v400002,RLC02739B73v400001,RLG00047B73v400048,RLC00521B73v400004,RLG00001B73v404736,RLG00001B73v408966,RLG00001B73v414125,DHH00004B73v402884,RLG00012B73v400407,RLG00001B73v409266,RLG00001B73v406866,RLG00001B73v407064,RLG00001B73v411418,RLG00001B73v413442,RLX05483B73v400001,RLC00075B73v400033,RLG00001B73v401285,RLG00001B73v413377,RLG00001B73v414098,RLG00001B73v402811,RLG00001B73v411903,RLG00039B73v400214,RLG00001B73v401289,RLG00001B73v408755,RLG00001B73v412427,RLG00010B73v400867,RLG04487B73v400002,RLG00001B73v400014,RLG00001B73v411672,DHH00001B73v407263,RLG24473B73v400001,RLG00241B73v400010,RLG00001B73v411175,RLX18897B73v400001,RLG14745B73v400001,RLG00504B73v400005,RLG00208B73v400013,RLG00379B73v400004,RLG00001B73v405383,RLG00001B73v414008,RLG00001B73v408801,RLC00002B73v414416,RLG00001B73v408146,RLG00001B73v415438,RLC00033B73v400280,RLG00001B73v415370,RLG00001B73v408023,RLG00001B73v406505,RLG00001B73v402270,RLG00001B73v400164,RLG00001B73v408787,RLC00022B73v400491,DHH00002B73v400640,RLG00434B73v400008,RLG00001B73v410832,RLG00001B73v409003,RLG00003B73v410503,RLX20699B73v400001,RLG00001B73v410933,RLG18187B73v400001,RLG00001B73v407527,RLG00001B73v403328,RLG00001B73v410278,RLG19774B73v400001,RLG00001B73v410084,DHH00009B73v400991,RLG00001B73v408733,RLG00001B73v401667,RLX17947B73v400001,RLG00001B73v412515,RLG00001B73v400719,RLG02751B73v400002,RLG00001B73v413180,RLC00004B73v411779,RLX20435B73v400001,RLX03066B73v400002,RLX00794B73v400004,RLC00002B73v412278,RLG00331B73v400008,RLG00001B73v400865,DHH00003B73v401577,RLG00001B73v403528,RLG00001B73v403038,RLC00387B73v400004,RLC00002B73v411504,RLG00028B73v400284,RLG04744B73v400002,RLG00001B73v404931,DHH00001B73v410273,RLG00001B73v402409,RLC00083B73v400037,DHH00002B73v409189,RLC00015B73v400696,RLG00001B73v404836,RLG00001B73v404835,RLC00025B73v400373,RLG00001B73v401711,RLG20316B73v400001,RLG00001B73v405950,RLC00014B73v400857,RLC00004B73v410840,RLG00001B73v400787,RLG00051B73v400079,RLG00001B73v401719,RLG00001B73v400627,RLG00001B73v408137,RLG00001B73v410379,RLG00001B73v400545,RLG00017B73v400607,RLG00001B73v416006,RLG00001B73v415461,RLG00001B73v409135,RLG00001B73v404340,RLG00296B73v400007,RLG00001B73v403142,RLG00001B73v413331,RLG03446B73v400002,RLG00001B73v406313,RLG00001B73v411940,RLC00002B73v412893,RLG00001B73v410337,RLX18574B73v400001,RLG00001B73v408193,RLG00001B73v405445,RLG00001B73v402495,RLG00006B73v404066,RLG00001B73v414946,DHH00064B73v400006,RLG00001B73v411050,DHH00002B73v409761,RLG00001B73v400469,DHH00005B73v402263,DHH00004B73v402919,DHH00002B73v409047,DHH00001B73v405984,RLC00048B73v400054,RLG00001B73v401844,RLC00004B73v402270,RLG00001B73v411517,RLG00001B73v411514,RLG00001B73v409639,RLC00004B73v411254,RLC04465B73v400001,RLG00001B73v400534,RLG00001B73v413643,RLG00043B73v400174,RLG00001B73v412353,RLC20019B73v400001,RLG00001B73v400126,RLG00001B73v413649,RLG21105B73v400001,RLG00001B73v403013,RLG03081B73v400002,DHH00005B73v400065,RLG00001B73v412125,DHH00001B73v404104,RLG00001B73v408605,DHH00013B73v400007,RLG00010B73v400985,RLC00002B73v412520,RLG00078B73v400006,RLG00439B73v400007,RLX24502B73v400001,RLG00001B73v402143,RLG00003B73v408527,RLG00001B73v404762,RLG00001B73v414791,RLG00001B73v404760,RLG00113B73v400028,RLG00003B73v411154,RLG00001B73v408999,RLG00001B73v401889,RLG00003B73v408486,RLG00003B73v410181,RLG00001B73v409911,RLC00002B73v411889,RLC00016B73v400576,RLG00001B73v413413,RLG00051B73v400114,DHH00001B73v404643,RLG00001B73v408519,RLG01439B73v400004,DHH00005B73v403165,RLC00019B73v400535,RLG00005B73v403522,RLG00001B73v409450,RLG22971B73v400001,RLG00001B73v408039,RLG00001B73v410593,RLG00001B73v410592,RLG18020B73v400001,RLG00001B73v408100,RLG00003B73v409689,RLX23101B73v400001,RLG00001B73v415334,RLG00001B73v401432,RLG00001B73v407657,RLG00001B73v413143,RLG00001B73v411123,RLG00114B73v400017,RLG00001B73v411120,DHH00021B73v400054,RLG00114B73v400013,RLX00162B73v400022,RLC00004B73v409668,RLG00001B73v403248,RLG00001B73v409123,RLG00003B73v410818,RLG00001B73v403714,RLG00001B73v415204,RLC00029B73v400295,RLG00001B73v408170,RLG00001B73v408078,RLG00001B73v404082,RLG00006B73v403169,RLG00001B73v408070,RLG00175B73v400020,RLG00001B73v406839,RLC00029B73v400370,RLG00003B73v409431,RLG00433B73v400003,RLG00008B73v402595,RLG00003B73v409435,RLG00001B73v400051,RLG00001B73v404797,RLG00310B73v400008,RLC00002B73v412530,RLG00001B73v406656,RLG00001B73v409171,RLG00001B73v400586,RLG00001B73v412419,RLG00001B73v406652,RLG00001B73v404385,RLG00001B73v405476,RLG00244B73v400011,RLG00012B73v400837,RLX01384B73v400002,RLG00006B73v403990,RLG00001B73v402193,RLG00001B73v405431,DHH00003B73v402832,RLC00068B73v400038,RLX18443B73v400001,RLG00003B73v411793,RLG00001B73v403360,RLG00001B73v412527,RLG00001B73v401750,RLG00001B73v413980,RLG00001B73v412647,RLC00033B73v400297,RLG00001B73v410068,RLG00001B73v416045,RLG00001B73v410968,RLG00001B73v406717,RLG00018B73v400531,RLC00002B73v415159,RLG00001B73v409380,RLX02659B73v400002,RLG00001B73v416104,RLG00001B73v406755,DHH00001B73v407851,RLG00001B73v414861,RLX17492B73v400001,RLG00001B73v411015,RLG00003B73v409970,RLG00021B73v400229,RLG00001B73v403669,DHH00002B73v404305,RLG00009B73v401754,RLG00001B73v404875,RLG00001B73v413711,RLG00021B73v400426,DHH00001B73v402170,RLG00021B73v400358,RLG00007B73v402981,DHH00001B73v404355,RLG00005B73v401062,RLX04740B73v400001,RLG18261B73v400001,RLG00001B73v415467,RLX04718B73v400001,RLG00001B73v413607,RLX04332B73v400002,RLG00001B73v415731,RLG00001B73v406190,RLX21781B73v400001,RLG00001B73v411069,RLG00001B73v403165,RLG23284B73v400001,RLG00001B73v407262,DHH00005B73v402254,RLG00001B73v402181,RLG00006B73v403844,RLG00382B73v400008,RLG00001B73v413357,RLG00001B73v412948,RLG00001B73v414698,RLG22391B73v400001,RLG00001B73v406354,RLG00001B73v401851,RLG22913B73v400001,RLX00759B73v400005,RLG00012B73v400418,RLG00001B73v401222,RLG00001B73v413518,RLG00001B73v415932,RLG00043B73v400003,RLC00004B73v411801,RLG00001B73v403580,DHH00001B73v405075,RLG00003B73v411777,RLG00001B73v401273,RLG00001B73v415886,RLG00060B73v400055,RLG22741B73v400001,RLG00001B73v406346,RLG00001B73v415567,RLG00001B73v411760,RLX01027B73v400003,RLG00006B73v404113,RLX02117B73v400003,RLG00001B73v404757,RLG00001B73v413101,RLG00001B73v413100,RLG00001B73v410279,RLG00001B73v408771,DHH00003B73v404420,RLG00001B73v404591,RLG00001B73v405898,RLG00001B73v404618,RLC00004B73v409058,RLG00001B73v415952,RLG00515B73v400005,RLG00001B73v408817,RLG00001B73v414104,RLG23212B73v400001,RLC00002B73v412230,RLG00001B73v404532,RLC00022B73v400463,RLC00002B73v411925,RLC00004B73v403193,RLG00001B73v411440,DHH00001B73v408209,RLG00001B73v412294,RLG00001B73v404029,RLG00005B73v403526,RLG00001B73v405624,RLG00001B73v407658,RLG00001B73v400152,RLG00001B73v407714,RLG00001B73v408305,DHH00002B73v407092,RLG00001B73v412687,RLG00008B73v402352,RLC00002B73v412676,RLG00001B73v406750,RLG00001B73v409032,RLG00010B73v401063,RLG00001B73v407532,RLG00001B73v401182,RLG00350B73v400007,RLG00001B73v407873,RLG00001B73v403721,DHH00002B73v406706,RLG00001B73v406124,RLG00001B73v410812,DHH00062B73v400002,RLG00001B73v415575,RLC01604B73v400003,RLG00001B73v402413,DHH00001B73v405554,RLG00001B73v403200,RLC00002B73v414770,RLG00001B73v400992,RLG00001B73v413702,RLG00003B73v411250,RLG20489B73v400001,RLG02121B73v400003,RLC00026B73v400372,RLG00001B73v408960,RLG00001B73v405759,RLG00001B73v415518,RLG00001B73v411289,RLX18451B73v400001,RLG00001B73v413263,RLX23171B73v400001,RLG00001B73v406987,DHH00001B73v404086,RLG00001B73v405131,RLG00001B73v403383,RLG00001B73v403025,DHH00001B73v410607,RLG00001B73v403021,RLG00001B73v406155,RLG00001B73v407883,RLG00001B73v404922,RLG00001B73v403536,RLG00253B73v400009,RLG04574B73v400002,RLG00009B73v401725,RLG01077B73v400004,RLG00001B73v414016,RLC00195B73v400017,RLG00007B73v403156,RLG00001B73v407879,RLG00001B73v409591,RLG00001B73v410265,RLG00021B73v400395,RLC00962B73v400001,RLC00002B73v413201,RLG00021B73v400393,RLG00001B73v403909,RLG00001B73v404576,RLG00001B73v409532,RLG00192B73v400019,RLG00001B73v410952,RLG00001B73v401117,RLX18322B73v400001,RLG00001B73v405345,RLC00002B73v408885,RLG00001B73v404817,RLG00001B73v403654,RLG00001B73v403655,RLC00002B73v413382,RLG00001B73v402312,RLG00001B73v410516,RLG00411B73v400009,RLG00001B73v411027,RLG00001B73v410123,RLG00001B73v401878,RLG00001B73v409691,RLG00001B73v403693,RLG17635B73v400001,RLC00029B73v400380,RLG00007B73v402309,RLC00101B73v400005,RLG00001B73v411506,RLG00021B73v400266,RLX02544B73v400002,RLC00386B73v400006,RLG00001B73v408293,RLG00001B73v412708,RLX17880B73v400001,RLC00117B73v400015,RLG00043B73v400048,RLG00001B73v410296,RLG00001B73v408773,RLG00198B73v400019,RLG00001B73v407094,RLG00001B73v405219,RLG00001B73v400119,RLG00001B73v401429,RLG00001B73v401428,RLC00004B73v409085,RLG00001B73v411233,RLC00004B73v410116,RLG00001B73v409842,RLG00001B73v408665,RLG00001B73v402176,RLC04445B73v400002,RLG00003B73v410071,RLG00001B73v412850,RLG00001B73v404718,RLG00072B73v400053,RLC19149B73v400001,RLG00001B73v415694,RLG00001B73v401529,RLG00001B73v405210,RLG01710B73v400003,RLG00001B73v409440,RLG00001B73v408916,RLG00011B73v401010,RLG18090B73v400001,RLG00001B73v408506,RLG00001B73v415082,RLG00001B73v408460,RLG00001B73v402381,RLG00001B73v413217,RLX21358B73v400001,RLC00002B73v414137,RLG00001B73v403837,RLG00001B73v413130,RLG00001B73v413038,DHH00033B73v400015,RLC00026B73v400415,RLG00001B73v413139,RLC24854B73v400001,RLG00008B73v402472,RLC04811B73v400002,RLC04673B73v400002,RLX19275B73v400001,RLG00001B73v406392,RLC00002B73v414727,RLG17447B73v400001,RLG00001B73v405917,RLC00165B73v400024,RLG00006B73v403112,RLC00002B73v411051,RLX17291B73v400001,RLG00001B73v404427,RLC00002B73v410581,DHH00005B73v400339,RLC00029B73v400348,RLG00001B73v401698,RLC00004B73v411992,RLG00001B73v407724,RLG00001B73v414673,RLG00001B73v405714,RLG21342B73v400001,RLG00001B73v415550,RLC00002B73v414453,RLG00001B73v409063,RLG00001B73v404436,RLG00001B73v411436,RLX24677B73v400001,RLG00001B73v409343,RLC00054B73v400116,RLG00001B73v413728,RLC00054B73v400113,RLG00001B73v402419,RLX02158B73v400001,DHH00007B73v400474,RLG02172B73v400003,RLG00001B73v403575,RLC00014B73v400872,RLG00009B73v401567,RLG00001B73v404963,RLG00001B73v400838,RLG00001B73v401562,RLG00001B73v408839,RLC00002B73v414641,RLC24725B73v400001,RLG00001B73v412536,RLG00020B73v400530,RLG13487B73v400001,RLG00001B73v405801,RLG00001B73v405796,RLG00003B73v408067,RLG00003B73v409886,RLG00001B73v406460,RLG00001B73v413041,RLC00002B73v413900,RLX18164B73v400001,RLG00012B73v401002,RLG00303B73v400003,RLG00001B73v408307,RLG00008B73v402307,RLX11200B73v400001,RLG00001B73v402585,RLG00001B73v415978,RLG00001B73v415176,DHH00161B73v400003,RLG00001B73v410410,RLG00001B73v409398,RLG00001B73v403113,RLG00001B73v407826,RLG00001B73v402050,RLG00130B73v400002,RLC00002B73v415166,RLC00002B73v413962,RLG00001B73v414852,RLG00058B73v400016,RLC00002B73v411384,RLG00001B73v414929,RLG00012B73v400790,RLG00001B73v413883,RLX17958B73v400001,RLC00016B73v400661,RLG19286B73v400001,RLG00001B73v414613,RLC00025B73v400338,RLG00001B73v413614,RLC00002B73v402921,RLG00001B73v401039,RLG00001B73v414565,RLG17905B73v400001,RLG00055B73v400032,RLG00001B73v411927,RLG00009B73v401787,RLC00002B73v412276,RLX19253B73v400001,RLG00001B73v411880,RLG00001B73v403608,RLG00451B73v400006,RLG00001B73v414923,DHH00001B73v402821,RLC00002B73v413699,RLG00001B73v407795,RLG00001B73v407794,RLG20050B73v400001,RLG00001B73v406682,RLG00009B73v401463,DHH00002B73v408232,RLG00001B73v409710,RLG00001B73v407325,RLC00004B73v409227,DHH00001B73v400076,RLG00035B73v400233,RLG00001B73v406840,RLC00002B73v413191,RLG00043B73v400010,RLG00001B73v406845,RLG00001B73v413466,RLG00001B73v415904,RLG00001B73v410481,RLG00005B73v403724,RLG00001B73v403756,RLG00001B73v402128,RLG14447B73v400001,RLG00001B73v411614,RLX21369B73v400001,RLG03325B73v400002,RLG00003B73v409587,RLG00001B73v412883,RLG00001B73v412882,RLG00001B73v404586,DHH01156B73v400001,RLG00001B73v404584,RLG00001B73v409503,RLG00006B73v403411,RLG00001B73v411195,RLG00001B73v413947,RLG00001B73v415947,RLG00001B73v414301,RLX21366B73v400001,RLC00105B73v400015,RLG00001B73v415357,RLG00001B73v415218,RLG00001B73v401413,RLG00001B73v408439,RLG00001B73v412360,RLC00146B73v400016,RLG00001B73v407761,RLC00004B73v411487,RLG00010B73v401196,RLG00001B73v403903,RLG00007B73v402949,RLG00001B73v401351,DHH00005B73v402729,RLX22669B73v400001,RLG00001B73v409024,RLG00001B73v406740,RLG00424B73v400005,RLG00001B73v412087,RLG00005B73v404150,RLG00001B73v412088,RLG00006B73v403667,RLG00058B73v400056,RLX03843B73v400002,RLG00001B73v404540,RLX20053B73v400001,RLG18965B73v400001,RLG00001B73v401488,RLC00004B73v411370,RLC19388B73v400001,RLG00001B73v413169,RLG00001B73v411293,RLG00001B73v405767,DHH00001B73v400123,RLX22694B73v400001,RLG00001B73v405763,RLX18052B73v400001,RLX20048B73v400001,RLG00001B73v407410,RLG00001B73v403428,RLG00001B73v412035,RLG00006B73v403208,RLX18768B73v400001,DHH00003B73v401398,RLG00012B73v400810,RLG00001B73v400801,RLC00004B73v409892,RLG00001B73v410329,RLG00001B73v407863,RLG00001B73v407862,RLG00001B73v415131,RLG23547B73v400001,RLG00001B73v412544,RLG01233B73v400004,RLC00014B73v400833,RLG00001B73v410357,RLC18908B73v400001,RLC00002B73v410601,RLG00001B73v409058,RLG00001B73v413719,DHH00002B73v400635,RLG00001B73v413712,RLG00001B73v407552,DHH00843B73v400001,RLC00004B73v409663,RLG00001B73v409055,RLG00001B73v401224,RLX19889B73v400001,RLG22659B73v400001,RLG00001B73v415991,RLC00002B73v415039,RLG00001B73v409199,RLG00001B73v415003,RLG00001B73v402269,RLG00001B73v413291,RLG01490B73v400002,RLG00006B73v403472,RLG00021B73v400486,DHH00008B73v400406,RLG00007B73v402835,RLG00009B73v401735,RLG00001B73v413629,RLG00739B73v400004,RLG00001B73v408063,RLG00001B73v409610,RLG00739B73v400001,RLG00001B73v411536,RLG00001B73v409598,RLG00001B73v410984,RLG00011B73v401150,RLG00001B73v402939,RLG00001B73v400447,RLG00001B73v402936,RLG00001B73v406880,RLG00018B73v400513,RLG00503B73v400007,RLG00035B73v400277,RLG00001B73v402760,RLX23327B73v400001,RLG00001B73v412247,RLG00001B73v404079,RLG00001B73v402609,RLG00001B73v401894,RLG19850B73v400001,DHH00026B73v400001,RLG00001B73v401591,RLG00001B73v411209,RLG00001B73v403221,RLG00001B73v415718,RLG00006B73v404096,RLC00500B73v400004,RLX04659B73v400001,RLC00069B73v400055,RLG00001B73v401941,RLG00001B73v405281,RLG00007B73v402759,RLG00001B73v406817,RLG00001B73v401946,RLG00001B73v413340,RLG00001B73v414302,RLX22017B73v400001,RLG00001B73v406208,RLX23714B73v400001,RLG00001B73v410941,RLG00001B73v411910,RLG13959B73v400001,DHH00025B73v400067,RLG00001B73v408470,RLG00001B73v405088,RLG00012B73v400004,RLG00001B73v411149,RLG00001B73v404876,RLG00001B73v411141,RLC00002B73v413822,RLG00001B73v411142,RLC00002B73v412605,RLC00004B73v411113,RLC00033B73v400116,RLG03327B73v400002,RLG00001B73v408409,RLG00001B73v414011,RLG00001B73v408015,RLG00009B73v400779,RLC00067B73v400048,DHH00001B73v410633,RLG00001B73v408405,RLG00001B73v408798,RLG00001B73v404009,RLG00001B73v405556,RLG00001B73v415548,RLG00001B73v414984,RLG06591B73v400001,RLG00001B73v405642,RLG00001B73v404000,RLG00001B73v412430,RLG00001B73v404007,DHH00001B73v402037,RLG00001B73v413757,RLC00054B73v400109,RLG00038B73v400195,RLG00001B73v406675,RLG00001B73v406107,RLG00003B73v411689,RLG00001B73v403462,DHH00134B73v400001,RLG00006B73v403639,RLG00001B73v408012,RLG00001B73v415487,RLG00001B73v401571,RLX23846B73v400001,RLC00004B73v411682,RLC04799B73v400002,RLC00377B73v400010,RLG00001B73v405036,RLC24678B73v400001,RLG00001B73v407459,RLG00001B73v401771,RLG00001B73v407454,RLC00755B73v400005,RLG00001B73v406477,DHH00002B73v401979,RLG00001B73v412562,RLG00003B73v409858,RLG00001B73v409779,RLG00001B73v414575,RLG00001B73v412147,RLG00001B73v415659,RLX18920B73v400001,RLG00001B73v410764,RLG00001B73v410569,RLG00001B73v413392,RLG00001B73v413825,RLG00001B73v414848,RLG00001B73v404943,RLX18359B73v400001,RLG00001B73v403685,RLG00001B73v400791,RLG00001B73v410373,DHH00009B73v400846,RLX19654B73v400001,RLX02156B73v400002,RLG00001B73v411399,RLG00001B73v409658,RLX00219B73v400017,RLG00017B73v400616,RLG00001B73v402578,RLG00001B73v411954,RLG00027B73v400149,RLG00001B73v411896,RLG00001B73v411895,RLG00001B73v405239,DHH00004B73v401293,RLG00001B73v413170,RLG00001B73v415291,DHH00001B73v409812,RLG00915B73v400004,RLG24489B73v400001,RLG00051B73v400034,RLG00001B73v409232,RLG00001B73v409721,RLC00014B73v400987,RLG00001B73v408635,RLG00001B73v408637,RLG21288B73v400001,DHH00004B73v401896,RLG00021B73v400334,RLC00019B73v400556,RLG00003B73v408127,RLG00001B73v408200,RLG00001B73v410613,RLG00001B73v414623,RLG00001B73v415229,RLX18369B73v400001,RLG00001B73v404771,RLG00001B73v405938,RLG00185B73v400019,RLG01948B73v400001,RLG00457B73v400005,RLX18710B73v400001,RLG00001B73v412804,RLG00001B73v411697,RLG00001B73v402991,RLG00001B73v408684,RLC00033B73v400013,RLG00001B73v413404,RLG00001B73v408687,RLG02762B73v400002,RLC00284B73v400009,RLG00001B73v408294,RLG00001B73v406250,RLG00001B73v415349,RLG00001B73v412279,RLC19143B73v400001,RLG02263B73v400002,RLG00001B73v408479,RLG00001B73v401403,RLG00001B73v414195,RLG24006B73v400001,RLC00002B73v413701,RLC00002B73v401299,RLG00001B73v402328,RLG24030B73v400001,RLG01685B73v400002,RLG00001B73v407412,RLG00001B73v400683,RLG00001B73v407414,RLG00003B73v412396,RLG00001B73v410057,RLG00003B73v410285,RLG00001B73v402832,RLX20509B73v400001,RLG02660B73v400002,DHH00005B73v401653,RLG00001B73v414179,RLG00003B73v410875,RLC00002B73v407891,RLG00001B73v414123,RLC00494B73v400002,RLG00001B73v412382,RLG00001B73v403816,DHH00003B73v401555,RLG00001B73v415534,RLX20727B73v400001,RLG00001B73v413159,RLG00001B73v403855,RLG00001B73v413157,RLG00001B73v401322,DHH00137B73v400004,RLG00001B73v415758,RLG00001B73v407244,RLX18526B73v400001,RLG00005B73v403959,RLG00012B73v400943,RLG00001B73v411581,RLG00226B73v400014,RLX22259B73v400001,RLG00001B73v403007,RLG00001B73v404908,RLC00498B73v400004,RLG00001B73v403001,RLG00001B73v404901,RLG00001B73v406429,RLC00002B73v411201,RLG00003B73v410462,RLG00001B73v401622,RLG00001B73v404996,RLC00070B73v400045,RLG00001B73v413997,RLG00001B73v413342,RLC03213B73v400002,RLG00001B73v413036,RLG00001B73v407231,RLG00001B73v406874,RLG00001B73v401175,RLC04564B73v400002,RLG00001B73v415322,RLG00001B73v402603,RLG18459B73v400001
Zm00008a039298,Zm00008a039299	812,1226	1,2	NA	NA	1,2	NA	812,1226	NA
Zm00008a039337,Zm00008a039361	1844,1753	1,3	NA	NA	1,3	NA	1844,1753	NA
Zm00008a039386,Zm00008a039440	334,9961	2,2	Zm00008a039440	2	2	9961	334	RLG00324B73v400006,RLG11615B73v400001
Zm00008a039411,Zm00008a039412	512,11757	2,2	NA	NA	2,2	NA	512,11757	NA
Zm00008a039426,Zm00008a039427	1904,1440	8,6	NA	NA	8,6	NA	1904,1440	NA
Zm00008a039443,Zm00008a039452,Zm00008a039470,Zm00008a039518,Zm00008a039526	1754,8152,1900,2738,1074	3,8,3,4,3	NA	NA	3,8,3,4,3	NA	1754,8152,1900,2738,1074	NA
Zm00008a039444,Zm00008a039471,Zm00008a039489,Zm00008a039509,Zm00008a039520,Zm00008a039527,Zm00008a039531	2995,4132,8236,10413,841,3780,3750	3,2,6,7,2,4,6	NA	NA	3,2,6,7,2,4,6	NA	2995,4132,8236,10413,841,3780,3750	NA
Zm00008a039445,Zm00008a039453	1373,1367	2,1	NA	NA	2,1	NA	1373,1367	NA
Zm00008a039474,Zm00008a039499	788,2506	1,5	NA	NA	1,5	NA	788,2506	NA
Zm00008a039487,Zm00008a039494	13096,11538	13,11	NA	NA	13,11	NA	13096,11538	NA
