GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a004530	13133	12	NA	NA	12	NA	13133	NA
Zm00008a001723	2468	5	NA	NA	5	NA	2468	NA
Zm00008a001720	3197	7	NA	NA	7	NA	3197	NA
Zm00008a001721	6134	7	NA	NA	7	NA	6134	NA
Zm00008a004534	11852	4	NA	NA	4	NA	11852	NA
Zm00008a004535	3138	2	NA	NA	2	NA	3138	NA
Zm00008a001724	804	2	NA	NA	2	NA	804	NA
Zm00008a001725	7440	10	NA	NA	10	NA	7440	NA
Zm00008a004538	6681	14	NA	NA	14	NA	6681	NA
Zm00008a004539	293	1	NA	NA	1	NA	293	NA
Zm00008a001728	19879	20	NA	NA	20	NA	19879	NA
Zm00008a001729	21326	5	NA	NA	5	NA	21326	NA
Zm00008a009111	1163	2	NA	NA	2	NA	1163	NA
Zm00008a009110	3388	4	NA	NA	4	NA	3388	NA
Zm00008a009113	14894	3	NA	NA	3	NA	14894	NA
Zm00008a009112	930	2	NA	NA	2	NA	930	NA
Zm00008a009115	669	2	NA	NA	2	NA	669	NA
Zm00008a009114	3360	2	NA	NA	2	NA	3360	NA
Zm00008a009117	1628	2	NA	NA	2	NA	1628	NA
Zm00008a009116	1091	1	NA	NA	1	NA	1091	NA
Zm00008a009119	2281	9	NA	NA	9	NA	2281	NA
Zm00008a009118	3040	8	NA	NA	8	NA	3040	NA
Zm00008a010469	3713	12	NA	NA	12	NA	3713	NA
Zm00008a037357	1091	4	NA	NA	4	NA	1091	NA
Zm00008a037354	2510	7	NA	NA	7	NA	2510	NA
Zm00008a037355	498	2	NA	NA	2	NA	498	NA
Zm00008a037352	587	1	NA	NA	1	NA	587	NA
Zm00008a037353	7618	5	NA	NA	5	NA	7618	NA
Zm00008a037350	40350	6	NA	NA	6	NA	40350	NA
Zm00008a037351	5099	3	NA	NA	3	NA	5099	NA
Zm00008a020531	1970	3	NA	NA	3	NA	1970	NA
Zm00008a037358	6956	4	NA	NA	4	NA	6956	NA
Zm00008a032996	4386	8	Zm00008a032996	8	NA	4386	NA	RLX00506B73v400005,DHH02129B73v400001,RLX18539B73v400001
Zm00008a027538	1626	2	NA	NA	2	NA	1626	NA
Zm00008a010468	578	1	NA	NA	1	NA	578	NA
Zm00008a036917	1502	2	NA	NA	2	NA	1502	NA
Zm00008a036916	3387	5	NA	NA	5	NA	3387	NA
Zm00008a036915	5395	8	Zm00008a036915	8	NA	5395	NA	DHH00647B73v400001
Zm00008a036914	3713	7	NA	NA	7	NA	3713	NA
Zm00008a036913	2074	5	NA	NA	5	NA	2074	NA
Zm00008a036912	3687	2	NA	NA	2	NA	3687	NA
Zm00008a036911	3180	2	NA	NA	2	NA	3180	NA
Zm00008a020536	2547	3	NA	NA	3	NA	2547	NA
Zm00008a036919	14211	3	Zm00008a036919	3	NA	14211	NA	RLC17418B73v400001,RLX17453B73v400001
Zm00008a036918	1322	2	NA	NA	2	NA	1322	NA
Zm00008a040209	585	2	NA	NA	2	NA	585	NA
Zm00008a030363	8968	4	NA	NA	4	NA	8968	NA
Zm00008a008648	6630	11	NA	NA	11	NA	6630	NA
Zm00008a008649	1871	8	NA	NA	8	NA	1871	NA
Zm00008a008646	1389	2	NA	NA	2	NA	1389	NA
Zm00008a008647	1022	4	NA	NA	4	NA	1022	NA
Zm00008a008644	1046	1	NA	NA	1	NA	1046	NA
Zm00008a008645	18719	12	NA	NA	12	NA	18719	NA
Zm00008a008642	4455	5	NA	NA	5	NA	4455	NA
Zm00008a008643	8742	7	NA	NA	7	NA	8742	NA
Zm00008a008640	4092	3	NA	NA	3	NA	4092	NA
Zm00008a008641	2822	3	NA	NA	3	NA	2822	NA
Zm00008a014360	7017	10	NA	NA	10	NA	7017	NA
Zm00008a014361	5762	7	NA	NA	7	NA	5762	NA
Zm00008a014362	2204	5	NA	NA	5	NA	2204	NA
Zm00008a014363	1029	3	NA	NA	3	NA	1029	NA
Zm00008a014364	2266	5	NA	NA	5	NA	2266	NA
Zm00008a014365	4199	4	NA	NA	4	NA	4199	NA
Zm00008a014366	2261	4	NA	NA	4	NA	2261	NA
Zm00008a014367	28655	4	NA	NA	4	NA	28655	NA
Zm00008a014368	3100	4	NA	NA	4	NA	3100	NA
Zm00008a014369	1969	4	NA	NA	4	NA	1969	NA
Zm00008a006970	2618	7	NA	NA	7	NA	2618	NA
Zm00008a006971	1681	2	NA	NA	2	NA	1681	NA
Zm00008a006976	1577	2	NA	NA	2	NA	1577	NA
Zm00008a006977	9476	8	NA	NA	8	NA	9476	NA
Zm00008a006974	1407	3	NA	NA	3	NA	1407	NA
Zm00008a006975	37306	5	NA	NA	5	NA	37306	NA
Zm00008a007379	5354	2	Zm00008a007379	2	NA	5354	NA	DHH00001B73v407169,RLG00382B73v400009
Zm00008a007378	607	2	NA	NA	2	NA	607	NA
Zm00008a007373	7025	9	NA	NA	9	NA	7025	NA
Zm00008a007372	3876	11	NA	NA	11	NA	3876	NA
Zm00008a007371	4888	3	Zm00008a007371	3	NA	4888	NA	DHH00001B73v407167
Zm00008a007370	5570	9	NA	NA	9	NA	5570	NA
Zm00008a007377	3333	5	NA	NA	5	NA	3333	NA
Zm00008a007376	4783	8	NA	NA	8	NA	4783	NA
Zm00008a007375	2957	7	NA	NA	7	NA	2957	NA
Zm00008a007374	4724	7	NA	NA	7	NA	4724	NA
Zm00008a039787	866	2	NA	NA	2	NA	866	NA
Zm00008a031713	6969	12	Zm00008a031713	12	NA	6969	NA	DHH00002B73v408008,DHH00002B73v410080,DHH00002B73v401459
Zm00008a039786	789	3	NA	NA	3	NA	789	NA
Zm00008a039785	3768	2	NA	NA	2	NA	3768	NA
Zm00008a030511	6907	18	NA	NA	18	NA	6907	NA
Zm00008a030510	4640	4	NA	NA	4	NA	4640	NA
Zm00008a030513	5295	10	Zm00008a030513	10	NA	5295	NA	DHH00002B73v404814,RLC01445B73v400004
Zm00008a030512	708	2	NA	NA	2	NA	708	NA
Zm00008a030515	577	2	NA	NA	2	NA	577	NA
Zm00008a030514	593	1	NA	NA	1	NA	593	NA
Zm00008a030517	2496	4	NA	NA	4	NA	2496	NA
Zm00008a030516	3486	3	NA	NA	3	NA	3486	NA
Zm00008a030519	2334	2	NA	NA	2	NA	2334	NA
Zm00008a030518	11960	9	NA	NA	9	NA	11960	NA
Zm00008a039782	826	3	NA	NA	3	NA	826	NA
Zm00008a039781	1512	2	NA	NA	2	NA	1512	NA
Zm00008a039780	1253	3	NA	NA	3	NA	1253	NA
Zm00008a039525	560	1	NA	NA	1	NA	560	NA
Zm00008a039524	2133	3	NA	NA	3	NA	2133	NA
Zm00008a006398	649	2	NA	NA	2	NA	649	NA
Zm00008a006399	3205	2	NA	NA	2	NA	3205	NA
Zm00008a006396	1975	2	NA	NA	2	NA	1975	NA
Zm00008a006397	728	2	NA	NA	2	NA	728	NA
Zm00008a006394	5065	6	NA	NA	6	NA	5065	NA
Zm00008a006395	3527	2	NA	NA	2	NA	3527	NA
Zm00008a006392	2912	3	NA	NA	3	NA	2912	NA
Zm00008a006393	3788	5	NA	NA	5	NA	3788	NA
Zm00008a006390	3263	5	NA	NA	5	NA	3263	NA
Zm00008a006391	21044	11	NA	NA	11	NA	21044	NA
Zm00008a015091	1394	1	NA	NA	1	NA	1394	NA
Zm00008a015090	1421	5	NA	NA	5	NA	1421	NA
Zm00008a016218	501	2	NA	NA	2	NA	501	NA
Zm00008a016219	5106	10	Zm00008a016219	10	NA	5106	NA	RLC00004B73v412004,RLG00003B73v410275
Zm00008a015095	3410	4	NA	NA	4	NA	3410	NA
Zm00008a015094	699	2	NA	NA	2	NA	699	NA
Zm00008a015097	278	1	NA	NA	1	NA	278	NA
Zm00008a015096	2617	3	NA	NA	3	NA	2617	NA
Zm00008a015099	290	1	NA	NA	1	NA	290	NA
Zm00008a015098	290	1	NA	NA	1	NA	290	NA
Zm00008a016210	3436	3	NA	NA	3	NA	3436	NA
Zm00008a016211	2373	2	NA	NA	2	NA	2373	NA
Zm00008a016216	1072	3	NA	NA	3	NA	1072	NA
Zm00008a016217	1227	3	NA	NA	3	NA	1227	NA
Zm00008a016214	1668	3	NA	NA	3	NA	1668	NA
Zm00008a016215	6248	10	NA	NA	10	NA	6248	NA
Zm00008a006028	12563	3	NA	NA	3	NA	12563	NA
Zm00008a006029	6189	14	NA	NA	14	NA	6189	NA
Zm00008a039529	8897	5	NA	NA	5	NA	8897	NA
Zm00008a006020	1156	2	NA	NA	2	NA	1156	NA
Zm00008a006021	1440	6	NA	NA	6	NA	1440	NA
Zm00008a006022	4515	6	NA	NA	6	NA	4515	NA
Zm00008a006023	2274	3	NA	NA	3	NA	2274	NA
Zm00008a006024	3047	6	NA	NA	6	NA	3047	NA
Zm00008a006025	2361	3	NA	NA	3	NA	2361	NA
Zm00008a006026	7500	8	NA	NA	8	NA	7500	NA
Zm00008a006027	12515	4	NA	NA	4	NA	12515	NA
Zm00008a015549	992	3	NA	NA	3	NA	992	NA
Zm00008a015548	2440	2	NA	NA	2	NA	2440	NA
Zm00008a015543	3530	4	NA	NA	4	NA	3530	NA
Zm00008a015542	341	1	NA	NA	1	NA	341	NA
Zm00008a015541	18785	6	Zm00008a015541	6	NA	18785	NA	RLC11127B73v400001,RLG17191B73v400001
Zm00008a015540	3454	6	NA	NA	6	NA	3454	NA
Zm00008a015547	4498	8	Zm00008a015547	8	NA	4498	NA	RLX00088B73v400029
Zm00008a015546	1650	2	NA	NA	2	NA	1650	NA
Zm00008a015545	47108	7	NA	NA	7	NA	47108	NA
Zm00008a015544	6542	9	NA	NA	9	NA	6542	NA
Zm00008a003610	3291	9	NA	NA	9	NA	3291	NA
Zm00008a003611	407	1	NA	NA	1	NA	407	NA
Zm00008a003612	5610	8	Zm00008a003612	8	NA	5610	NA	DHH00002B73v410349
Zm00008a003613	13755	6	NA	NA	6	NA	13755	NA
Zm00008a003614	1095	2	NA	NA	2	NA	1095	NA
Zm00008a003615	4408	7	Zm00008a003615	7	NA	4408	NA	DHH00002B73v400875,DHH00002B73v400986
Zm00008a003616	2873	5	NA	NA	5	NA	2873	NA
Zm00008a003617	3505	13	NA	NA	13	NA	3505	NA
Zm00008a003618	945	2	NA	NA	2	NA	945	NA
Zm00008a003619	1034	3	NA	NA	3	NA	1034	NA
Zm00008a021799	551	3	NA	NA	3	NA	551	NA
Zm00008a034590	4967	7	NA	NA	7	NA	4967	NA
Zm00008a010683	4072	7	Zm00008a010683	7	NA	4072	NA	RLC00004B73v406665,DHH00002B73v404265
Zm00008a010682	8156	9	NA	NA	9	NA	8156	NA
Zm00008a010681	6637	8	NA	NA	8	NA	6637	NA
Zm00008a010680	4238	4	NA	NA	4	NA	4238	NA
Zm00008a010687	3240	3	NA	NA	3	NA	3240	NA
Zm00008a010686	6094	3	NA	NA	3	NA	6094	NA
Zm00008a010685	2276	2	NA	NA	2	NA	2276	NA
Zm00008a010684	16349	9	NA	NA	9	NA	16349	NA
Zm00008a010689	2770	2	NA	NA	2	NA	2770	NA
Zm00008a010688	3422	4	NA	NA	4	NA	3422	NA
Zm00008a005618	3263	2	NA	NA	2	NA	3263	NA
Zm00008a005619	485	1	NA	NA	1	NA	485	NA
Zm00008a005612	802	3	NA	NA	3	NA	802	NA
Zm00008a005613	13202	10	NA	NA	10	NA	13202	NA
Zm00008a005610	2569	5	NA	NA	5	NA	2569	NA
Zm00008a005611	4048	11	NA	NA	11	NA	4048	NA
Zm00008a005616	7639	6	NA	NA	6	NA	7639	NA
Zm00008a005617	4461	6	NA	NA	6	NA	4461	NA
Zm00008a005614	5874	11	NA	NA	11	NA	5874	NA
Zm00008a005615	5880	4	NA	NA	4	NA	5880	NA
Zm00008a029609	2561	5	NA	NA	5	NA	2561	NA
Zm00008a029608	1904	2	NA	NA	2	NA	1904	NA
Zm00008a035419	1257	3	NA	NA	3	NA	1257	NA
Zm00008a035418	5005	7	NA	NA	7	NA	5005	NA
Zm00008a029603	10418	17	NA	NA	17	NA	10418	NA
Zm00008a029602	380	1	NA	NA	1	NA	380	NA
Zm00008a029601	4748	4	NA	NA	4	NA	4748	NA
Zm00008a029600	1905	4	NA	NA	4	NA	1905	NA
Zm00008a029607	368	1	NA	NA	1	NA	368	NA
Zm00008a029606	5307	10	NA	NA	10	NA	5307	NA
Zm00008a018074	7525	14	NA	NA	14	NA	7525	NA
Zm00008a018075	6835	5	NA	NA	5	NA	6835	NA
Zm00008a018076	27156	3	NA	NA	3	NA	27156	NA
Zm00008a018077	10098	6	NA	NA	6	NA	10098	NA
Zm00008a018070	2164	5	NA	NA	5	NA	2164	NA
Zm00008a018071	1941	2	NA	NA	2	NA	1941	NA
Zm00008a018072	3745	12	NA	NA	12	NA	3745	NA
Zm00008a018073	4687	10	NA	NA	10	NA	4687	NA
Zm00008a012010	4587	2	NA	NA	2	NA	4587	NA
Zm00008a012011	347	1	NA	NA	1	NA	347	NA
Zm00008a012012	1379	4	NA	NA	4	NA	1379	NA
Zm00008a012013	2225	3	NA	NA	3	NA	2225	NA
Zm00008a018078	4677	11	Zm00008a018078	11	NA	4677	NA	DHH00003B73v403840,RLX18031B73v400001
Zm00008a018079	4100	3	Zm00008a018079	3	NA	4100	NA	DHH00003B73v403840,RLX18031B73v400001
Zm00008a012016	5906	20	NA	NA	20	NA	5906	NA
Zm00008a012017	524	3	NA	NA	3	NA	524	NA
Zm00008a019305	2755	4	NA	NA	4	NA	2755	NA
Zm00008a019304	3359	6	NA	NA	6	NA	3359	NA
Zm00008a019307	60784	4	NA	NA	4	NA	60784	NA
Zm00008a019306	11772	15	Zm00008a019306	15	NA	11772	NA	DHH00222B73v400003
Zm00008a019301	8722	4	NA	NA	4	NA	8722	NA
Zm00008a019300	4963	5	NA	NA	5	NA	4963	NA
Zm00008a019303	386	1	NA	NA	1	NA	386	NA
Zm00008a019302	4693	6	Zm00008a019302	6	NA	4693	NA	RLX15084B73v400001
Zm00008a019309	3605	2	NA	NA	2	NA	3605	NA
Zm00008a019308	2678	5	NA	NA	5	NA	2678	NA
Zm00008a022208	4034	3	NA	NA	3	NA	4034	NA
Zm00008a022209	835	2	NA	NA	2	NA	835	NA
Zm00008a022202	441	2	NA	NA	2	NA	441	NA
Zm00008a022203	3020	5	NA	NA	5	NA	3020	NA
Zm00008a022200	1738	3	NA	NA	3	NA	1738	NA
Zm00008a022201	1578	2	NA	NA	2	NA	1578	NA
Zm00008a022206	616	2	NA	NA	2	NA	616	NA
Zm00008a022207	2772	4	NA	NA	4	NA	2772	NA
Zm00008a022204	599	1	NA	NA	1	NA	599	NA
Zm00008a022205	2179	2	NA	NA	2	NA	2179	NA
Zm00008a026189	1179	2	NA	NA	2	NA	1179	NA
Zm00008a026188	1176	2	NA	NA	2	NA	1176	NA
Zm00008a026185	4284	7	NA	NA	7	NA	4284	NA
Zm00008a026184	1320	3	NA	NA	3	NA	1320	NA
Zm00008a026187	1654	2	NA	NA	2	NA	1654	NA
Zm00008a026186	1881	2	NA	NA	2	NA	1881	NA
Zm00008a026181	5356	9	NA	NA	9	NA	5356	NA
Zm00008a026180	6274	6	NA	NA	6	NA	6274	NA
Zm00008a026183	3159	6	NA	NA	6	NA	3159	NA
Zm00008a026182	3517	3	NA	NA	3	NA	3517	NA
Zm00008a013659	263	1	NA	NA	1	NA	263	NA
Zm00008a013658	657	2	NA	NA	2	NA	657	NA
Zm00008a029524	8538	12	NA	NA	12	NA	8538	NA
Zm00008a029525	7089	11	NA	NA	11	NA	7089	NA
Zm00008a029522	1100	1	NA	NA	1	NA	1100	NA
Zm00008a029523	3040	5	NA	NA	5	NA	3040	NA
Zm00008a029520	24046	9	NA	NA	9	NA	24046	NA
Zm00008a029521	2850	2	NA	NA	2	NA	2850	NA
Zm00008a013651	636	2	NA	NA	2	NA	636	NA
Zm00008a013650	24586	14	NA	NA	14	NA	24586	NA
Zm00008a013653	2083	5	NA	NA	5	NA	2083	NA
Zm00008a013652	196872	2	NA	NA	2	NA	196872	NA
Zm00008a013655	6631	13	NA	NA	13	NA	6631	NA
Zm00008a013654	3671	4	NA	NA	4	NA	3671	NA
Zm00008a013657	592	3	NA	NA	3	NA	592	NA
Zm00008a013656	372	2	NA	NA	2	NA	372	NA
Zm00008a027586	1881	7	NA	NA	7	NA	1881	NA
Zm00008a027587	2067	4	NA	NA	4	NA	2067	NA
Zm00008a027584	5177	3	NA	NA	3	NA	5177	NA
Zm00008a027585	882	2	NA	NA	2	NA	882	NA
Zm00008a027582	15528	7	NA	NA	7	NA	15528	NA
Zm00008a027583	873	2	NA	NA	2	NA	873	NA
Zm00008a027580	20562	14	NA	NA	14	NA	20562	NA
Zm00008a027581	1690	3	NA	NA	3	NA	1690	NA
Zm00008a027588	2825	7	NA	NA	7	NA	2825	NA
Zm00008a027589	1068	2	NA	NA	2	NA	1068	NA
Zm00008a026237	872	1	NA	NA	1	NA	872	NA
Zm00008a026236	9449	13	NA	NA	13	NA	9449	NA
Zm00008a026235	1159	2	NA	NA	2	NA	1159	NA
Zm00008a026234	3711	4	NA	NA	4	NA	3711	NA
Zm00008a026233	542	1	NA	NA	1	NA	542	NA
Zm00008a026232	4016	6	NA	NA	6	NA	4016	NA
Zm00008a026231	3409	4	NA	NA	4	NA	3409	NA
Zm00008a026230	7983	6	NA	NA	6	NA	7983	NA
Zm00008a026239	1536	2	NA	NA	2	NA	1536	NA
Zm00008a026238	1421	1	NA	NA	1	NA	1421	NA
Zm00008a038431	15253	14	NA	NA	14	NA	15253	NA
Zm00008a038436	2168	4	NA	NA	4	NA	2168	NA
Zm00008a010503	3309	4	NA	NA	4	NA	3309	NA
Zm00008a010306	7588	13	NA	NA	13	NA	7588	NA
Zm00008a010307	4507	7	NA	NA	7	NA	4507	NA
Zm00008a010304	3072	3	NA	NA	3	NA	3072	NA
Zm00008a010305	8038	8	NA	NA	8	NA	8038	NA
Zm00008a010302	834	3	NA	NA	3	NA	834	NA
Zm00008a010303	3951	6	NA	NA	6	NA	3951	NA
Zm00008a010300	886	2	NA	NA	2	NA	886	NA
Zm00008a010301	2827	5	NA	NA	5	NA	2827	NA
Zm00008a010308	1318	2	NA	NA	2	NA	1318	NA
Zm00008a010309	3651	6	NA	NA	6	NA	3651	NA
Zm00008a038437	445	2	NA	NA	2	NA	445	NA
Zm00008a040113	1925	8	NA	NA	8	NA	1925	NA
Zm00008a040110	1036	4	NA	NA	4	NA	1036	NA
Zm00008a040111	434	1	NA	NA	1	NA	434	NA
Zm00008a040116	3145	5	NA	NA	5	NA	3145	NA
Zm00008a040117	230	1	NA	NA	1	NA	230	NA
Zm00008a040114	272	1	NA	NA	1	NA	272	NA
Zm00008a040115	762	2	NA	NA	2	NA	762	NA
Zm00008a040118	4731	5	Zm00008a040118	5	NA	4731	NA	DHH00002B73v400811,RLG00001B73v408572,DHH00002B73v408827,RLC01127B73v400004
Zm00008a040119	959	2	NA	NA	2	NA	959	NA
Zm00008a029315	1466	1	NA	NA	1	NA	1466	NA
Zm00008a029314	782	1	NA	NA	1	NA	782	NA
Zm00008a029317	1226	1	NA	NA	1	NA	1226	NA
Zm00008a020172	386	1	NA	NA	1	NA	386	NA
Zm00008a020173	3160	6	NA	NA	6	NA	3160	NA
Zm00008a020170	380	1	NA	NA	1	NA	380	NA
Zm00008a020171	1045	2	NA	NA	2	NA	1045	NA
Zm00008a020176	12005	17	NA	NA	17	NA	12005	NA
Zm00008a020177	3026	6	NA	NA	6	NA	3026	NA
Zm00008a020174	1096	2	NA	NA	2	NA	1096	NA
Zm00008a020175	2067	3	NA	NA	3	NA	2067	NA
Zm00008a029311	839	1	NA	NA	1	NA	839	NA
Zm00008a020178	572	2	NA	NA	2	NA	572	NA
Zm00008a020179	2927	7	NA	NA	7	NA	2927	NA
Zm00008a020472	3189	4	NA	NA	4	NA	3189	NA
Zm00008a029310	1031	1	NA	NA	1	NA	1031	NA
Zm00008a028341	6227	3	NA	NA	3	NA	6227	NA
Zm00008a028340	6836	9	Zm00008a028340	9	NA	6836	NA	DHH01387B73v400001
Zm00008a025528	641	1	NA	NA	1	NA	641	NA
Zm00008a025529	4825	10	NA	NA	10	NA	4825	NA
Zm00008a028345	1685	3	NA	NA	3	NA	1685	NA
Zm00008a028344	4229	8	NA	NA	8	NA	4229	NA
Zm00008a028347	411	2	NA	NA	2	NA	411	NA
Zm00008a028346	4784	10	Zm00008a028346	10	NA	4784	NA	DHH01417B73v400001
Zm00008a025522	2145	9	NA	NA	9	NA	2145	NA
Zm00008a025523	940	3	NA	NA	3	NA	940	NA
Zm00008a025520	2150	6	NA	NA	6	NA	2150	NA
Zm00008a025521	1130	3	NA	NA	3	NA	1130	NA
Zm00008a025526	12384	7	NA	NA	7	NA	12384	NA
Zm00008a025527	4399	12	NA	NA	12	NA	4399	NA
Zm00008a025524	848	3	NA	NA	3	NA	848	NA
Zm00008a025525	463	3	NA	NA	3	NA	463	NA
Zm00008a035673	12412	28	NA	NA	28	NA	12412	NA
Zm00008a026884	4348	5	NA	NA	5	NA	4348	NA
Zm00008a035672	6106	13	NA	NA	13	NA	6106	NA
Zm00008a035671	2995	4	NA	NA	4	NA	2995	NA
Zm00008a035670	2921	2	NA	NA	2	NA	2921	NA
Zm00008a036295	8496	2	Zm00008a036295	2	NA	8496	NA	DHH00002B73v403234,DHH00002B73v403204,RLG00005B73v404188,RLG00001B73v416092,DHH00002B73v404417,DHH00002B73v404382,DHH00002B73v405732,RLG00003B73v412808,DHH00002B73v401883,RLC00041B73v400208,DHH00002B73v405748
Zm00008a035130	18986	3	NA	NA	3	NA	18986	NA
Zm00008a035131	3120	12	NA	NA	12	NA	3120	NA
Zm00008a024699	3646	7	NA	NA	7	NA	3646	NA
Zm00008a024698	5469	13	NA	NA	13	NA	5469	NA
Zm00008a035134	9560	2	NA	NA	2	NA	9560	NA
Zm00008a035135	3451	13	NA	NA	13	NA	3451	NA
Zm00008a035136	4495	8	NA	NA	8	NA	4495	NA
Zm00008a035137	6709	4	NA	NA	4	NA	6709	NA
Zm00008a024693	849	2	NA	NA	2	NA	849	NA
Zm00008a024692	1963	3	NA	NA	3	NA	1963	NA
Zm00008a024691	8600	9	NA	NA	9	NA	8600	NA
Zm00008a024690	4041	9	NA	NA	9	NA	4041	NA
Zm00008a024697	2139	8	NA	NA	8	NA	2139	NA
Zm00008a024696	1541	4	NA	NA	4	NA	1541	NA
Zm00008a024695	2006	4	NA	NA	4	NA	2006	NA
Zm00008a024694	3762	3	NA	NA	3	NA	3762	NA
Zm00008a036293	11750	21	NA	NA	21	NA	11750	NA
Zm00008a039743	14640	6	NA	NA	6	NA	14640	NA
Zm00008a039742	1408	3	NA	NA	3	NA	1408	NA
Zm00008a039741	2140	4	NA	NA	4	NA	2140	NA
Zm00008a039740	1352	3	NA	NA	3	NA	1352	NA
Zm00008a039747	650	1	NA	NA	1	NA	650	NA
Zm00008a039746	582	2	NA	NA	2	NA	582	NA
Zm00008a039745	351	2	NA	NA	2	NA	351	NA
Zm00008a039744	500	1	NA	NA	1	NA	500	NA
Zm00008a039749	725	2	NA	NA	2	NA	725	NA
Zm00008a039748	5913	7	NA	NA	7	NA	5913	NA
Zm00008a010717	1985	2	NA	NA	2	NA	1985	NA
Zm00008a010716	3659	7	NA	NA	7	NA	3659	NA
Zm00008a010719	380	1	NA	NA	1	NA	380	NA
Zm00008a033479	4146	8	NA	NA	8	NA	4146	NA
Zm00008a010718	2632	4	NA	NA	4	NA	2632	NA
Zm00008a033477	4193	7	NA	NA	7	NA	4193	NA
Zm00008a033476	3018	10	NA	NA	10	NA	3018	NA
Zm00008a033475	3732	4	NA	NA	4	NA	3732	NA
Zm00008a033474	4295	5	NA	NA	5	NA	4295	NA
Zm00008a033473	2355	7	NA	NA	7	NA	2355	NA
Zm00008a033472	350	1	NA	NA	1	NA	350	NA
Zm00008a033471	615	2	NA	NA	2	NA	615	NA
Zm00008a033470	941	2	NA	NA	2	NA	941	NA
Zm00008a018539	1916	3	NA	NA	3	NA	1916	NA
Zm00008a018538	4267	8	NA	NA	8	NA	4267	NA
Zm00008a009759	5318	8	NA	NA	8	NA	5318	NA
Zm00008a009758	3525	7	NA	NA	7	NA	3525	NA
Zm00008a018535	3230	6	NA	NA	6	NA	3230	NA
Zm00008a018534	185	1	NA	NA	1	NA	185	NA
Zm00008a009755	4855	5	Zm00008a009755	5	NA	4855	NA	DHH02064B73v400001
Zm00008a018536	2892	5	NA	NA	5	NA	2892	NA
Zm00008a018531	9243	16	NA	NA	16	NA	9243	NA
Zm00008a018530	6102	7	NA	NA	7	NA	6102	NA
Zm00008a018533	957	4	NA	NA	4	NA	957	NA
Zm00008a018532	2533	3	NA	NA	3	NA	2533	NA
Zm00008a037205	7984	5	NA	NA	5	NA	7984	NA
Zm00008a004255	17282	3	NA	NA	3	NA	17282	NA
Zm00008a034757	6935	5	Zm00008a034757	5	NA	6935	NA	RLG17735B73v400001,RLG00003B73v412798,DTM00665B73v400002,DHH00002B73v405750,DHH00002B73v405428
Zm00008a004254	3032	6	NA	NA	6	NA	3032	NA
Zm00008a008088	729	3	NA	NA	3	NA	729	NA
Zm00008a008089	1144	2	NA	NA	2	NA	1144	NA
Zm00008a008084	49697	9	NA	NA	9	NA	49697	NA
Zm00008a008085	25671	15	NA	NA	15	NA	25671	NA
Zm00008a008086	3928	6	NA	NA	6	NA	3928	NA
Zm00008a008087	5558	10	NA	NA	10	NA	5558	NA
Zm00008a008080	467	2	NA	NA	2	NA	467	NA
Zm00008a008081	467	2	NA	NA	2	NA	467	NA
Zm00008a008082	2539	3	NA	NA	3	NA	2539	NA
Zm00008a008083	531	3	NA	NA	3	NA	531	NA
Zm00008a034756	2327	3	NA	NA	3	NA	2327	NA
Zm00008a004259	4229	4	NA	NA	4	NA	4229	NA
Zm00008a004258	3464	6	NA	NA	6	NA	3464	NA
Zm00008a037882	5738	8	Zm00008a037882	8	NA	5738	NA	DHH00002B73v400270
Zm00008a037883	289	3	NA	NA	3	NA	289	NA
Zm00008a037880	410	1	NA	NA	1	NA	410	NA
Zm00008a037881	21044	4	NA	NA	4	NA	21044	NA
Zm00008a037886	25121	4	NA	NA	4	NA	25121	NA
Zm00008a037887	25974	7	NA	NA	7	NA	25974	NA
Zm00008a037884	2402	2	NA	NA	2	NA	2402	NA
Zm00008a026887	1743	3	NA	NA	3	NA	1743	NA
Zm00008a037888	2464	2	NA	NA	2	NA	2464	NA
Zm00008a037889	2024	2	NA	NA	2	NA	2024	NA
Zm00008a034754	19149	7	NA	NA	7	NA	19149	NA
Zm00008a035952	968	2	NA	NA	2	NA	968	NA
Zm00008a035953	1370	2	NA	NA	2	NA	1370	NA
Zm00008a035950	6841	3	NA	NA	3	NA	6841	NA
Zm00008a035951	3714	7	NA	NA	7	NA	3714	NA
Zm00008a035956	1553	3	NA	NA	3	NA	1553	NA
Zm00008a035957	4761	4	Zm00008a035957	4	NA	4761	NA	DHH00002B73v405660
Zm00008a030359	2479	5	NA	NA	5	NA	2479	NA
Zm00008a030358	192477	3	NA	NA	3	NA	192477	NA
Zm00008a030357	5763	6	NA	NA	6	NA	5763	NA
Zm00008a030356	2781	4	NA	NA	4	NA	2781	NA
Zm00008a030355	7571	10	NA	NA	10	NA	7571	NA
Zm00008a030354	2008	3	NA	NA	3	NA	2008	NA
Zm00008a030353	5648	7	Zm00008a030353	7	NA	5648	NA	RLX18547B73v400001,DHH00002B73v404219,DHH00010B73v400094,DHH00002B73v401317,RLG00006B73v402398
Zm00008a030352	4960	4	NA	NA	4	NA	4960	NA
Zm00008a030351	1725	2	NA	NA	2	NA	1725	NA
Zm00008a030350	1466	2	NA	NA	2	NA	1466	NA
Zm00008a034032	1264	2	NA	NA	2	NA	1264	NA
