OrthogroupID	Null_lnL	Ha1_lnL	Ha2_lnL	Ha3_lnL	Ha1_v_Null	Ha2_v_Null	Ha3_v_Null	Ha3_v_Ha1	Ha3_v_Ha2	Null_Kappa	Null_Omega0	Null_PropOmega0	Null_Omega1	Null_PropOmega1	Null_Omega2	Null_PropOmega2	Ha1_Kappa	Ha1_Omega0_Grass	Ha1_Omega0_Maize	Ha1_PropOmega0	Ha1_Omega1_Grass	Ha1_Omega1_Maize	Ha1_PropOmega1	Ha1_Omega2_Grass	Ha1_Omega2_Maize	Ha1_PropOmega2	Ha2_Kappa	Ha2_Omega0_Grass	Ha2_Omega0_Tandem	Ha2_PropOmega0	Ha2_Omega1_Grass	Ha2_Omega1_Tandem	Ha2_PropOmega1	Ha2_Omega2_Grass	Ha2_Omega2_Tandem	Ha2_PropOmega2	Ha3_Kappa	Ha3_Omega0_Grass	Ha3_Omega0_Tandem	Ha3_Omega0_Maize	Ha3_PropOmega0	Ha3_Omega1_Grass	Ha3_Omega1_Tandem	Ha3_Omega1_Maize	Ha3_PropOmega1	Ha3_Omega2_Grass	Ha3_Omega2_Tandem	Ha3_Omega2_Maize	Ha3_PropOmega2
OG0009112	-7599.431198	-7598.577363	-7597.991993	-7597.606317	0.19128795536	0.089774627029	0.161236830171	0.163441567946	0.379799125022	1.64428	0.00575	0.60131	1.00000	0.04991	0.35334	0.34878	1.6416	0.0202	0.0202	0.68093	1.0	1.0	0.02214	0.48495	0.23881	0.29692	1.64241	0.00667	0.00667	0.60883	1.0	1.0	0.04378	0.36917	0.0	0.34738	1.64095	0.01803	0.01803	0.01803	0.67106	1.0	1.0	1.0	0.02243	0.47047	0.0	0.28384	0.3065
OG0009156	-3044.863892	-3036.130967	-3043.377009	-3035.94467	2.92515201755e-05	0.0846246400784	0.000133792294716	0.541593700048	0.000115505715014	1.53965	0.07309	0.67439	1.00000	0.04655	0.34954	0.27906	1.52497	0.29603	0.29603	0.43911	1.0	1.0	0.06773	0.00748	0.17943	0.49315	1.54088	0.07308	0.07308	0.67538	1.0	1.0	0.04878	0.34221	999.0	0.27583	1.52447	0.29958	0.29958	0.29958	0.4337	1.0	1.0	1.0	0.06737	0.00838	0.0	0.18296	0.49893
OG0009173	-6760.160598	-6760.099975	-6760.160634	-6760.099984	0.727687011594	1.0	0.941186467645	1.0	0.727628789522	1.98205	0.00000	0.57075	1.00000	0.03403	0.23358	0.39523	1.98152	0.0	0.0	0.57159	1.0	1.0	0.03338	0.23616	0.2019	0.39503	1.98203	0.23357	0.23357	0.39523	1.0	1.0	0.03403	0.0	0.60739	0.57075	1.98151	0.0	0.0	0.0	0.57159	1.0	1.0	1.0	0.03338	0.23616	0.55502	0.2019	0.39503
OG0009200	-10392.620578	-10361.083249	-10358.67941	-10352.306295	1.99840144433e-15	2.22044604925e-16	0.0	2.79276212639e-05	0.000356727470889	2.8316	0.03270	0.66907	1.00000	0.00957	0.32828	0.32136	2.86675	0.03773	0.03773	0.68919	1.0	1.0	0.02138	0.2503	1.51124	0.28943	2.87551	0.03564	0.03564	0.67836	1.0	1.0	0.02224	0.26741	3.55514	0.29939	2.90045	0.04172	0.04172	0.04172	0.70772	1.0	1.0	1.0	0.02683	0.24719	4.37221	0.80703	0.26546
OG0009225	-6784.125035	-6784.04378	-6782.669458	-6782.656827	0.686856056259	0.0879689092286	0.230337881052	0.0958121010861	0.873715956439	3.35193	0.02285	0.63383	1.00000	0.15909	0.36911	0.20708	3.35197	0.0227	0.0227	0.63219	1.0	1.0	0.16075	0.35796	0.46004	0.20706	3.34746	0.02942	0.02942	0.67315	1.0	1.0	0.13384	0.46934	4.517	0.19301	3.34687	0.02955	0.02955	0.02955	0.67403	1.0	1.0	1.0	0.13194	0.4765	4.56498	0.43242	0.19403
OG0009969	-6343.919647	-6343.515712	-6343.489896	-6342.942105	0.368750736071	0.353878090854	0.376234748233	0.284133117261	0.295237719116	1.97613	0.01483	0.71655	1.00000	0.04184	0.26218	0.2416	1.96619	0.01663	0.01663	0.73392	1.0	1.0	0.03421	0.27755	0.41719	0.23187	1.97611	0.01472	0.01472	0.71562	1.0	1.0	0.04171	0.26257	0.0	0.24266	1.96442	0.01676	0.01676	0.01676	0.73525	1.0	1.0	1.0	0.03295	0.28019	0.0	0.44942	0.23181
OG0010190	-6550.556628	-6550.54804	-6550.397788	-6550.318856	0.895730027334	0.573005227022	0.788382421796	0.498387679776	0.691130742139	2.13191	0.00577	0.54569	1.00000	0.05848	0.14937	0.39583	2.13182	0.00591	0.00591	0.5472	1.0	1.0	0.05847	0.15023	0.14238	0.39433	2.13198	0.00366	0.00366	0.52196	1.0	1.0	0.05958	0.14199	0.23081	0.41846	2.1316	0.00324	0.00324	0.00324	0.51709	1.0	1.0	1.0	0.0599	0.14177	0.22969	0.11952	0.423
OG0010401	-4327.884959	-4327.84148	-4327.310776	-4326.850709	0.768080647091	0.28389146441	0.355492900643	0.1592280545	0.337439790703	1.84534	0.03883	0.46976	1.00000	0.23986	0.32930	0.29038	1.84611	0.03865	0.03865	0.46827	1.0	1.0	0.24176	0.32172	0.35611	0.28997	1.84628	0.03819	0.03819	0.46396	1.0	1.0	0.24757	0.3054	0.45735	0.28847	1.84271	0.03789	0.03789	0.03789	0.46235	1.0	1.0	1.0	0.24925	0.31353	0.44733	0.16085	0.28841
OG0010566	-8868.671101	-8849.382495	-8868.455528	-8846.817274	5.26298338244e-10	0.511427158666	3.22852078405e-10	0.023509740112	4.75255390597e-11	2.18487	0.04164	0.6733	1.00000	0.09011	0.54658	0.23659	2.2992	0.07286	0.07286	0.76509	1.0	1.0	0.22688	0.43817	158.21731	0.00802	2.18576	0.04088	0.04088	0.66927	1.0	1.0	0.09613	0.52884	1.91397	0.2346	2.30147	0.07294	0.07294	0.07294	0.76515	1.0	1.0	1.0	0.22639	0.46707	0.0	355.26456	0.00846
OG0011341	-4694.304883	-4692.196007	-4693.205008	-4692.196007	0.0400031259533	0.138033122424	0.121374314521	1.0	0.155443558452	2.84792	0.03085	0.6447	1.00000	0.02594	0.44531	0.32936	2.85325	0.0232	0.0232	0.60421	1.0	1.0	0.03735	0.39181	999.0	0.35844	2.84889	0.02815	0.02815	0.63084	1.0	1.0	0.02987	0.42545	413.24575	0.33929	2.85323	0.0232	0.0232	0.0232	0.60421	1.0	1.0	1.0	0.03735	0.39181	999.0	999.0	0.35844
OG0011628	-3170.354727	-3170.222387	-3169.770489	-3169.770417	0.606923009097	0.279714602861	0.557490397507	0.341727444594	0.990425615068	2.25957	0.00296	0.86904	1.00000	0.0	0.17347	0.13096	2.25936	0.00293	0.00293	0.86859	1.0	1.0	0.0	0.17462	0.10377	0.13141	2.25641	0.00293	0.00293	0.86856	1.0	1.0	0.0	0.17467	0.0	0.13144	2.25641	0.00293	0.00293	0.00293	0.86854	1.0	1.0	1.0	0.0	0.17468	0.0	0.17234	0.13146
OG0011677	-7379.689988	-7370.062052	-7365.793551	-7364.630926	1.14318229741e-05	1.35022523384e-07	2.88358309453e-07	0.000981442746946	0.127289768568	1.46739	0.00000	0.35392	1.00000	0.18076	0.26436	0.46532	1.52552	0.11934	0.11934	0.73694	1.0	1.0	0.23643	3.04677	10.01104	0.02663	1.46952	0.0	0.0	0.3519	1.0	1.0	0.18785	0.23707	2.40427	0.46025	1.47339	0.25943	0.25943	0.25943	0.43235	1.0	1.0	1.0	0.18315	0.0	1.62673	0.0199	0.3845
OG0011733	-8520.344766	-8517.568462	-8511.835671	-8510.655817	0.0184531719402	3.70234281638e-05	6.19644948912e-05	0.000200617625116	0.124505492324	2.42724	0.01701	0.72255	1.00000	0.0293	0.25846	0.24815	2.42235	0.01598	0.01598	0.7118	1.0	1.0	0.03134	0.23488	0.43097	0.25686	2.41254	0.01443	0.01443	0.69335	1.0	1.0	0.03397	0.21474	0.8509	0.27269	2.41369	0.01455	0.01455	0.01455	0.69494	1.0	1.0	1.0	0.03286	0.22071	0.86998	0.10163	0.2722
OG0011747	-11443.012187	-11429.413921	-11441.032326	-11426.027991	1.83788049224e-07	0.0466013989625	4.20588504024e-08	0.00926062720242	4.30118873851e-08	1.62754	0.01878	0.11571	1.00000	0.45397	0.29974	0.43032	1.62922	0.0162	0.0162	0.11311	1.0	1.0	0.46012	0.26408	0.82959	0.42677	1.63384	0.06863	0.06863	0.21035	1.0	1.0	0.39177	0.38695	0.0	0.39788	1.63576	0.04761	0.04761	0.04761	0.16363	1.0	1.0	1.0	0.43414	0.29808	0.0	1.19479	0.40222
OG0012108	-2590.712879	-2578.087463	-2589.728298	-2578.004052	5.03378508543e-07	0.160536839033	3.02431178945e-06	0.682951780401	1.28303256375e-06	2.69947	0.02255	0.85029	1.00000	0.04157	0.37460	0.10815	2.66841	0.0	0.0	0.56601	1.0	1.0	0.08374	0.08619	0.74554	0.35025	2.7011	0.365	0.365	0.11056	1.0	1.0	0.04225	0.02169	0.21207	0.84719	2.67512	0.0	0.0	0.0	0.56785	1.0	1.0	1.0	0.08259	0.08705	0.41039	0.7963	0.34956
OG0012691	-1271.683056	-1271.144888	-1271.086387	-1270.966389	0.299518666173	0.274657274752	0.488377307874	0.550178214932	0.624209003792	2.18851	0.00964	0.57591	1.00000	0.01436	0.27138	0.40972	2.17897	0.01141	0.01141	0.58889	1.0	1.0	0.01539	0.29404	0.1395	0.39573	2.18062	0.01173	0.01173	0.59066	1.0	1.0	0.01559	0.28959	0.08276	0.39375	2.17837	0.01215	0.01215	0.01215	0.59393	1.0	1.0	1.0	0.01548	0.29767	0.08072	0.19477	0.39059
OG0013369	-5361.299706	-5359.254224	-5361.093778	-5358.930932	0.0431130462049	0.52102897318	0.0935954039316	0.421336642778	0.0375411466769	2.0808	0.01885	0.44785	1.00000	0.07586	0.22502	0.47628	2.08315	0.0159	0.0159	0.42473	1.0	1.0	0.08144	0.20427	0.40919	0.49383	2.08204	0.0178	0.0178	0.43967	1.0	1.0	0.07792	0.21916	0.30897	0.48241	2.0821	0.01647	0.01647	0.01647	0.42908	1.0	1.0	1.0	0.08042	0.20594	0.29982	0.51687	0.49049
OG0013468	-5233.684863	-5232.762186	-5230.932227	-5229.375902	0.174324719967	0.018959231246	0.0134475143057	0.0092569542914	0.077686467101	1.43669	0.03528	0.65035	1.00000	0.03339	0.31982	0.31626	1.43891	0.02923	0.02923	0.60366	1.0	1.0	0.04503	0.26938	0.58038	0.35131	1.44129	0.0279	0.0279	0.59154	1.0	1.0	0.0491	0.25573	0.91092	0.35937	1.44229	0.02726	0.02726	0.02726	0.58797	1.0	1.0	1.0	0.04738	0.25814	0.92006	0.0001	0.36465
OG0014169	-5211.106345	-5211.08051	-5209.980141	-5209.977024	0.820182417427	0.133406664297	0.323252670486	0.137388104839	0.937067872192	1.87459	0.02237	0.54961	1.00000	0.02159	0.26835	0.42881	1.87424	0.02163	0.02163	0.54419	1.0	1.0	0.02316	0.26367	0.29708	0.43265	1.87748	0.0156	0.0156	0.49312	1.0	1.0	0.03508	0.23072	999.0	0.47179	1.8775	0.01553	0.01553	0.01553	0.49253	1.0	1.0	1.0	0.03538	0.23014	999.0	0.2392	0.47209
OG0014240	-6029.874789	-6027.492856	-6029.874779	-6026.353916	0.0290631989573	0.996431763545	0.029573606137	0.131231146317	0.00796322540021	2.29467	0.06995	0.30645	1.00000	0.09559	0.38539	0.59796	2.30713	0.06658	0.06658	0.29468	1.0	1.0	0.11074	0.35284	0.72089	0.59458	2.29468	0.06995	0.06995	0.30642	1.0	1.0	0.09561	0.38535	0.38626	0.59797	2.3084	0.06887	0.06887	0.06887	0.29989	1.0	1.0	1.0	0.11429	0.35266	0.39293	1.02515	0.58582
OG0014518	-5061.914344	-5061.126679	-5059.870445	-5059.868759	0.209434653759	0.043193880278	0.129304524701	0.112707561938	0.95369372722	1.88511	0.07551	0.27234	1.00000	0.1881	0.35038	0.53957	1.89453	0.06926	0.06926	0.24782	1.0	1.0	0.19708	0.31782	0.4918	0.55511	1.90138	0.0724	0.0724	0.25705	1.0	1.0	0.18881	0.32114	0.80261	0.55415	1.9016	0.07213	0.07213	0.07213	0.25604	1.0	1.0	1.0	0.18937	0.32004	0.80282	0.32831	0.5546
